Identifier, Size, 0D1, 0D2, 0D3, 0D4, 0D5
DR_A0006, 276.0, 600:3:0.0782123:0.155556;300:3:0.0969697:0.219512;400:1:0.054878:0.215385;300:1:0.0434783:0.25;300:1:0.0697674:0.209302, 500:3:0.2:0.2;300:3:0.157895:0.166667;300:1:0.0526316:0.166667, , , 
DR_A0007, 191.0, , , , , 
DR_A0011, 300.0, , , , , 500:1:0:0.183432;500:1:0:0.135246;100:3:0.274725:0.274725;100:3:0.266667:0.266667
DR_A0012, 487.0, , , , , 
DR_A0013, 683.3, , , , , 
DR_A0015, 59.7, , , , , 
DR_A0016, 217.3, , , 100:3:0.288288:0.288288, , 
DR_A0019, 397.7, , , , , 
DR_A0020, 304.3, , , , , 
DR_A0022, 1469.7, , , 100:3:0.171233:0.195312;300:3:0.108844:0.170732, , 100:3:0.75:0.75
DR_A0023, 390.7, , , , , 
DR_A0024, 91.3, , , , , 
DR_A0026, 13.3, , , , , 
DR_A0028, 257.7, , 100:3:0.254545:0.254545, , , 
DR_A0029, 396.0, , , , , 
DR_A0030, 951.7, 600:3:0.830189:0.847826, , , , 
DR_A0031, 554.3, , , , , 
DR_A0033, 877.0, , , , , 
DR_A0034, 210.0, , , 400:1:0.010101:0.129032, , 
DR_A0035, 238.0, , , , , 
DR_A0037, 29.0, , , , , 
DR_A0040, 508.3, , , , , 
DR_A0043, 222.7, , , , , 
DR_A0045, 206.0, , , , , 
DR_A0046, 148.3, , , , , 
DR_A0047, 93.0, , , , , 
DR_A0048, 409.3, , , , , 
DR_A0050, 1293.0, 700:3:0.0718954:0.150685;700:1:0.0200669:0.133333;700:1:0.0145455:0.114286, , 200:3:0.0700935:0.137931;400:1:0.0483092:0.148148, 700:3:0.217391:0.217391;700:3:0.2:0.2, 700:1:0.0441989:0.454545;700:1:0.0319149:0.176471
DR_A0053, 287.3, , , , , 
DR_A0058, 72.7, , , , , 
DR_A0059, 202.3, , , , , 
DR_A0060, 292.0, 300:3:0.188119:0.188119;300:1:0.029703:0.129032, 400:3:0.15625:0.15625;300:1:0.0909091:0.238095;300:1:0:0.136364, 300:1:0.0677966:0.152941;400:1:0.0909091:0.323529;300:3:0.104167:0.133333, 300:1:0.04:0.169355;700:3:0.149254:0.149254;300:3:0.15:0.178571;300:1:0.0625:0.15, 500:1:0.043956:0.0990991
DR_A0061, 919.7, , , , , 
DR_A0063, 287.3, , , , , 
DR_A0064, 934.7, , , , , 
DR_A0067, 215.7, , , , , 
DR_A0073, 1466.3, 700:3:0.0809249:0.277778;700:1:0.0542169:0.166667, 500:3:0.4375:0.4375, 200:3:0.189474:0.189474;400:1:0:0.363636;400:1:0.0537634:0.142857, 300:3:0.123457:0.179487;400:1:0:0.130435, 
DR_A0075, 534.3, , , , , 
DR_A0087, 149.7, , , , , 
DR_A0089, 167.0, , , , , 
DR_A0094, 496.0, 300:1:0.0416667:0.196721;100:3:0.184834:0.298507, , 200:3:0.107143:0.162791;200:3:0.216667:0.224138, , 
DR_A0096, 283.7, , , , , 
DR_A0099, 351.0, , , , , 
DR_A0103, 178.7, , , , , 
DR_A0108, 2488.3, , , , , 
DR_A0109, 1128.3, , 100:3:0.155556:0.210084, , , 
DR_A0110, 273.0, , , , , 
DR_A0112, 718.7, , , , , 
DR_A0117, 467.7, , , , , 
DR_A0118, 175.0, , , , , 
DR_A0119.1, 877.3, , , , , 
DR_A0120, 416.0, , , , , 
DR_A0121, 800.7, , , , , 
DR_A0122, 111.3, , 500:3:0.285714:0.285714, , , 
DR_A0123, 274.7, , , , , 
DR_A0125, 1206.7, , , , , 
DR_A0126, 912.3, , , , , 
DR_A0127, 1323.0, , , , , 
DR_A0131, 1635.7, 300:3:0.103175:0.166667, 400:3:0.166667:0.245283, 400:3:0.126984:0.209302;600:3:0.109375:0.109375, 400:1:0.0666667:0.288889;100:3:0.133333:0.230769, 
DR_A0133, 140.3, , , , , 
DR_A0134, 931.0, , , , , 
DR_A0136, 919.0, 700:3:0.168:0.168;100:3:0.13089:0.196078, 500:3:0.152542:0.152542;300:3:0.12766:0.12766, 300:3:0.0679612:0.130435;600:3:0.142857:0.142857;100:3:0.240741:0.240741, 100:3:0.16129:0.208791, 
DR_A0138, 267.0, , , , , 
DR_A0139, 65.0, , , , , 
DR_A0141, 184.7, , , , , 
DR_A0143, 389.3, , , , , 
DR_A0145, 256.7, , , , , 
DR_A0146, 408.7, , , , , 
DR_A0147, 878.0, , , , 400:3:0.10274:0.149068;400:3:0.0952381:0.133333, 400:3:0.175676:0.175676
DR_A0149, 426.7, , , 300:3:0.112:0.128788;100:3:0.088:0.130769, , 
DR_A0150, 477.0, , , , , 
DR_A0151, 699.7, , , , , 
DR_A0152, 554.3, , , , , 
DR_A0154, 244.7, 300:3:0.0848708:0.162162;300:3:0.0962199:0.177215;300:3:0.112281:0.205674;300:1:0.0588235:0.202128;300:1:0.0413223:0.163043, 400:3:0.15:0.161677;100:3:0.210526:0.210526;500:3:0.157895:0.157895, , , 
DR_A0155, 178.0, , , , , 
DR_A0166, 2650.7, , , 400:1:0.0215054:0.153846, , 
DR_A0167, 193.0, , , , , 
DR_A0168, 307.0, , , , , 
DR_A0169, 401.3, , , , , 
DR_A0174, 300.7, 600:3:0.824074:0.824074, 300:1:0.0196078:0.758741, 100:3:0.104972:0.104972, , 
DR_A0175, 1256.0, , , , , 
DR_A0176, 222.0, , , 600:3:0.121495:0.121495, , 
DR_A0177, 962.7, , 300:1:0.103448:0.2, 300:3:0.171429:0.171429, , 
DR_A0178, 756.0, , 500:3:0.142857:0.142857, , , 
DR_A0182, 355.0, , , , , 
DR_A0183, 721.7, , , , , 
DR_A0184, 261.3, , , , , 
DR_A0185, 649.0, , , , , 
DR_A0186, 721.7, , , , , 
DR_A0188, 380.3, , , , , 
DR_A0189, 940.3, , , , , 
DR_A0190, 665.7, 700:1:0.0477941:0.130435, , , , 
DR_A0192, 257.7, 300:3:0.166667:0.213675;700:3:0.142857:0.142857, , 400:3:0.2:0.2, , 
DR_A0193, 98.3, , , , , 
DR_A0194, 442.7, , , , , 
DR_A0195, 296.3, , , , , 
DR_A0196, 650.7, , , , , 
DR_A0198, 136.3, , , , , 
DR_A0200, 429.0, , , , , 
DR_A0201, 464.3, , , , , 
DR_A0202, 839.7, , , , , 
DR_A0203, 383.7, 700:1:0.0588235:0.272727, , , , 
DR_A0204, 75.3, , , , , 
DR_A0205, 451.3, 300:1:0.0590909:0.163636;200:3:0.153191:0.261905, , 300:3:0.182482:0.182482;300:3:0.110345:0.122807;300:3:0.184932:0.184932;300:3:0.0986842:0.14876;400:3:0.108844:0.123967, 100:3:0.2:0.2, 
DR_A0206, 1430.3, 300:3:0.125806:0.175439, , 400:1:0.0277778:0.126437, 400:1:0.0869565:0.175, 
DR_A0207, 1236.0, 300:1:0.0363636:0.166667, , , 700:3:0.114286:0.114286, 
DR_A0208, 814.3, , , , , 
DR_A0209, 727.7, , , , , 
DR_A0210, 629.0, , , , , 
DR_A0211, 135.3, , , , , 
DR_A0212, 682.3, 600:3:0.12:0.148148;300:3:0.180723:0.235294;300:3:0.103659:0.258065;300:3:0.103659:0.233333;300:3:0.149701:0.149701;600:3:0.167665:0.167665, 300:3:0.146341:0.146341;300:3:0.205128:0.205128;300:3:0.162162:0.183673;300:3:0.235294:0.235294;300:3:0.181818:0.181818;300:3:0.212121:0.212121;300:1:0.0714286:0.181818, 300:3:0.125:0.125;300:3:0.0961538:0.135135;400:1:0.0612245:0.135922;300:3:0.170213:0.170213;300:3:0.166667:0.183673;300:3:0.135135:0.244444;300:3:0.175:0.175258;300:3:0.142857:0.183673;400:3:0.108696:0.194175;400:3:0.111111:0.31068, 600:3:0.0863309:0.116667;400:3:0.0972222:0.186441;100:3:0.0977444:0.176471;100:3:0.155039:0.217391;600:3:0.0451128:0.116279;100:3:0.152:0.210526;100:3:0.12:0.176471;100:3:0.101562:0.352941;100:3:0.110294:0.129032;100:3:0.160584:0.290323, 400:3:0.0979021:0.0979021;400:3:0.101562:0.16092;400:1:0.0218978:0.0701754;400:3:0.15942:0.177515;400:3:0.0860927:0.151351;400:3:0.0645161:0.155039;400:3:0.122581:0.167568;400:1:0.0387097:0.108108
DR_A0214, 65.7, , , , , 
DR_A0216, 696.7, 600:3:0.0909091:0.235849, , , , 
DR_A0217, 341.7, , , 400:1:0.0121212:0.2, , 
DR_A0218, 370.7, , , , , 
DR_A0219, 148.0, , , , , 
DR_A0220, 963.0, , , , , 
DR_A0221, 330.3, , , , , 
DR_A0223, 854.3, , , , , 
DR_A0224, 779.3, 200:3:0.109966:0.157895, , 300:1:0.106195:0.122449, , 
DR_A0225, 374.0, , 200:3:0.162791:0.162791, , , 
DR_A0226, 592.3, , , , , 
DR_A0228, 137.0, , , , , 
DR_A0229, 490.3, , , , , 
DR_A0231, 908.3, 800:3:0.135514:0.135514;800:3:0.136364:0.136364, , , 400:3:0.2:0.2, 400:3:0.0903614:0.172131;400:3:0.1:0.155738;400:3:0.0869565:0.144;400:3:0.0813953:0.139535
DR_A0232, 652.3, 700:1:0.027668:0.136364, , , , 
DR_A0233, 306.7, , , , , 
DR_A0235, 407.0, , , , , 
DR_A0236, 340.0, 700:3:0.0842491:0.14;700:3:0.101124:0.142857;700:3:0.105839:0.139073;700:3:0.143911:0.150685;700:3:0.127413:0.140845, , , , 
DR_A0237, 437.0, , , , , 
DR_A0238, 1229.7, , , , 400:1:0.0625:0.129032;700:3:0.137931:0.137931, 
DR_A0239, 540.0, , , 400:1:0.0357143:0.15, , 
DR_A0240, 826.7, , , , , 
DR_A0241, 1125.7, , , , , 
DR_A0242, 433.3, , , , , 
DR_A0243, 919.0, 300:1:0.0549451:0.230769, , , , 
DR_A0247, 760.3, , , , , 
DR_A0249, 578.3, , , , , 
DR_A0250, 1383.3, , , 400:1:0.0306748:0.134146, , 
DR_A0251, 740.7, , , , , 
DR_A0253, 50.3, , , , , 
DR_A0254, 47.7, , , , , 
DR_A0255, 1754.0, 700:1:0.016129:0.136364;100:1:0.0721003:0.180451;700:3:0.0610687:0.172414, , , , 
DR_A0256, 221.0, , , , , 
DR_A0258, 509.7, , , , , 
DR_A0259, 1492.3, , , , , 
DR_A0260, 500.3, , , , , 
DR_A0261, 1078.0, , 500:3:0.45614:0.45614, , , 
DR_A0262, 571.7, , , , , 
DR_A0263, 982.7, 300:3:0.156522:0.25641;300:3:0.171296:0.222222;200:3:0.0892019:0.230769;200:3:0.172249:0.230769;200:3:0.178218:0.230769;200:3:0.17:0.230769;200:3:0.137255:0.25, 200:1:0.047619:0.181818;200:1:0:0.184874, 300:3:0.246032:0.246032;200:3:0.173554:0.173554;200:3:0.254098:0.254098;200:3:0.122951:0.193548;200:3:0.132231:0.241935;300:3:0.229508:0.229508, 700:3:0.12:0.12, 
DR_A0264_2, 544.7, , , , , 
DR_A0265, 487.7, , , , , 
DR_A0266, 1296.7, 300:1:0.055336:0.210526, 300:1:0:0.186047;300:3:0.272727:0.272727;400:1:0:0.130435, , , 
DR_A0267, 124.7, , , , , 
DR_A0270, 345.7, , , 400:1:0.0340909:0.148148;400:1:0.032967:0.12766, , 
DR_A0271, 584.0, , , , , 
DR_A0272, 315.0, , , , , 
DR_A0273, 494.3, , , , , 
DR_A0274, 1226.3, 100:1:0.00377358:0.996622, 500:3:0.976471:0.976471, 400:1:0.0394737:0.12069, , 
DR_A0275, 279.3, , , , , 
DR_A0276, 961.0, 300:3:0.0794393:0.2;300:3:0.0651163:0.150685, 500:3:0.115385:0.115385, , , 
DR_A0277, 850.7, , , , , 
DR_A0278, 291.3, , , , , 
DR_A0279, 314.7, , , , , 
DR_A0280, 436.3, , 500:3:0.222222:0.222222;500:3:0.1875:0.1875, 400:3:0.0888889:0.136364;400:3:0.08:0.139535;400:1:0.0636364:0.12766, , 100:1:0:0.25;800:3:0.0833333:0.0833333
DR_A0282, 505.3, , , , , 
DR_A0283, 1567.0, 100:1:0.0045045:1, , 200:2:1:1, , 
DR_A0284, 469.3, , 100:3:0.147727:0.147727;100:3:0.191011:0.191011;100:3:0.122222:0.13615, , , 
DR_A0287, 793.7, , , , , 
DR_A0288, 263.7, , , , , 
DR_A0290, 1391.7, , , , , 
DR_A0291, 530.0, , , , , 
DR_A0292, 97.3, , , , , 
DR_A0293, 2033.3, , , , , 
DR_A0295, 223.7, , , , , 
DR_A0296, 107.3, , , , , 
DR_A0297, 613.0, , , , , 
DR_A0301, 243.7, , , , , 
DR_A0302, 633.0, 700:3:0.132353:0.186667;700:3:0.136364:0.136364;300:3:0.193146:0.266187;600:3:0.137313:0.182692;400:3:0.124277:0.194631, 300:1:0.0508475:0.142857;300:3:0.135593:0.135593;300:3:0.0746269:0.164286, 400:1:0:0.214286;300:3:0.150376:0.162791, , 
DR_A0304, 637.0, , , , , 
DR_A0305, 605.3, , , 400:1:0.0363636:0.135135;300:1:0.0730337:0.105769, , 
DR_A0307, 311.3, , , , , 
DR_A0309, 943.3, , , , , 
DR_A0310, 1916.3, , 400:3:0.214286:0.214286;400:3:0.222222:0.222222;300:3:0.2:0.2, , , 400:1:0.0184332:0.111111
DR_A0311, 376.3, , , , , 
DR_A0312, 374.0, 700:3:0.2:0.2;700:3:0.178378:0.178378;700:3:0.186441:0.186441;700:3:0.179348:0.179348;700:3:0.194737:0.194737;700:3:0.19171:0.19171;700:3:0.129187:0.129187;700:3:0.14218:0.14218;700:3:0.149533:0.149533, , , , 700:3:0.16129:0.16129;700:3:0.0957447:0.131783;700:3:0.148936:0.150794;700:3:0.138298:0.138298;700:3:0.131313:0.146154;700:3:0.15:0.156716
DR_A0313, 402.3, , , , , 
DR_A0315, 477.7, 700:1:0.0477528:0.1875, , , , 
DR_A0317, 289.0, , , , , 
DR_A0318, 105.7, , , , , 
DR_A0319, 503.7, , , 300:1:0.0487805:0.105263, , 
DR_A0320, 552.3, , , , , 
DR_A0323, 533.3, 100:1:0.0730594:0.252252;300:1:0.0376569:0.186441, , , , 
DR_A0325, 1385.3, , , , , 
DR_A0327, 94.0, , , , , 
DR_A0328, 822.3, , 500:3:0.152542:0.152542, 400:1:0.0263158:0.12766, , 
DR_A0329, 918.0, , 500:3:0.145833:0.145833;100:3:0.222222:0.240385, 300:3:0.12844:0.184874;100:3:0.22807:0.22807;100:3:0.206897:0.206897;600:3:0.12931:0.12931, 300:1:0.0648148:0.160839;100:3:0.237113:0.237113;100:3:0.21875:0.21875, 
DR_A0330, 761.0, , , , , 
DR_A0331, 661.3, , , , , 
DR_A0332, 1069.7, , , 300:3:0.0674157:0.148148;300:1:0.0333333:0.127273, 300:1:0:0.151515, 400:1:0.0350877:0.136364
DR_A0333, 258.7, , , , , 
DR_A0334, 176.3, , , , , 
DR_A0335, 1481.0, , , , , 
DR_A0336, 519.0, , , , , 
DR_A0337, 785.0, , , , , 
DR_A0338, 982.3, , , , , 
DR_A0340, 126.7, , , , , 
DR_A0341, 281.0, , , , , 
DR_A0342, 1630.3, , , , , 
DR_A0343, 981.0, , , , , 
DR_A0345, 245.0, , , , , 
DR_A0346, 519.3, , , , , 
DR_A0347, 322.0, , , , , 
DR_A0348, 929.7, , , , , 
DR_A0349, 669.3, , , , , 
DR_A0350, 109.3, , , , , 
DR_A0351, 157.0, , 500:3:0.181818:0.181818, , , 
DR_A0352, 669.7, , , , , 
DR_A0353, 1020.0, , , , , 
DR_A0354, 1024.3, , , , , 
DR_A0355, 1396.7, , 300:3:0.152542:0.152542, , , 400:1:0.0306748:0.157895
DR_A0357, 458.7, , , , , 
DR_A0358, 653.7, 700:3:0.0309278:0.112676, 300:3:0.149254:0.19863;500:3:0.15625:0.15625;500:3:0.428571:0.428571, , , 
DR_A0360, 1071.3, , , , , 
DR_A0362, 174.3, , , , , 
DR_A0363, 735.0, , , , , 
DR_A0364, 373.3, , , , , 
DR_A0365, 267.7, , , , , 
DR_A0368, 536.3, , , , , 
DR_A0369, 626.3, , , , , 
DR_B0001, 86.3, , , , , 
DR_B0002, 168.3, , , , , 
DR_B0003, 479.0, 400:3:0.172549:0.172549;400:3:0.0638298:0.138889, 300:1:0.0638298:0.157895, 400:3:0.117647:0.16129;400:1:0.0483871:0.149606, , 
DR_B0004, 674.0, , , , , 
DR_B0007, 67.0, , , , , 
DR_B0009, 448.7, , , , , 
DR_B0011, 537.7, , , , , 
DR_B0012, 552.3, , , , , 
DR_B0014, 198.7, , , , , 
DR_B0015, 274.3, , , , , 
DR_B0016, 366.3, 100:3:0.0927318:0.266667;300:1:0.0601336:0.189873, 300:3:0.164948:0.164948, 300:1:0.102041:0.173913;300:1:0.121212:0.164557;300:1:0.0909091:0.126582, , 
DR_B0020, 452.0, , , , , 
DR_B0024, 270.3, , , , , 
DR_B0027, 70.0, , , , , 
DR_B0028, 91.7, , , , , 
DR_B0029, 564.0, , , , , 
DR_B0030, 76.7, , , , , 
DR_B0033, 1377.3, 300:3:0.0692771:0.22;300:3:0.0952381:0.216216;300:3:0.0945122:0.276119, 400:1:0.0735294:0.1;100:3:0.218182:0.223301;300:3:0.168675:0.168675, , , 
DR_B0035, 464.3, , , , , 400:1:0:0.596098
DR_B0037, 224.3, , 500:3:0.36:0.36, , , 
DR_B0039, 1276.3, 300:1:0.0692641:0.229358;700:3:0.0855615:0.125;700:3:0.0732984:0.135135;700:3:0.0980926:0.162162;700:3:0.0991736:0.133333, 300:3:0.227273:0.227273;400:3:0.139535:0.139535, 600:3:0.166667:0.166667;400:1:0.03:0.142857, 100:3:0.0881543:0.213115, 700:1:0.015873:0.111111
DR_B0040, 95.0, , , , , 
DR_B0041, 1559.7, , , , , 
DR_B0042, 1020.7, , , , , 
DR_B0043, 753.3, , , , , 
DR_B0044, 296.7, , , , , 
DR_B0050, 544.7, , , , , 
DR_B0051, 1437.7, , 400:3:0.210526:0.210526, , , 
DR_B0052, 287.3, , , , , 
DR_B0054, 165.3, , , , , 
DR_B0057, 595.3, , 300:3:0.170732:0.170732, 300:3:0.153061:0.153061, , 
DR_B0059, 95.7, , , , , 
DR_B0063, 833.3, 700:1:0.0635838:0.15, 500:3:0.19403:0.19403, 400:1:0.0174419:0.138298;600:3:0.0863309:0.0877193, , 
DR_B0065, 29.3, , , , , 
DR_B0067, 2064.3, , 100:3:0.207547:0.207547, 100:3:0.129252:0.209581, , 
DR_B0068, 1772.0, , , , , 
DR_B0069, 945.7, 400:3:0.133333:0.290323;400:3:0.225:0.346154;600:1:0.0333333:0.157895;400:3:0.110169:0.230769;400:1:0.0517241:0.384615;300:3:0.222222:0.428571;400:3:0.162393:0.166667;600:3:0.0769231:0.138462;400:1:0.0598291:0.1875;400:3:0.0896552:0.15;600:3:0.0518868:0.16129, 300:3:0.388889:0.388889;300:3:0.222222:0.235294;300:3:0.375:0.375;300:3:0.375:0.5;400:1:0.125:0.192308;300:1:0.0714286:0.233333;400:3:0.117647:0.181818;300:1:0:0.114286, 400:1:0.125:0.16129;600:3:0.230769:0.230769;300:3:0.4:0.4;300:1:0.1:0.2;600:3:0.272727:0.272727, 300:1:0.105263:0.25;300:3:0.196429:0.285714, 400:3:0.216867:0.346939;500:1:0.060241:0.112245;100:3:0.238636:0.416667
DR_B0070, 368.0, , , , , 
DR_B0071, 24.0, , , , , 
DR_B0072, 152.3, , , , , 
DR_B0073, 1220.0, 700:3:0.100402:0.25, , , , 
DR_B0074, 124.7, , , , , 
DR_B0076, 652.3, 700:1:0.0338462:0.128205;700:1:0.0245399:0.217391;700:3:0.0497076:0.181818, , 300:1:0.0117647:0.228571;400:1:0.0117647:0.114286;400:1:0.0178571:0.114286;400:1:0.0184049:0.181818, 400:3:0.133333:0.147059, 400:3:0.0429448:0.2
DR_B0079, 678.3, , , , , 
DR_B0080, 221.0, , , , , 
DR_B0083, 536.7, , , , , 
DR_B0086, 595.7, , , 400:1:0.0151515:0.115385, , 
DR_B0087, 43.7, , , , , 
DR_B0089, 47.0, , , , , 
DR_B0090, 856.7, 100:3:0.143564:0.276923;100:3:0.13012:0.275229;100:3:0.160671:0.260465, 100:3:0.178571:0.242857;100:3:0.203125:0.207547;100:3:0.246377:0.246377;300:3:0.240506:0.276243, 100:3:0.188525:0.221374;300:3:0.203125:0.208633;100:3:0.255708:0.255708, 100:3:0.15534:0.219048, 
DR_B0091, 113.0, , , , , 
DR_B0093, 745.3, , , , , 
DR_B0097, 216.3, , , , , 
DR_B0098, 169.0, , , , , 
DR_B0099, 178.3, , , , , 
DR_B0102, 200.0, , , , 100:3:0.141176:0.238095, 
DR_B0103, 111.3, , , , , 
DR_B0106, 19.3, , , , , 
DR_B0108, 644.3, , , , , 
DR_B0111, 772.7, , , , , 
DR_B0112, 57.7, , , , , 
DR_B0113, 762.0, , , , , 
DR_B0118, 299.7, , 500:3:0.153846:0.153846;300:3:0.186047:0.186047;500:3:0.142857:0.142857;300:3:0.140625:0.140625, , , 
DR_B0119, 913.0, 700:1:0.0339506:0.140625, , 200:3:0.0628272:0.159091, 400:1:0.047619:0.170732, 
DR_B0122, 498.0, , 400:3:0.25:0.25;400:3:0.307692:0.307692, 400:1:0.0382166:0.1875;400:3:0.05:0.16;400:1:0.0621469:0.153846;400:1:0.0559006:0.142857, , 
DR_B0124, 448.7, , , , , 
DR_B0125, 332.3, 300:3:0.11838:0.225, 100:3:0.222222:0.222222, , , 
DR_B0129, 516.7, 300:3:0.0846995:0.18239, 300:3:0.173077:0.173077, , , 
DR_B0132, 102.0, , , , , 
DR_B0133, 666.7, 100:3:0.104575:0.194286;100:3:0.127586:0.266272, 300:3:0.172414:0.172414;500:3:0.150943:0.150943;300:3:0.183673:0.183673;100:3:0.217391:0.261111, 400:1:0.0612245:0.142857;400:1:0.0648148:0.16129;300:3:0.148649:0.148649;300:3:0.177305:0.177305;300:3:0.228571:0.228571, , 
DR_B0134, 93.0, , , , , 
DR_B0135, 3663.3, 200:3:0.137037:0.2, , 200:3:0.177966:0.190476;600:3:0.170455:0.170455, , 800:3:0.534483:0.534483
DR_B0136, 1712.3, , , , 400:1:0.0175439:0.126761, 
DR_B0140, 286.7, , , , , 
DR_B0141, 114.3, , , , , 
DR_B0143, 1619.7, , , , , 
DR_B0144, 309.7, 700:1:0.0208333:0.230769, , , , 
DR_C0002, 391.7, , , , , 
DR_C0007, 397.3, , , , , 
DR_C0008, 173.0, , , , , 
DR_C0009, 961.7, , , , , 
DR_C0015, 735.3, , , , 100:3:0.226316:0.226316;700:3:0.122449:0.122449, 400:3:0.164557:0.169231;400:3:0.168831:0.19697
DR_C0016, 308.0, , , , , 
DR_C0017, 1436.3, 600:3:0.807018:0.807018, , , , 
DR_C0019, 77.0, 600:1:0.0181269:0.123288, 400:1:0.0566038:0.1, , 100:3:0.104895:0.10989, 
DR_C0020_1, 233.3, , , , , 200:3:0.439286:0.474409
DR_C0020_2, 166.3, 300:1:0.0666667:0.219512;300:3:0.133333:0.35;300:3:0.12381:0.291667, 400:1:0.125:0.148148;400:1:0.0625:0.25;300:3:0.3125:0.3125;100:3:0.277778:0.277778;400:1:0.1:0.153846;300:3:0.15:0.181818, 600:3:0.3:0.3, 300:3:0.1:0.230769, 
DR_C0024, 255.7, , , , , 
DR_C0026, 16.7, , , , , 
DR_C0028, 103.3, , , , , 
DR_C0029, 89.0, , , , , 
DR_C0036, 180.3, , , , , 
DR_C0037, 818.3, , , , , 
DR_C0038, 576.7, , , , , 
DR_C0040, 222.0, 400:3:0.103448:0.181818, , , , 
DR_r01, 1002.0, , , , , 
DR_r04, 225.0, , , , , 
DR_r05, 2983.0, 600:1:0:0.148148;600:1:0:0.111111, , , , 
DR_r06, 1603.0, , , , , 
DR_r07, 1603.0, , , , , 
DR_r08, 225.0, 100:3:0.193548:0.3;100:3:0.118721:0.261484;100:3:0.143541:0.249084;100:3:0.146341:0.190184, 300:3:0.253731:0.265306;300:3:0.19697:0.266667;300:3:0.15873:0.211268;300:3:0.111111:0.166667;300:3:0.131148:0.131148, 600:3:0.15:0.15;300:3:0.338983:0.338983;300:3:0.299145:0.299145;300:3:0.210526:0.210526;300:3:0.142857:0.142857;600:3:0.153153:0.153153;300:3:0.231481:0.231481;600:3:0.102041:0.102041, 100:3:0.183594:0.291667;100:3:0.183594:0.283871;100:3:0.1417:0.263158;100:3:0.05:0.196078;100:3:0.0970464:0.182432;600:1:0.0213675:0.156863, 100:3:0.207373:0.289216;100:3:0.164384:0.216749;100:3:0.159817:0.215686
DR_r09, 2982.0, 300:3:0.09375:0.235294;600:1:0.024:0.176471, 300:1:0.04:0.0900901;300:1:0.097561:0.126582, 600:3:0.060241:0.060241;600:3:0.0657895:0.0657895;400:1:0.0138889:0.0393701;300:3:0.180556:0.180556;600:3:0.103448:0.103448, 100:3:0.100559:0.25, 
DR_t10, 99.0, , , , , 
DR_t11, 126.0, , , , , 
DR_t12, 75.0, , , , , 
DR_t13, 73.0, , , , , 
DR_t14, 142.0, , , , , 
DR_t15, 127.0, , , , , 
DR_t16, 101.0, , , , , 
DR_t17, 66.0, , , , , 
DR_t18, 169.0, , , , , 
DR_t19, 75.0, , , , , 
DR_t20, 135.0, , , , , 
DR_t21, 175.0, , , , , 
DR_t22, 162.0, , , , , 
DR_t23, 173.0, , , , , 
DR_t24, 165.0, , , , , 
DR_t25, 173.0, , , , , 
DR_t26, 170.0, , , , , 
DR_t27, 159.0, , , , , 
DR_t28, 172.0, , , , , 
DR_t29, 156.0, , , , , 
DR_t30, 186.0, , , , , 
DR_t31, 84.0, , , , , 
DR_t32, 84.0, , , , , 
DR_t33, 122.0, , , , , 
DR_t34, 174.0, , , , , 
DR_t35, 173.0, , , , , 
DR_t36, 183.0, , , , , 
DR_t37, 150.0, , , , , 
DR_t38, 122.0, , , , , 
DR_t39, 104.0, , , , , 
DR_t40, 75.0, , , , , 
DR_t41, 87.0, , , , , 
DR_t42, 174.0, , , , , 
DR_t43, 173.0, , , , , 
DR_t44, 80.0, , , , , 
