Identifier, Size, 2P1, 2P2, 2P3, 2P4, 2P5
FFI16_RS10180, 858.0, , , , , 
FFI16_RS10185, 348.0, , , , , 
FFI16_RS10190, 261.7, , , , , 
FFI16_RS10195, 762.3, , , , , 
FFI16_RS10200, 695.0, , , , , 
FFI16_RS10205, 415.0, , , , , 
FFI16_RS10210, 364.0, , , , , 
FFI16_RS10215, 1200.3, , , , , 
FFI16_RS10220, 1316.3, , , , , 
FFI16_RS10225, 1586.7, , , , , 
FFI16_RS10230, 932.3, , , , , 
FFI16_RS10235, 895.0, , , , , 
FFI16_RS10240, 1826.3, , , , , 
FFI16_RS10245, 319.3, , , , , 
FFI16_RS10250, 885.3, , , , , 
FFI16_RS10255, 238.7, , , , , 
FFI16_RS10260, 450.0, , 400:1:0.0645161:0.138889;400:3:0.0606061:0.135135;400:3:0.0909091:0.189189;400:3:0.125:0.189189, 400:3:0.205128:0.205128, , 
FFI16_RS10265, 2695.0, , , , , 
FFI16_RS10270, 1026.7, , , , , 
FFI16_RS10275, 269.7, , , , , 
FFI16_RS10280, 531.3, , , , , 
FFI16_RS10285, 331.7, , , , , 
FFI16_RS10290, 1212.3, , , , , 
FFI16_RS10295, 1286.0, , , , , 
FFI16_RS10300, 812.7, , , , , 
FFI16_RS10305, 366.3, , , , , 
FFI16_RS10310, 706.3, , , , , 
FFI16_RS10315, 830.0, , , , , 
FFI16_RS10320, 373.3, , , , , 
FFI16_RS10325, 3812.0, , 400:1:0:0.145455;400:1:0:0.132075;400:1:0.0277778:0.166667;400:1:0.0243902:0.127273;400:3:0.136364:0.136364;400:3:0.116279:0.22449;400:3:0.0714286:0.137255, 500:3:0.163636:0.163636;400:3:0.108696:0.137931;400:3:0.177778:0.177778, , 
FFI16_RS10330, 476.3, , 700:1:0.0416667:0.185185, , , 
FFI16_RS10335, 866.7, , , , , 
FFI16_RS10340, 545.0, , , , , 
FFI16_RS10345, 636.7, , , , , 
FFI16_RS10350, 1113.7, , , , , 
FFI16_RS10355, 588.7, , , , , 
FFI16_RS10360, 599.0, , , , , 
FFI16_RS10365, 901.7, , , , , 
FFI16_RS10370, 1526.3, , , , , 
FFI16_RS10375, 819.0, , , , , 
FFI16_RS10380, 500.3, , , , , 
FFI16_RS10385, 566.7, , , , , 
FFI16_RS10390, 410.0, , , , , 
FFI16_RS10395, 484.7, , , , , 
FFI16_RS10400, 1054.3, , , , , 
FFI16_RS10405, 2082.3, , , , , 
FFI16_RS10410, 464.0, , , , , 
FFI16_RS10420, 756.3, , , , , 
FFI16_RS10425, 515.3, , , , , 
FFI16_RS10430, 989.0, , , , , 
FFI16_RS10435, 589.0, , , , , 
FFI16_RS10440, 961.0, , , , , 
FFI16_RS10445, 605.3, , , , , 
FFI16_RS10450, 1448.7, , , , , 
FFI16_RS10455, 390.0, , , , , 
FFI16_RS10460, 774.0, , 700:3:0.181818:0.181818;500:1:0.0909091:0.214286, , , 
FFI16_RS10465, 719.0, , , , , 
FFI16_RS10470, 924.0, , , , , 
FFI16_RS10475, 1021.0, , , , , 
FFI16_RS10480, 911.7, , , , , 
FFI16_RS10485, 625.7, , , , , 
FFI16_RS10490, 858.7, , 700:3:0.318182:0.318182, , , 
FFI16_RS10495, 588.7, , , 300:3:0.173913:0.205882, , 
FFI16_RS10500, 950.0, , , , , 
FFI16_RS10505, 679.0, , , , , 
FFI16_RS10515, 834.0, , , , , 
FFI16_RS10520, 949.3, , , , , 
FFI16_RS10525, 693.3, , , 600:3:0.173077:0.173077, , 
FFI16_RS10530, 980.0, , , , , 
FFI16_RS10535, 1416.7, , , , , 
FFI16_RS10540, 7770.0, , 400:1:0:0.128205;400:1:0.030303:0.157895;400:3:0.0689655:0.206897;400:1:0.0357143:0.189189;500:1:0.0714286:0.16;500:1:0.0625:0.142857, , , 
FFI16_RS10545, 437.0, , , , , 
FFI16_RS10550, 540.7, , , , , 
FFI16_RS10555, 337.0, , , , , 
FFI16_RS10560, 177.7, , , , , 
FFI16_RS10565, 304.0, , , , , 
FFI16_RS10570, 210.7, , , , , 
FFI16_RS10575, 202.7, , , , , 
FFI16_RS10580, 260.0, , , , , 
FFI16_RS10585, 307.0, , , , , 
FFI16_RS10595, 304.0, , , , , 
FFI16_RS10600, 339.0, , , , , 
FFI16_RS10605, 353.0, , , , , 
FFI16_RS10610, 292.7, , , 700:3:0.0697674:0.139535, , 
FFI16_RS10615, 494.3, , , , , 
FFI16_RS10620, 360.0, , , , , 
FFI16_RS10625, 708.0, , , , , 
FFI16_RS10630, 465.0, , , , , 
FFI16_RS10635, 464.7, , , , , 
FFI16_RS10640, 771.0, 300:3:0.68932:0.698925, , , , 
FFI16_RS10645, 978.3, , , , , 
FFI16_RS10650, 429.3, , , , , 
FFI16_RS10655, 275.3, , , , , 
FFI16_RS10660, 352.3, , , , , 
FFI16_RS10665, 552.3, , , , , 
FFI16_RS10670, 1319.7, , , , , 
FFI16_RS10675, 667.0, , , , , 
FFI16_RS10680, 228.0, , , , , 
FFI16_RS10685, 731.3, , , , , 
FFI16_RS10690, 837.3, , , , , 
FFI16_RS10695, 736.0, , , , , 
FFI16_RS10700, 801.3, , , , , 
FFI16_RS10705, 792.3, , , , , 
FFI16_RS10710, 682.0, , , , , 
FFI16_RS10715, 1022.7, , , , , 
FFI16_RS10720, 634.7, , , , , 
FFI16_RS10725, 914.0, , , , , 
FFI16_RS10730, 875.3, , , , , 
FFI16_RS10735, 757.0, , , , , 
FFI16_RS10740, 419.0, , , , , 
FFI16_RS10745, 1250.7, , , , , 
FFI16_RS10750, 452.0, , , , , 
FFI16_RS10755, 1173.3, , , , , 
FFI16_RS10760, 954.3, , 800:3:0.138889:0.138889, 700:3:0.0980392:0.142857, , 
FFI16_RS10765, 421.7, , , , , 
FFI16_RS10770, 490.0, , , , , 
FFI16_RS10775, 684.0, , , , , 
FFI16_RS10780, 714.7, , , , , 
FFI16_RS10785, 697.7, , , , , 
FFI16_RS10790, 385.0, , , , , 
FFI16_RS10800, 445.0, , , , , 
FFI16_RS10805, 326.3, , , , , 
FFI16_RS10815, 527.3, , , , , 
FFI16_RS10820, 1070.7, , , , , 
FFI16_RS10825, 578.0, , , , , 
FFI16_RS10830, 498.0, , , , , 
FFI16_RS10835, 1802.7, , 800:3:0.121212:0.121212, , , 
FFI16_RS10840, 871.7, , , , , 
FFI16_RS10845, 1136.7, , , , , 
FFI16_RS10850, 746.7, , , , , 
FFI16_RS10855, 833.0, , , , , 
FFI16_RS10860, 407.0, , , , , 
FFI16_RS10865, 356.0, , , , , 
FFI16_RS10870, 572.3, , , , , 
FFI16_RS10875, 299.7, , , , , 
FFI16_RS10880, 806.0, , , , , 
FFI16_RS10885, 332.7, , , , , 
FFI16_RS10890, 403.3, , , , , 
FFI16_RS10895, 834.7, , , , , 
FFI16_RS10900, 1230.0, , , , , 
FFI16_RS10905, 1700.3, , , , , 
FFI16_RS10910, 865.0, , , , , 
FFI16_RS10915, 2005.7, , 300:3:0.208333:0.25;400:3:0.12:0.170732, 400:1:0.0508475:0.138889, , 
FFI16_RS10920, 662.3, , , , , 
FFI16_RS10925, 494.3, , , , , 
FFI16_RS10930, 444.7, , , , , 
FFI16_RS10935, 572.0, , , , , 
FFI16_RS10940, 743.3, , , , , 
FFI16_RS10945, 1702.3, , 700:3:0.157895:0.157895;800:3:0.294118:0.294118;600:3:0.190476:0.233333, , , 
FFI16_RS10950, 224.3, , 700:3:0.111111:0.227273, , , 
FFI16_RS10955, 2075.0, , , , , 
FFI16_RS10960, 1551.7, , , , , 
FFI16_RS10965, 1343.0, , , , , 
FFI16_RS10970, 1271.3, , , , , 
FFI16_RS10975, 739.3, , , , , 
FFI16_RS10980, 865.3, , 500:1:0.0625:0.151515;800:3:0.125:0.125;400:3:0.0625:0.176471;500:1:0.0645161:0.171429;400:1:0.0909091:0.171429, , , 
FFI16_RS10985, 862.7, , , 400:1:0.0540541:0.16, , 
FFI16_RS10990, 340.3, , , , , 
FFI16_RS10995, 440.0, , , , , 
FFI16_RS11000, 435.0, , , , , 
FFI16_RS11005, 1586.7, , , , , 
FFI16_RS11015, 795.3, , 800:3:0.192308:0.192308, , , 
FFI16_RS11020, 419.3, , , , , 
FFI16_RS11025, 823.7, , , , , 
FFI16_RS11030, 597.3, , , , , 
FFI16_RS11035, 898.3, , , , , 
FFI16_RS11040, 561.3, , , , , 
FFI16_RS11045, 248.7, , , , , 
FFI16_RS11050, 384.7, , , , , 
FFI16_RS11055, 1834.0, , 500:1:0.0930233:0.206897, , , 
FFI16_RS11060, 175.0, , , , , 
FFI16_RS11065, 257.3, , , , , 
FFI16_RS11070, 257.7, , , , , 
FFI16_RS11075, 413.0, , , , , 
FFI16_RS11085, 258.3, , , , , 
FFI16_RS11090, 1058.7, , , , , 
FFI16_RS11095, 1181.7, , , , , 
FFI16_RS11100, 911.7, , , , , 
FFI16_RS11105, 563.0, , , , , 
FFI16_RS11110, 442.7, , , , , 
FFI16_RS11115, 257.3, , , , , 
FFI16_RS11120, 457.3, , , , , 
FFI16_RS11125, 814.7, , , , , 
FFI16_RS11130, 524.3, , , , , 
FFI16_RS11135, 845.0, , , , , 
FFI16_RS11140, 948.7, , , , , 
FFI16_RS11145, 1239.7, , , , , 
FFI16_RS11150, 746.7, , , , , 
FFI16_RS11155, 695.0, , 500:1:0.0263158:0.152174;700:3:0.434783:0.434783, , , 
FFI16_RS11160, 1295.0, , , , , 
FFI16_RS11165, 228.3, , , , , 
FFI16_RS11170, 578.3, , , , , 
FFI16_RS11175, 1645.3, , , , , 
FFI16_RS11180, 405.0, , , , , 
FFI16_RS11185, 561.3, , , , , 
FFI16_RS11190, 532.7, , , , , 
FFI16_RS11195, 188.7, , , , , 
FFI16_RS11200, 580.7, , , , , 
FFI16_RS11205, 1420.3, , , , , 
FFI16_RS11210, 1088.7, , , , , 
FFI16_RS11215, 608.7, , , , , 
FFI16_RS11220, 602.0, , , , , 
FFI16_RS11225, 1803.7, , 400:3:0.176471:0.214286, , , 
FFI16_RS11230, 1732.3, , , , , 
FFI16_RS11235, 507.7, , , , , 
FFI16_RS11240, 631.3, , , , , 
FFI16_RS11245, 2018.7, , , , , 
FFI16_RS11250, 848.3, , , , , 
FFI16_RS11255, 357.0, , , , , 
FFI16_RS11260, 504.7, , , , , 
FFI16_RS11265, 384.7, , , , , 
FFI16_RS11270, 412.0, , , , , 
FFI16_RS11275, 188.0, , , , , 
FFI16_RS11280, 2275.7, , , , , 
FFI16_RS11285, 411.3, , , , , 
FFI16_RS11290, 944.7, , , , , 
FFI16_RS11295, 597.0, , , , , 
FFI16_RS11300, 380.7, , , , , 
FFI16_RS11305, 312.7, , 200:3:0.240741:0.240741, , , 
FFI16_RS11310, 445.7, , , , , 
FFI16_RS11315, 500.3, , , , , 
FFI16_RS11320, 558.7, , , , , 
FFI16_RS11325, 628.0, , , , , 
FFI16_RS11330, 323.0, , , , , 
FFI16_RS11335, 2164.0, , 500:1:0.0344828:0.1875, , , 
FFI16_RS11340, 334.0, , , , , 
FFI16_RS11345, 525.7, , , , , 
FFI16_RS11350, 528.7, , , , , 
FFI16_RS11355, 372.3, , , , , 
FFI16_RS11360, 1004.7, , , , , 
FFI16_RS11365, 369.7, , , , , 
FFI16_RS11370, 240.0, , , , , 
FFI16_RS11375, 594.0, , , , , 
FFI16_RS11380, 235.3, , , , , 
FFI16_RS11385, 366.3, , , , , 
FFI16_RS11390, 614.7, , , , , 
FFI16_RS11395, 1331.0, , , , , 
FFI16_RS11400, 859.3, , , , , 
FFI16_RS11405, 823.3, , , , , 
FFI16_RS11410, 526.3, , , , , 
FFI16_RS11415, 684.0, , , , , 
FFI16_RS11420, 908.7, , , , , 
FFI16_RS11425, 765.0, , , , , 
FFI16_RS11430, 525.7, , , , , 
FFI16_RS11435, 860.0, , , , , 
FFI16_RS11440, 603.7, , , , , 
FFI16_RS11445, 328.0, , , , , 
FFI16_RS11450, 369.0, , , , , 
FFI16_RS11455, 593.7, , 800:3:0.153846:0.153846, , , 
FFI16_RS11460, 705.7, , , , , 
FFI16_RS11465, 267.3, , , , , 
FFI16_RS11470, 313.3, , , , , 
FFI16_RS11475, 245.3, , , , , 
FFI16_RS11480, 750.0, , , , , 
FFI16_RS11485, 1126.0, , , , , 
FFI16_RS11490, 855.0, , , , , 
FFI16_RS11495, 773.0, , , , , 
FFI16_RS11500, 533.0, , , , , 
FFI16_RS11505, 1284.0, , , , , 
FFI16_RS11510, 494.0, , , , , 
FFI16_RS11515, 512.7, , , , , 
FFI16_RS11520, 383.3, , , , , 
FFI16_RS11525, 1275.3, , , , , 
FFI16_RS11530, 515.0, , , , , 
FFI16_RS11535, 641.3, , , , , 
FFI16_RS11540, 1972.0, , , , , 
FFI16_RS11545, 812.0, , , , , 
FFI16_RS11550, 749.3, , , , , 
FFI16_RS11555, 675.0, , , , , 
FFI16_RS11560, 932.7, , , , , 
FFI16_RS11565, 788.0, , , , , 
FFI16_RS11570, 830.3, , , , , 
FFI16_RS11575, 776.0, , , , , 
FFI16_RS11580, 522.0, , , , , 
FFI16_RS11585, 1115.7, , , , , 
FFI16_RS11590, 633.3, , , , , 
FFI16_RS11595, 422.0, , , , , 
FFI16_RS11600, 1346.7, , , , , 
FFI16_RS11605, 606.3, , , , , 
FFI16_RS11610, 429.3, , , , , 
FFI16_RS11615, 715.7, , , , , 
FFI16_RS11620, 1163.3, , , , , 
FFI16_RS11625, 521.3, , , , , 
FFI16_RS11630, 238.0, , , , , 
FFI16_RS11635, 1094.0, , , , , 
FFI16_RS11640, 797.3, , , , , 
FFI16_RS11645, 758.3, , , , , 
FFI16_RS11650, 630.3, , , , , 
FFI16_RS11655, 1593.3, , , , , 
FFI16_RS11660, 688.7, , , , , 
FFI16_RS11665, 518.7, , , , , 
FFI16_RS11670, 514.3, , , , , 
FFI16_RS11675, 735.7, , 800:3:0.181818:0.181818;800:3:0.152174:0.152174;800:3:0.133333:0.133333, , , 
FFI16_RS11680, 455.3, , , , , 
FFI16_RS11685, 758.7, , , , , 
FFI16_RS11690, 956.7, , , , , 
FFI16_RS11695, 294.7, , , , , 
FFI16_RS11700, 1108.0, , , , , 
FFI16_RS11705, 1742.3, , , , , 
FFI16_RS11710, 583.3, , , , , 
FFI16_RS11715, 1975.0, , , , , 
FFI16_RS11720, 1254.3, , , , , 
FFI16_RS11725, 741.3, , , , , 
FFI16_RS11730, 782.7, , , , , 
FFI16_RS11735, 1095.0, , , , , 
FFI16_RS11740, 725.7, , , , , 
FFI16_RS11745, 341.7, , , , , 
FFI16_RS11750, 692.0, , , , , 
FFI16_RS11755, 755.3, , , , , 
FFI16_RS11760, 371.3, , , , , 
FFI16_RS11765, 585.7, , , , , 
FFI16_RS11770, 751.7, 300:3:0.183673:0.183673;600:3:0.145833:0.153846, 700:1:0.0697674:0.194444;100:3:0.205882:0.375;300:3:0.2:0.270833;600:1:0.0277778:0.169811;400:1:0.0789474:0.177778, 300:3:0.173913:0.318182;800:3:0.133333:0.157895;800:3:0.142857:0.142857;600:3:0.3:0.3, , 
FFI16_RS11775, 1100.0, , 400:1:0.025:0.212766, , , 
FFI16_RS11780, 695.0, , , , , 
FFI16_RS11785, 386.3, , 400:1:0.0384615:0.126984;400:1:0:0.133333, , , 
FFI16_RS11790, 2801.0, , , , , 
FFI16_RS11795, 2760.7, , 500:1:0.025:0.146667, , , 
FFI16_RS11800, 645.3, , , , , 
FFI16_RS11805, 440.3, , , , , 
FFI16_RS11810, 906.3, , , , , 
FFI16_RS11815, 366.3, , , , , 
FFI16_RS11820, 1272.0, , , , , 
FFI16_RS11825, 1250.0, , 500:1:0:0.130435, , , 
FFI16_RS11830, 870.0, , , , , 
FFI16_RS11835, 786.3, , , , , 
FFI16_RS11840, 1343.7, , , , , 
FFI16_RS11845, 594.0, , , , , 
FFI16_RS11850, 918.0, , , , , 
FFI16_RS11855, 872.7, , , , , 
FFI16_RS11860, 600.3, , , , , 
FFI16_RS11865, 868.0, , , , , 
FFI16_RS11870, 933.3, , 700:1:0.0689655:0.136364, 400:1:0.0533333:0.147541, , 
FFI16_RS11875, 647.7, , , , , 
FFI16_RS11880, 235.3, , , , , 
FFI16_RS11885, 1247.0, , , , , 
FFI16_RS11890, 1038.3, , , , , 
FFI16_RS11895, 317.3, , , , , 
FFI16_RS11900, 266.0, , , , , 
FFI16_RS11905, 1260.7, , 500:1:0.0833333:0.138889, 700:3:0.0810811:0.152174, , 
FFI16_RS11910, 660.7, , , , , 
FFI16_RS11915, 1502.7, , 800:3:0.12:0.12, , , 
FFI16_RS11920, 887.0, , , , , 
FFI16_RS11925, 740.3, , , , , 
FFI16_RS11930, 800.3, , , , , 
FFI16_RS11935, 740.3, , , , , 
FFI16_RS11940, 1028.3, , , , , 
FFI16_RS11945, 795.0, , , , , 
FFI16_RS11950, 1033.0, , , , , 
FFI16_RS11955, 801.0, , , , , 
FFI16_RS11960, 669.0, , , , , 
FFI16_RS11965, 544.0, , , , , 
FFI16_RS11970, 468.3, , , , , 
FFI16_RS11975, 671.0, , , , , 
FFI16_RS11980, 752.3, , , , , 
FFI16_RS11985, 539.7, , 800:3:0.129032:0.129032, , , 
FFI16_RS11990, 331.7, , , , , 
FFI16_RS12000, 925.7, , , , , 
FFI16_RS12005, 995.0, , , , , 
FFI16_RS12010, 1021.3, , , , , 
FFI16_RS12015, 399.3, , , , , 
FFI16_RS12020, 977.7, , , , , 
FFI16_RS12025, 825.7, , , , , 
FFI16_RS12030, 1273.0, , , , , 
FFI16_RS12035, 907.7, , , , , 
FFI16_RS12040, 2290.0, , 400:3:0.16129:0.16129;700:1:0.0263158:0.125;500:3:0.125:0.125;800:3:0.121951:0.121951, , , 
FFI16_RS12045, 1916.3, , , , , 
FFI16_RS12050, 614.7, , , , , 
FFI16_RS12055, 748.3, , , , , 
FFI16_RS12060, 779.7, , , , , 
FFI16_RS12065, 755.0, , , , , 
FFI16_RS12070, 562.3, , , , , 
FFI16_RS12075, 1112.0, , 700:3:0.166667:0.272727;700:3:0.0869565:0.15625;700:1:0.0869565:0.290323;700:3:0.12:0.12;700:3:0.0740741:0.133333;700:3:0.115385:0.16129;700:3:0.125:0.225806;400:3:0.153846:0.307692, , , 
FFI16_RS12080, 458.3, , , , , 
FFI16_RS12085, 950.7, , , , , 
FFI16_RS12090, 353.0, , , , , 
FFI16_RS12095, 1614.7, , 500:1:0.030303:0.151515;500:1:0.030303:0.205882, , , 
FFI16_RS12100, 787.7, , , , , 
FFI16_RS12105, 343.7, , , , , 
FFI16_RS12110, 748.0, , , , , 
FFI16_RS12115, 304.7, , , , , 
FFI16_RS12120, 246.7, , , , , 
FFI16_RS12125, 1093.0, , , , , 
FFI16_RS12130, 764.3, , , , , 
FFI16_RS12135, 737.7, , , , , 
FFI16_RS12140, 755.7, , 800:3:0.136364:0.136364;800:3:0.0952381:0.136364;800:3:0.15:0.15;800:3:0.16:0.16;800:3:0.137931:0.137931, 300:3:0.0882353:0.129032, , 
FFI16_RS12145, 1255.3, , 800:3:0.142857:0.142857, , , 
FFI16_RS12150, 473.7, , , , , 
FFI16_RS12155, 589.0, , , , , 
FFI16_RS12160, 464.7, , , , , 
FFI16_RS12165, 952.7, , , , , 
FFI16_RS12170, 933.7, , , , , 
FFI16_RS12175, 1084.3, , , , , 
FFI16_RS12180, 255.7, , , , , 
FFI16_RS12185, 1691.0, , , , , 
FFI16_RS12190, 1331.7, , , , , 
FFI16_RS12195, 273.3, , , , , 
FFI16_RS12200, 304.7, , , , , 
FFI16_RS12205, 1162.0, , , , , 
FFI16_RS12210, 2394.7, , 700:3:0.178571:0.178571, , , 
FFI16_RS12215, 2205.7, , , , , 
FFI16_RS12220, 973.7, , 800:3:0.125:0.125, , , 
FFI16_RS12225, 983.0, , , , , 
FFI16_RS12230, 1427.0, , 400:1:0.0967742:0.125, , , 
FFI16_RS12235, 329.3, , 600:3:0.357143:0.357143;600:1:0.0512821:0.166667, 300:3:0.119048:0.583333;400:3:0.0652174:0.16129, , 
FFI16_RS12240, 1159.7, , , , , 
FFI16_RS12245, 828.7, , , , , 
FFI16_RS12250, 1151.0, , , , , 
FFI16_RS12255, 700.7, , , , , 
FFI16_RS12260, 865.3, , , , , 
FFI16_RS12265, 282.0, , , , , 
FFI16_RS12270, 1089.0, , , , , 
FFI16_RS12275, 697.7, , , , , 
FFI16_RS12280, 313.3, , , , , 
FFI16_RS12285, 1940.7, , , , , 
FFI16_RS12290, 630.3, , , , , 
FFI16_RS12295, 1317.7, , , , , 
FFI16_RS12300, 1055.0, , , , , 
FFI16_RS12305, 1179.3, , , , , 
FFI16_RS12310, 878.3, , , , , 
FFI16_RS12315, 776.0, , , , , 
FFI16_RS12325, 1457.7, , , , , 
FFI16_RS12330, 461.0, , , , , 
FFI16_RS12335, 315.7, , , , , 
FFI16_RS12340, 1213.3, , , , , 
FFI16_RS12345, 1068.0, , 500:1:0.0571429:0.15625, , , 
FFI16_RS12350, 723.7, , , , , 
FFI16_RS12355, 601.7, , 800:3:0.151515:0.151515, 300:3:0.222222:0.222222;300:3:0.183099:0.197183;100:3:0.3:0.3, , 
FFI16_RS12360, 718.0, , , , , 
FFI16_RS12365, 748.3, , , , , 
FFI16_RS12370, 676.7, , , , , 
FFI16_RS12375, 804.3, , , , , 
FFI16_RS12380, 1671.7, , , , , 
FFI16_RS12385, 1605.7, , , , , 
FFI16_RS12390, 2306.3, , , , , 
FFI16_RS12395, 764.0, , , , , 
FFI16_RS12400, 4879.7, , 500:3:0.175:0.175;400:3:0.146341:0.196078;400:3:0.116279:0.150943;400:3:0.142857:0.153846;400:3:0.162791:0.162791;600:3:0.133333:0.166667;400:3:0.136364:0.166667;400:3:0.130435:0.163043;400:3:0.145833:0.206522, , , 
FFI16_RS12405, 4128.0, , 400:3:0.105263:0.138889;400:3:0.136842:0.146853, , , 
FFI16_RS12410, 1284.7, , , , , 
FFI16_RS12415, 1278.7, , , , , 
FFI16_RS12420, 810.3, , , , , 
FFI16_RS12425, 765.3, , , , , 
FFI16_RS12430, 1259.3, , , , , 
FFI16_RS12435, 879.3, , , , , 
FFI16_RS12440, 857.3, , , , , 
FFI16_RS12445, 531.7, , , , , 
FFI16_RS12450, 1184.3, , , , , 
FFI16_RS12455, 573.0, , , , , 
FFI16_RS12460, 1026.0, , , , , 
FFI16_RS12465, 1574.0, , , , , 
FFI16_RS12470, 791.3, , , , , 
FFI16_RS12475, 913.0, , , , , 
FFI16_RS12480, 1030.0, , , , , 
FFI16_RS12485, 2406.0, , , , , 
FFI16_RS12490, 1061.3, , , 300:1:0.08:0.3125, , 
FFI16_RS12495, 2756.0, , 800:3:0.190476:0.190476, , , 
FFI16_RS12500, 874.7, , , , , 
FFI16_RS12505, 694.0, , , 400:3:0.147059:0.147059, , 
FFI16_RS12510, 915.7, , , , , 
FFI16_RS12515, 1003.0, , , , , 
FFI16_RS12520, 647.7, , 400:1:0.025641:0.144737, , , 
FFI16_RS12525, 3915.7, , 700:3:0.0869565:0.125, , , 
FFI16_RS12530, 1112.0, , , 300:3:0.0634921:0.179104, , 
FFI16_RS12535, 456.7, , , , , 
FFI16_RS12540, 424.3, , , , , 
FFI16_RS12545, 870.0, , , , , 
FFI16_RS12550, 333.0, , , , , 
FFI16_RS12555, 738.3, , , , , 
FFI16_RS12560, 1919.3, , 800:3:0.157895:0.157895, , , 
FFI16_RS12565, 1011.7, , , , , 
FFI16_RS12570, 259.3, , , , , 
FFI16_RS12575, 763.0, , , , , 
FFI16_RS12580, 1118.3, , , , , 
FFI16_RS12585, 393.7, , , , , 
FFI16_RS12590, 715.0, , , 300:1:0.04:0.2, , 
FFI16_RS12595, 966.3, , , , , 
FFI16_RS12600, 1321.0, , , , , 
FFI16_RS12605, 956.7, , 400:1:0.0454545:0.210526, , , 
FFI16_RS12610, 870.0, , , , , 
FFI16_RS12615, 569.3, , , , , 
FFI16_RS12625, 1423.3, , , , , 
FFI16_RS12630, 880.7, , , , , 
FFI16_RS12635, 1049.0, , , , , 
FFI16_RS12640, 1155.7, , , , , 
FFI16_RS12645, 750.3, , , , , 
FFI16_RS12650, 957.7, , , , , 
FFI16_RS12655, 800.7, , , , , 
FFI16_RS12660, 1102.3, , , , , 
FFI16_RS12665, 781.3, , , , , 
FFI16_RS12670, 267.0, , , , , 
FFI16_RS12675, 285.7, , , , , 
FFI16_RS12680, 732.3, , , , , 
FFI16_RS12685, 1351.3, , , , , 
FFI16_RS12690, 530.7, , , , , 
FFI16_RS12695, 412.0, , , , , 
FFI16_RS12700, 833.3, , , , , 
FFI16_RS12705, 1377.7, , 800:3:0.142857:0.142857, 400:3:0.0784314:0.154545, , 
FFI16_RS12710, 559.7, , , , , 
FFI16_RS12715, 2610.7, , 800:3:0.162162:0.162162;400:3:0.135135:0.291667;400:1:0.0555556:0.125;400:1:0.0285714:0.183673;400:3:0.0512821:0.173077;400:3:0.047619:0.137931;400:3:0.0612245:0.163934;400:3:0.0769231:0.190476;400:1:0.0576923:0.174603;400:1:0.0425532:0.129032, , , 
FFI16_RS12720, 464.0, , , , , 
FFI16_RS12725, 426.3, , , , , 
FFI16_RS12730, 885.3, , , , , 
FFI16_RS12735, 977.3, , , , , 
FFI16_RS12740, 602.7, , , , , 
FFI16_RS12745, 580.0, , , , , 
FFI16_RS12750, 499.0, , , , , 
FFI16_RS12755, 1091.0, , , , , 
FFI16_RS12760, 859.3, 500:1:0.0512821:0.14;500:3:0.0684932:0.153846, 800:3:0.151515:0.151515;400:3:0.135135:0.135135;400:3:0.162162:0.162162;400:3:0.157895:0.157895, 400:3:0.0526316:0.15625, , 
FFI16_RS12765, 1168.7, , , , , 
FFI16_RS12770, 394.3, , , , , 
FFI16_RS12775, 324.7, , , , , 
FFI16_RS12780, 440.0, , , , , 
FFI16_RS12785, 935.3, , , , , 
FFI16_RS12790, 3439.0, , 700:1:0.0566038:0.142857, , , 
FFI16_RS12795, 2664.3, , , , , 
FFI16_RS12800, 272.0, , , , , 
FFI16_RS12805, 685.0, , , , , 
FFI16_RS12810, 485.3, , , , , 
FFI16_RS12815, 800.7, , , , , 
FFI16_RS12820, 281.7, , , , , 
FFI16_RS12825, 518.7, , , , , 
FFI16_RS12830, 840.7, , , 400:1:0.0757576:0.115385, , 
FFI16_RS12835, 458.0, , , , , 
FFI16_RS12840, 1083.0, , , , , 
FFI16_RS12845, 466.0, , , , , 
FFI16_RS12850, 2096.7, , , , , 
FFI16_RS12855, 780.3, , , , , 
FFI16_RS12860, 641.7, , , , , 
FFI16_RS12865, 683.0, , 400:3:0.133333:0.133333, , , 
FFI16_RS12870, 594.0, , , , , 
FFI16_RS12875, 719.7, , , , , 
FFI16_RS12880, 1030.3, , , , , 
FFI16_RS12885, 468.3, , , , , 
FFI16_RS12890, 572.7, , , , , 
FFI16_RS12895, 1040.0, , , , , 
FFI16_RS12900, 329.7, , , , , 
FFI16_RS12905, 535.7, , , , , 
FFI16_RS12910, 453.3, , , , , 
FFI16_RS12915, 380.7, , , , , 
FFI16_RS12920, 280.0, , , , , 
FFI16_RS12925, 1015.3, , , , , 
FFI16_RS12930, 530.0, , , , , 
FFI16_RS12935, 776.0, , , , , 
FFI16_RS12940, 891.0, , , , , 
FFI16_RS12945, 734.0, , , , , 
FFI16_RS12950, 1750.3, , , , , 
FFI16_RS12955, 925.3, , , , , 
FFI16_RS12960, 1672.7, , , , , 
FFI16_RS12965, 2584.3, , 400:1:0.037037:0.164706, , , 
FFI16_RS12970, 1579.7, , , , , 
FFI16_RS12975, 538.3, , , , , 
FFI16_RS12980, 484.7, , , , , 
FFI16_RS12985, 204.7, , , , , 
FFI16_RS12990, 1186.0, , , , , 
FFI16_RS12995, 1120.3, , , , , 
FFI16_RS13000, 337.3, , , , , 
