Identifier, Size, 1C1, 1C2, 1C3, 1C4, 1C5
CCNA_03038, 1114.3, , , , , 
CCNA_03039, 496.0, , , , , 
CCNA_03040, 1229.0, , , , , 
CCNA_03041, 744.7, , , , , 400:1:0.0198675
CCNA_03042, 485.7, , , , , 
CCNA_03043, 237.0, , , , , 400:1:0.0793651
CCNA_03044, 412.0, , , , , 
CCNA_03045, 498.7, , , , , 
CCNA_03046, 408.0, , , , , 
CCNA_03047, 550.3, , , , , 
CCNA_03048, 1195.7, 500:3:0.0304878, , , , 300:3:0.0698413
CCNA_03049, 1199.7, , , , , 
CCNA_03050, 665.7, , , , , 
CCNA_03051, 386.7, , , , , 
CCNA_03052, 971.7, , , , , 
CCNA_03053, 595.3, , , , , 
CCNA_03054, 686.7, , , , , 
CCNA_03055, 591.7, , , , , 
CCNA_03056, 382.3, , , , , 400:1:0.0176471
CCNA_03057, 272.0, , , , , 
CCNA_03058, 667.0, , , , , 
CCNA_03059, 511.3, , , , , 
CCNA_03060, 209.7, , , , , 
CCNA_03061, 707.7, , , , , 
CCNA_03062, 876.7, 300:1:0.036036, 300:1:0.0263158, , , 300:3:0.101449
CCNA_03063, 832.7, 500:3:0.04, , , , 
CCNA_03064, 351.7, , , , , 
CCNA_03065, 347.7, , , , , 
CCNA_03066, 1638.3, , 600:3:0.14, , , 
CCNA_03067, 390.3, , , , , 
CCNA_03068, 474.0, , , , , 
CCNA_03069, 277.0, , , , , 
CCNA_03070, 162.3, , , , , 
CCNA_03071, 1043.0, , , , 400:3:0.108974, 
CCNA_03072, 598.7, , 600:1:0.010989;700:1:0.0434783;700:1:0.0319149;500:3:0.046729, , , 500:3:0.0482759;400:3:0.0785714
CCNA_03073, 450.0, , , , , 
CCNA_03074, 527.0, , , , , 
CCNA_03075, 402.7, , 500:3:0.0769231;500:3:0.0617284, , , 400:3:0.0336134
CCNA_03076, 1803.0, , , , , 
CCNA_03077, 240.0, , 800:3:0.153846, , , 
CCNA_03078, 84.0, , , , , 
CCNA_03079, 249.0, , , , , 400:3:0.0727273;400:3:0.127193
CCNA_03080, 162.0, , , , , 
CCNA_03081, 398.7, , , , , 400:1:0.0245399
CCNA_03082, 666.0, , , , , 
CCNA_03083, 1361.7, , , , , 
CCNA_03084, 1031.0, , , , , 400:1:0.0288462
CCNA_03085, 780.3, , , , , 
CCNA_03086, 425.3, , , , , 
CCNA_03087, 529.0, , , , , 
CCNA_03088, 1369.0, , , , , 400:1:0.0137931
CCNA_03089, 316.7, , , , , 
CCNA_03090, 806.7, , , , , 400:1:0.0437158;400:1:0.0170455
CCNA_03091, 256.3, , , , , 
CCNA_03092, 1119.0, , , , , 
CCNA_03093, 377.7, , , , , 
CCNA_03094, 851.0, , , , , 400:1:0.0350877
CCNA_03095, 855.0, , , , , 400:3:0.0392157
CCNA_03096, 1917.7, , , , , 
CCNA_03097, 837.0, , , , , 
CCNA_03098, 796.7, , , , , 
CCNA_03099, 581.3, , , , , 400:1:0.0507614
CCNA_03100, 262.0, , , , , 
CCNA_03101, 667.7, , , , , 
CCNA_03102, 1138.3, , , , , 
CCNA_03103, 439.7, , 300:1:0.0153846;700:1:0, , , 
CCNA_03104, 832.0, , , , , 
CCNA_03105, 509.7, , , , , 
CCNA_03106, 208.0, , , , , 
CCNA_03107, 415.3, , , , , 
CCNA_03108, 2475.3, , , , , 
CCNA_03110, 378.7, , , , , 
CCNA_03112, 1057.0, , , , , 
CCNA_03113, 597.0, , , , , 
CCNA_03114, 133.0, , , , , 
CCNA_03115, 802.7, , , , , 
CCNA_03116, 168.3, , , , , 
CCNA_03117, 502.0, , , 600:1:0.0540541, , 
CCNA_03118, 275.3, , 100:3:0.130435, , , 
CCNA_03119, 381.3, , , , 300:3:0.0888889;500:3:0.0677966, 
CCNA_03120, 444.0, , , , , 
CCNA_03121, 195.0, , , , , 
CCNA_03122, 497.7, , , , , 
CCNA_03123, 313.7, , , , , 
CCNA_03124, 854.7, , , , , 
CCNA_03125, 1020.0, , , , , 
CCNA_03126, 1606.7, , , , , 
CCNA_03127, 1068.7, , , , , 
CCNA_03128, 805.7, , , , , 
CCNA_03129, 1099.3, , 500:3:0.150289, , , 
CCNA_03130, 620.7, , , , , 
CCNA_03131, 639.0, , , , , 400:1:0.0585106
CCNA_03132, 243.7, , , , , 
CCNA_03133, 318.7, , , , , 
CCNA_03134, 847.3, , , , , 
CCNA_03135, 1040.0, , , , , 
CCNA_03136, 324.7, , , , , 
CCNA_03137, 795.0, , , , , 
CCNA_03138, 1747.0, , , , , 
CCNA_03139, 1447.3, , 700:3:0.0756303, , , 
CCNA_03140, 641.7, , , , , 
CCNA_03141, 421.7, , , , , 400:1:0.0344828;400:3:0.0454545;400:3:0.0823529;400:3:0.0273973
CCNA_03142, 1539.0, , , , , 
CCNA_03143, 1389.0, , , , , 
CCNA_03144, 1494.3, , 700:3:0.0821918, , , 500:3:0.0769231;400:3:0.0827068
CCNA_03146, 1576.3, , , , , 
CCNA_03147, 556.0, , , , , 
CCNA_03148, 1448.7, , , , , 
CCNA_03149, 1915.0, , , , , 
CCNA_03150, 126.0, , 700:1:0.0754717, , , 500:3:0.130435;400:3:0.14433;400:3:0.0721649;400:3:0.151786;400:3:0.0862069
CCNA_03151, 1416.3, , , , , 
CCNA_03152, 409.3, , , , , 
CCNA_03153, 527.0, , , , , 
CCNA_03154, 1119.0, , , , , 
CCNA_03155, 567.0, , , , , 
CCNA_03156, 396.7, , , , , 
CCNA_03157, 656.3, , , , , 
CCNA_03158, 797.0, , 700:3:0.26, , 300:3:0.129412;500:3:0.104762, 
CCNA_03159, 1100.3, , , , , 
CCNA_03160, 465.7, , , 500:3:0.0869565, , 
CCNA_03161, 779.7, , , , , 
CCNA_03162, 1058.3, , , , , 
CCNA_03163, 801.7, , 700:3:0.136842, , , 
CCNA_03164, 2225.0, , , , , 
CCNA_03165, 1123.0, , , , 300:3:0.0689655;300:1:0.0322581;300:1:0.0232558;400:1:0.0243902, 400:3:0.158537
CCNA_03166, 512.0, , , , , 
CCNA_03167, 719.7, 400:3:0.1;100:1:0.00970874, , , 300:3:0.152941, 400:3:0.0615385;300:3:0.131148;300:3:0.12069
CCNA_03168, 718.3, , , , , 
CCNA_03169, 529.3, , , , , 
CCNA_03170, 435.0, , , , , 
CCNA_03171, 1947.3, , , , , 400:1:0.0273973;400:1:0.0627803
CCNA_03172, 655.7, , 500:1:0.0666667, , 300:3:0.230263;500:3:0.130137, 400:1:0.00869565;400:1:0.0265487;400:1:0.0673077;400:1:0.0576923
CCNA_03173, 448.7, , , , , 
CCNA_03174, 1047.7, , , , , 
CCNA_03175, 300.0, , , , , 
CCNA_03176, 203.7, , , , , 
CCNA_03177, 1553.7, , 500:3:0.135802;500:3:0.0786517;500:3:0.0898876;500:3:0.0736842, 500:3:0.0638298, 400:3:0.120603, 400:3:0.0639535;400:3:0.0581395
CCNA_03178, 341.7, , , , , 
CCNA_03179, 946.0, , , , , 
CCNA_03180, 625.7, 400:1:0.0425532, , , , 
CCNA_03181, 1083.3, , , , , 
CCNA_03182, 331.3, , , , , 
CCNA_03183, 1264.7, , , , , 400:1:0.0443038;400:3:0.139241;400:3:0.0816327;600:3:0.0814815
CCNA_03184, 1339.7, , , , , 400:3:0.162963;400:3:0.0588235;400:3:0.0597015;400:3:0.0516129
CCNA_03185, 477.3, , , , , 
CCNA_03186, 852.7, , , , , 
CCNA_03187, 692.7, , , , , 
CCNA_03188, 970.0, , , , , 
CCNA_03189, 332.7, , , , , 
CCNA_03190, 762.3, , , , , 
CCNA_03191, 1755.7, , , , , 400:1:0.0104167;400:1:0.0496894
CCNA_03192, 465.3, , , , , 
CCNA_03193, 437.0, , , , , 
CCNA_03194, 363.0, , , , , 
CCNA_03195, 688.0, , , , , 
CCNA_03196, 239.3, , , , , 
CCNA_03197, 549.3, , , , , 
CCNA_03198, 667.7, , , , , 
CCNA_03199, 954.3, , , , , 
CCNA_03200, 1388.0, , , , , 
CCNA_03201, 1042.3, , , , , 
CCNA_03202, 556.7, , , , , 
CCNA_03203, 721.0, , , , , 
CCNA_03204, 992.3, 300:3:0.0962963, , 600:3:0.111111, 100:3:0.170886, 
CCNA_03205, 1355.0, , , , , 
CCNA_03206, 1140.3, , , , , 400:3:0.0480769;400:1:0.0550459
CCNA_03207, 741.0, , 300:3:0.134615, 500:3:0.138889, 500:3:0.0854701;400:3:0.15, 300:3:0.107143
CCNA_03208, 718.0, , , , , 
CCNA_03209, 985.7, , , , , 
CCNA_03210, 717.3, , , , 400:1:0.0522388, 500:3:0.162393
CCNA_03211, 763.0, , , , , 
CCNA_03212, 259.0, , , , , 
CCNA_03213, 242.7, , , , , 
CCNA_03214, 305.3, , 300:1:0.037037;500:1:0.0377358;500:1:0.037037;300:1:0.0666667;500:1:0.0681818;500:1:0.0444444;300:1:0.0625;600:3:0.172414, , , 
CCNA_03215, 1013.0, , , , , 
CCNA_03216, 242.3, , , , , 
CCNA_03217, 346.7, , , , , 
CCNA_03218, 778.0, , , , , 
CCNA_03219, 2235.3, , , , , 400:1:0.0405405
CCNA_03221, 1318.3, , , 500:3:0.130435, , 
CCNA_03222, 988.3, , 500:3:0.16, 600:3:0.0666667, , 400:3:0.0451128;400:3:0.0514706;400:3:0.0661765;400:3:0.070922;400:3:0.056338;400:3:0.0362319;400:3:0.0642857;400:3:0.0486111;400:1:0.0629371
CCNA_03223, 542.3, , , , , 
CCNA_03224, 272.0, , , , , 
CCNA_03225, 945.7, , , , , 
CCNA_03226, 1026.0, , , , , 400:1:0.0148515
CCNA_03227, 1819.0, , , , , 400:1:0.0280899
CCNA_03228, 1566.0, , , , , 300:3:0.10596
CCNA_03229, 1018.3, , , , , 
CCNA_03230, 1015.7, , , , , 
CCNA_03233, 1047.3, , 700:1:0.0537634, , , 
CCNA_03234, 563.3, , , , , 400:1:0.00641026
CCNA_03235, 942.0, , , , , 
CCNA_03236, 757.3, , , , , 
CCNA_03238, 798.7, , , , , 
CCNA_03239, 886.0, , , , , 
CCNA_03240, 1015.3, , , , , 
CCNA_03241, 1130.3, , , , , 
CCNA_03242, 1066.7, , , , , 
CCNA_03243, 1153.7, , , , , 
CCNA_03244, 565.0, , , , , 
CCNA_03245, 999.3, , , , , 
CCNA_03246, 880.3, , , , , 
CCNA_03247, 1476.7, , , , , 
CCNA_03248, 1987.3, , , , , 
CCNA_03249, 1988.3, , , , , 
CCNA_03250, 719.3, , , , , 
CCNA_03252, 324.0, , , , , 
CCNA_03253, 972.3, , , , , 
CCNA_03254, 1101.7, , , , , 
CCNA_03255, 438.0, , , , , 
CCNA_03256, 852.0, , , , , 
CCNA_03257, 432.3, , , , , 
CCNA_03258, 221.3, , , , , 
CCNA_03259, 300.7, , , , , 
CCNA_03260, 345.7, , , , , 
CCNA_03261, 459.3, , , , , 
CCNA_03262, 629.3, , , , , 
CCNA_03263, 2214.0, , , , , 
CCNA_03265, 1232.7, , , , , 
CCNA_03266, 346.0, , , , , 
CCNA_03267, 424.7, , , , , 
CCNA_03268, 361.7, , , , , 
CCNA_03269, 820.0, , , , , 
CCNA_03270, 349.3, , , , , 
CCNA_03271, 983.7, , , , , 
CCNA_03272, 1122.7, , , , , 
CCNA_03273, 484.7, , , , , 
CCNA_03274, 88.7, , , , , 
CCNA_03275, 68.3, , , , , 
CCNA_03276, 683.7, , , , , 300:1:0.0268456
CCNA_03277, 875.7, , , , , 400:3:0.0428571
CCNA_03278, 914.7, , , , , 
CCNA_03279, 734.3, , , , , 
CCNA_03280, 2605.3, , , , , 
CCNA_03281, 414.3, , , , , 
CCNA_03282, 758.3, , , , , 
CCNA_03283, 850.3, , , , , 
CCNA_03284, 849.7, , , , , 
CCNA_03285, 740.7, , , , , 
CCNA_03286, 494.3, , , , , 500:3:0.144444
CCNA_03287, 203.0, , , , , 
CCNA_03288, 141.7, , , , , 
CCNA_03289, 298.0, , , , , 
CCNA_03290, 406.0, , , , , 
CCNA_03291, 837.7, , , , , 
CCNA_03292, 1228.0, , , , , 
CCNA_03293, 1640.3, 300:1:0.0647482, , , , 
CCNA_03294, 1005.0, , 500:3:0.187097, , , 
CCNA_03295, 1462.0, , , , , 400:1:0.00653595;400:1:0.0217391
CCNA_03296, 1020.7, , , , , 
CCNA_03297, 936.7, , , , , 
CCNA_03298, 2551.3, , , , , 400:1:0.0338983
CCNA_03299, 1133.3, , , , , 
CCNA_03300, 772.7, , , , , 
CCNA_03301, 2309.0, , , , , 
CCNA_03302, 831.7, , , , , 
CCNA_03303, 986.3, , , , , 
CCNA_03304, 1634.0, , 500:3:0.138889, , , 
CCNA_03305, 364.7, , , , , 
CCNA_03306, 290.7, , , , , 
CCNA_03307, 197.3, , , , , 
CCNA_03308, 670.0, , , , , 
CCNA_03309, 852.0, , , , , 
CCNA_03310, 418.7, , , , , 
CCNA_03311, 332.3, , , , , 
CCNA_03312, 237.3, , , , , 
CCNA_03313, 399.0, , , , , 
CCNA_03314, 800.3, , , , , 
CCNA_03315, 981.0, , , , , 
CCNA_03316, 1456.7, , , , , 
CCNA_03317, 2474.7, , , , 300:3:0.075, 300:3:0.137255;300:3:0.235772;500:3:0.137405
CCNA_03318, 1013.0, , , , , 
CCNA_03319, 683.3, , , , , 
CCNA_03320, 2380.3, , , , , 
CCNA_03321, 380.3, , , , , 
CCNA_03322, 1274.0, , , , , 
CCNA_03323, 970.3, , , , , 400:3:0.0537634
CCNA_03324, 408.3, , , , , 
CCNA_03325, 332.0, , , , , 
CCNA_03326, 1466.0, , , , , 300:3:0.0827068
CCNA_03327, 377.3, , , , , 
CCNA_03328, 644.3, , , , , 
CCNA_03329, 87.0, , , , , 
CCNA_03330, 385.0, , , , , 
CCNA_03331, 649.3, , , , , 
CCNA_03332, 622.0, , , , , 
CCNA_03333, 1766.3, , 700:3:0.115108, , , 
CCNA_03334, 1369.0, , , , , 400:1:0.0178571
CCNA_03335, 903.7, , , , 300:3:0.1375;300:3:0.114865;300:3:0.147651;300:3:0.126667;400:3:0.18543;300:3:0.142857;300:3:0.107595, 300:3:0.0967742;400:3:0.0920245;300:3:0.128834;400:3:0.109091;300:3:0.136905
CCNA_03336, 680.0, 500:3:0.2, 600:3:0.298246, 700:3:0.134328, , 300:3:0.134831
CCNA_03337, 506.7, , , , , 
CCNA_03338, 961.0, , , , 300:3:0.106952, 300:3:0.147651
CCNA_03339, 576.3, , , , , 
CCNA_03340, 378.7, , , , , 
CCNA_03341, 615.3, , , , , 400:3:0.057971
CCNA_03342, 328.7, , , , , 
CCNA_03343, 645.3, , , , , 
CCNA_03344, 750.7, , , 500:1:0.0425532, 400:3:0.0762712, 400:1:0.033557
CCNA_03345, 448.0, , , , , 
CCNA_03346, 484.7, , , , , 
CCNA_03347, 1091.7, , , , , 
CCNA_03348, 721.0, , , , , 
CCNA_03349, 182.3, , , , , 
CCNA_03350, 151.0, , , , , 
CCNA_03351, 766.3, , , , , 
CCNA_03352, 644.7, , , , 500:3:0.0344828, 400:3:0.0642857
CCNA_03353, 626.7, , , , , 
CCNA_03354, 577.7, , , 600:1:0.0253165, 400:3:0.0947368;400:3:0.14433, 
CCNA_03355, 1548.3, , , , , 400:1:0.00724638
CCNA_03356, 242.7, , , , , 
CCNA_03357, 380.0, , , , , 
CCNA_03358, 852.3, , , , , 400:3:0.0857143
CCNA_03359, 979.3, , , , 300:3:0.0828025, 400:3:0.160839;300:3:0.124138
CCNA_03360, 939.0, , , , , 
CCNA_03362, 491.3, , , , , 
CCNA_03363, 300.7, , , , , 
CCNA_03364, 697.3, , 600:3:0.162602, , , 
CCNA_03365, 556.3, , , , , 
CCNA_03366, 325.0, , , , , 
CCNA_03367, 473.0, , , , , 
CCNA_03368, 311.7, , , , , 
CCNA_03369, 526.0, , , , , 
CCNA_03370, 449.7, , , , , 
CCNA_03371, 457.7, , , , , 
CCNA_03372, 237.7, , , , , 
CCNA_03373, 507.3, 400:1:0.0220588, , , , 400:1:0.012987;400:1:0.0636943
CCNA_03374, 399.7, , , , , 
CCNA_03375, 641.0, , 500:3:0.219355, , , 400:3:0.0552995
CCNA_03376, 394.0, , , , , 
CCNA_03377, 443.3, , , , , 
CCNA_03378, 674.0, , , 600:1:0.0747664, , 
CCNA_03379, 168.7, , , , , 
CCNA_03380, 606.3, , , , , 
CCNA_03381, 806.7, , , , , 
CCNA_03382, 1075.0, , , , , 400:1:0.0229008;400:1:0.0300752
CCNA_03383, 1470.0, , , , , 
CCNA_03384, 200.7, , , , , 
CCNA_03386, 1650.7, , , , 500:3:0.0526316, 
CCNA_03387, 574.3, 100:1:0.00925926, , , , 
CCNA_03388, 551.0, , , , , 
CCNA_03389, 787.7, , , , , 
CCNA_03390, 375.0, , , , , 
CCNA_03391, 177.0, , , , , 
CCNA_03392, 788.7, , , , , 
CCNA_03393, 460.7, , , , , 
CCNA_03394, 632.0, , , , , 
CCNA_03395, 368.7, , , , , 
CCNA_03396, 1334.3, , , , , 
CCNA_03397, 232.0, , , , , 
CCNA_03398, 409.0, , , , , 
CCNA_03399, 507.3, , , , , 
CCNA_03400, 162.0, , , , , 
CCNA_03401, 618.7, 300:3:0.152174;400:3:0.113208, , , 400:3:0.113821;400:3:0.237288, 400:3:0.162791
CCNA_03402, 790.3, , , , , 
CCNA_03403, 158.0, , , , , 
CCNA_03404, 485.0, , , , , 400:1:0.0583942
CCNA_03405, 601.7, 400:3:0.0823529, 600:1:0.0625;500:1:0.078125;500:3:0.1;600:1:0.0666667;600:3:0.12069;600:3:0.0862069;500:3:0.109091;500:3:0.0967742;600:3:0.131148, , , 
CCNA_03406, 259.3, , , , , 
CCNA_03407, 1061.7, , , , , 400:1:0.0538462
CCNA_03408, 714.7, , , , , 
CCNA_03409, 762.0, , , , , 
CCNA_03410, 699.0, , , , , 
CCNA_03412, 1093.3, , , , , 
CCNA_03413, 278.0, , , , , 
CCNA_03414, 939.3, , , , , 400:1:0.0116959
CCNA_03415, 239.7, , , , , 
CCNA_03416, 802.0, , 700:3:0.076087, , , 300:3:0.168605
CCNA_03417, 674.3, , , , 400:3:0.0939227;400:3:0.160839, 400:3:0.0555556;400:3:0.035461;300:3:0.156522
CCNA_03418, 442.7, , , , , 400:1:0.0357143;300:3:0.105263
CCNA_03419, 364.3, , , , , 
CCNA_03420, 446.3, , , , 300:3:0.0866667, 
CCNA_03421, 999.7, 400:3:0.0689655, , , , 
CCNA_03422, 1351.0, , , , , 
CCNA_03423, 389.0, , , , , 
CCNA_03424, 1124.7, , , , , 
CCNA_03425, 72.3, , , , , 
CCNA_03426, 440.7, , , , , 
CCNA_03428, 298.3, , , , , 
CCNA_03429, 463.0, , , , , 
CCNA_03430, 190.0, , , , , 
CCNA_03431, 1061.7, , , , , 
CCNA_03432, 705.3, , , , , 
CCNA_03433, 922.0, , , , , 
CCNA_03434, 657.0, , 700:3:0.135593, , , 400:1:0.0374332
CCNA_03435, 987.3, , 600:3:0.152381, , , 
CCNA_03436, 1668.3, , , , , 
CCNA_03437, 411.0, , , , , 
CCNA_03438, 342.0, , , , , 
CCNA_03439, 196.3, , , , , 
CCNA_03440, 734.7, , , , , 
CCNA_03441, 289.0, , , , , 
CCNA_03442, 329.0, , , , , 
CCNA_03443, 455.0, , , , , 
CCNA_03444, 1982.0, , , , , 
CCNA_03445, 1829.0, , , , , 
CCNA_03446, 1443.3, , , , , 
CCNA_03447, 238.0, , , , , 
CCNA_03448, 407.7, , , , , 
CCNA_03449, 1106.3, , , , , 
CCNA_03450, 238.0, , , , , 
CCNA_03451, 263.7, , , , , 
CCNA_03452, 190.7, , , , , 
CCNA_03453, 558.3, , 700:1:0.0263158, , , 
CCNA_03454, 753.0, , , , 500:3:0.1, 
CCNA_03455, 816.7, , , , , 
CCNA_03456, 701.3, , , , , 
CCNA_03457, 584.7, , , , , 
CCNA_03458, 314.7, , , , , 
CCNA_03459, 1347.0, , , , , 
CCNA_03460, 374.0, , 700:3:0.0933333, 500:3:0.120482;500:3:0.101266, 300:1:0.0340136, 400:1:0.0438596;400:3:0.0973451;400:1:0.0458716;400:3:0.0956522;400:3:0.121739;400:1:0.0434783
CCNA_03461, 409.0, , , , , 
CCNA_03462, 1149.7, , , , , 
CCNA_03463, 1086.7, , , , , 
CCNA_03464, 287.0, , , , , 
CCNA_03465, 924.3, , , , , 400:3:0.0630631
CCNA_03466, 694.7, , , , , 
CCNA_03467, 1919.7, , , , , 400:1:0.0482456
CCNA_03468, 1426.7, , , , , 
CCNA_03469, 1324.7, , , , , 
CCNA_03471, 757.7, , , , , 
CCNA_03472, 275.0, , , , , 
CCNA_03473, 299.0, , , , , 
CCNA_03474, 246.3, , , , , 
CCNA_03475, 715.7, , , , , 
CCNA_03476, 344.3, , , , , 
CCNA_03477, 384.3, , , , , 
CCNA_03478, 694.3, , , , , 400:1:0
CCNA_03479, 408.3, , , , , 
CCNA_03480, 624.0, , , , , 
CCNA_03481, 423.3, , , , , 100:1:0.0216216
CCNA_03482, 579.7, , , , , 
CCNA_03483, 797.7, , , , , 
CCNA_03484, 346.0, , , , , 
CCNA_03485, 744.3, , , , , 
CCNA_03486, 408.7, , , , , 
CCNA_03487, 232.0, , , , , 
CCNA_03488, 508.0, , , , , 
CCNA_03489, 773.7, , 300:1:0, , 300:3:0.125, 500:3:0.266667;500:3:0.166667
CCNA_03490, 218.3, , , , , 
CCNA_03491, 634.3, , , , , 
CCNA_03492, 680.0, , , , , 400:3:0.0835913
CCNA_03493, 330.7, , , , , 
CCNA_03494, 847.7, , , , , 
CCNA_03495, 682.0, , , , , 
CCNA_03496, 667.0, , , , , 
CCNA_03497, 361.7, , , , , 
CCNA_03498, 219.7, , , , , 
CCNA_03499, 270.3, , , , , 
CCNA_03500, 1047.7, , 300:3:0.377358, , , 
CCNA_03501, 713.0, , , , , 
CCNA_03502, 916.0, , , , , 
CCNA_03503, 568.0, , , , , 
CCNA_03504, 1379.3, , , , 300:1:0.0728477, 
CCNA_03505, 455.3, , , , , 
CCNA_03506, 466.3, , , , , 
CCNA_03507, 1256.0, , 600:3:0.176471, , 500:1:0.0322581, 400:1:0.0169492;300:3:0.145833
CCNA_03508, 445.7, , , , , 
CCNA_03509, 973.0, , , , , 
CCNA_03510, 1020.0, , 300:1:0.0275862, , , 
CCNA_03511, 511.7, , , , , 
CCNA_03512, 363.3, , , , , 
CCNA_03513, 721.0, , , , , 
CCNA_03514, 475.7, , , , , 
CCNA_03515, 108.0, , , , , 
CCNA_03516, 854.3, , , , , 400:1:0.0180723
CCNA_03517, 1272.3, , , , , 600:3:0.133333
CCNA_03518, 786.0, , , , , 
CCNA_03519, 348.7, , , , , 
CCNA_03520, 403.7, , , , , 
CCNA_03521, 620.3, , , , , 
CCNA_03522, 1173.0, , , , , 
CCNA_03523, 472.0, 400:3:0.156863, , , , 400:3:0.0726257;400:1:0.021164;400:3:0.134831;400:3:0.046875;400:3:0.0463918;400:3:0.155779
CCNA_03524, 1414.7, , , , , 
CCNA_03525, 268.7, , , , , 
CCNA_03526, 62.3, , , , , 
CCNA_03527, 1094.0, , , , , 400:1:0.0530973
CCNA_03528, 574.0, 400:1:0.017094, , , , 
CCNA_03529, 585.3, , , , , 
CCNA_03530, 343.7, , , , , 
CCNA_03531, 1196.7, , , , , 
CCNA_03532, 1271.7, , , , , 
CCNA_03533, 1403.7, , , , , 400:1:0.0743243;400:1:0.0384615
CCNA_03534, 797.0, , , , , 
CCNA_03535, 816.0, , , , , 
CCNA_03536, 517.3, , , , , 
CCNA_03537, 314.0, , , , , 
CCNA_03538, 660.0, , , , , 
CCNA_03539, 275.7, , , , , 
CCNA_03540, 480.0, , , , , 
CCNA_03541, 654.3, , , , , 
CCNA_03542, 420.7, , , , , 
CCNA_03543, 1034.0, , , , , 
CCNA_03544, 454.0, , , , , 
CCNA_03545, 426.0, , , , , 
CCNA_03546, 429.0, , , , , 
CCNA_03547, 786.7, , , , , 
CCNA_03548, 1143.7, , , , , 
CCNA_03549, 1834.0, , , , , 
CCNA_03552, 963.0, , , , , 
CCNA_03553, 419.7, , , , , 
CCNA_03554, 974.3, , , , , 400:1:0.00980392
CCNA_03555, 613.3, , , , , 
CCNA_03556, 345.7, , , , , 
CCNA_03557, 626.0, , , , , 
CCNA_03558, 195.7, , , , , 
CCNA_03559, 187.7, , , , , 
CCNA_03560, 1225.0, , , , , 
CCNA_03561, 673.3, , , , , 
CCNA_03562, 1165.0, , , , , 
CCNA_03563, 509.0, , , , , 
CCNA_03564, 275.7, , , , , 400:1:0.0141844
CCNA_03565, 338.0, , , , , 
CCNA_03567, 1049.7, , , , , 
CCNA_03568, 580.3, , 700:1:0.0540541, , , 
CCNA_03569, 667.3, , , , , 
CCNA_03570, 515.7, , , , , 
CCNA_03571, 578.0, , , , , 
CCNA_03572, 350.0, , , , , 
CCNA_03573, 1375.3, , 300:1:0, , , 
CCNA_03574, 1835.7, , , , , 
CCNA_03575, 1002.0, , , , , 
CCNA_03576, 275.0, , , , , 
CCNA_03577, 2205.0, , , , , 
CCNA_03578, 1386.0, , , , , 
CCNA_03579, 273.7, , , , , 
CCNA_03580, 439.0, , , , , 
CCNA_03581, 625.7, , , , , 
CCNA_03582, 578.7, , , , , 400:1:0.0511364
CCNA_03583, 240.3, , , , , 
CCNA_03584, 537.7, , , , , 
CCNA_03585, 369.0, , , , , 
CCNA_03586, 608.7, , , , , 
CCNA_03587, 195.7, , , , , 
CCNA_03588, 1249.0, , , , , 
CCNA_03589, 438.7, , , , , 
CCNA_03590, 239.0, , , , , 
CCNA_03591, 690.0, , , , , 
CCNA_03592, 495.0, , 500:3:0.0779221;700:3:0.0909091, , , 400:1:0.0703125;500:3:0.105691;400:3:0.096
CCNA_03593, 926.7, , , , , 
CCNA_03594, 588.3, , , , , 
CCNA_03595, 503.7, , , , , 
CCNA_03596, 296.7, , , , , 
CCNA_03597, 401.7, , , , , 
CCNA_03598, 1767.0, , , , , 
CCNA_03599, 865.0, , , , , 
CCNA_03600, 658.0, , , , , 
CCNA_03601, 608.3, , , , , 
CCNA_03602, 950.3, , , , , 
CCNA_03603, 1322.3, , , , , 400:1:0.0460526
CCNA_03604, 325.0, , , , , 
CCNA_03605, 752.0, , , , , 
CCNA_03607, 1466.3, , , , , 
CCNA_03609, 961.7, , , , , 400:1:0.020202
CCNA_03610, 650.3, , , , , 400:1:0.0466667
CCNA_03611, 1365.0, 300:3:0.0840336, 800:3:0.025, 700:3:0.0833333, 400:3:0.0915033;300:1:0.0573248, 300:1:0.0392157;400:3:0.107527
CCNA_03612, 283.7, , , , , 
CCNA_03613, 433.0, , , , , 
CCNA_03614, 367.7, , , , , 
CCNA_03615, 1648.3, , , , , 400:3:0.0818182
CCNA_03616, 1106.0, , , , , 400:1:0.0224719
CCNA_03617, 337.0, , , , , 
CCNA_03618, 425.0, , , , , 
CCNA_03619, 1718.0, , 500:3:0.183007, , , 
CCNA_03620, 661.7, , , , , 
CCNA_03621, 713.0, , , , 400:1:0.0547945, 
CCNA_03622, 306.7, , , , , 
CCNA_03623, 870.7, , , , , 
CCNA_03624, 855.0, , 500:1:0.0813953, , , 300:3:0.140541
CCNA_03625, 660.7, , , , , 
CCNA_03626, 703.0, , , , , 
CCNA_03627, 837.3, , , , , 
CCNA_03628, 1104.3, 400:1:0.0275229;400:3:0.124138;500:3:0.150685, 600:3:0.149425, , , 500:3:0.0967742;400:1:0.030303
CCNA_03629, 544.0, , , , , 
CCNA_03630, 417.7, , , , , 
CCNA_03631, 49.7, , 300:3:0.133333, , , 
CCNA_03632, 325.7, , , , , 500:3:0.103896
CCNA_03633, 385.0, , , , , 
CCNA_03634, 492.0, , , , 100:1:0.0674603;100:1:0.0545455, 400:1:0.025641;500:3:0.143791;300:1:0.0434783
CCNA_03635, 374.0, , , , , 
