Identifier, Size, 0F1, 0F2, 0F3, 0F4, 0F5
FFJ24_RS09370, 274.3, , , , , 
FFJ24_RS09375, 632.0, , , , , 
FFJ24_RS09380, 567.0, , , , , 
FFJ24_RS09385, 262.3, , , , , 
FFJ24_RS09390, 635.7, , , , , 
FFJ24_RS09395, 563.7, , , , , 
FFJ24_RS09400, 1190.0, , , , , 
FFJ24_RS09405, 499.3, , , , , 
FFJ24_RS09410, 2835.0, , , , , 
FFJ24_RS09415, 1090.0, 700:3:0.1:0.14;700:3:0.172414:0.172414, 700:1:0.05:0.133333, , 700:3:0.111111:0.136364;700:1:0.0540541:0.129032, 700:3:0.15625:0.179104;800:3:0.147541:0.147541;700:3:0.166667:0.166667;700:3:0.155172:0.155172;700:3:0.181818:0.181818
FFJ24_RS09420, 367.3, , , , , 
FFJ24_RS09425, 314.0, , , , , 
FFJ24_RS09430, 2081.0, , , , , 
FFJ24_RS09435, 706.0, , 500:3:0.0967742:0.216216, , , 
FFJ24_RS09440, 614.0, , , , , 
FFJ24_RS09445, 303.0, , , , , 
FFJ24_RS09455, 757.3, 300:1:0.0319149:0.125, , , , 
FFJ24_RS09460, 669.7, , , , , 
FFJ24_RS09465, 371.0, , , , , 
FFJ24_RS09470, 601.7, , , , , 
FFJ24_RS09475, 1644.0, , , , , 
FFJ24_RS09480, 564.7, , , , , 
FFJ24_RS09485, 396.0, , , , , 
FFJ24_RS09490, 351.3, , , , , 
FFJ24_RS09495, 966.7, , , , , 
FFJ24_RS09500, 1888.7, , , , , 
FFJ24_RS09505, 362.3, , , , , 
FFJ24_RS09510, 486.3, , , , , 
FFJ24_RS09515, 356.7, , , , , 
FFJ24_RS09520, 835.7, , , , , 
FFJ24_RS09525, 1249.3, , , , , 
FFJ24_RS09530, 1507.0, , , , , 
FFJ24_RS09535, 2301.3, , , , , 
FFJ24_RS09540, 927.0, , , , , 
FFJ24_RS09545, 1091.0, , 300:3:0.804651:0.804651;200:3:0.173469:0.318182, , 100:3:0.0864198:0.292683;100:3:0.207317:0.27451;600:1:0.04:0.176471;200:3:0.194444:0.533333, 
FFJ24_RS09550, 2685.7, , 200:3:0.0978261:0.210526;200:3:0.0994475:0.254237;200:3:0.0818713:0.229167, , 500:1:0.0322581:0.2;100:3:0.147541:0.4;200:1:0.0350877:0.291667, 
FFJ24_RS09555, 972.3, , , , , 
FFJ24_RS09560, 560.0, , , , , 
FFJ24_RS09565, 1962.7, , 300:3:0.0466667:0.40678, , , 
FFJ24_RS09570, 623.3, , , , , 
FFJ24_RS09575, 1413.0, , , , 500:1:0:0.285714, 
FFJ24_RS09580, 381.0, , , , , 
FFJ24_RS09585, 457.3, , , , , 
FFJ24_RS09590, 359.3, , , , , 
FFJ24_RS09595, 934.3, , , , , 
FFJ24_RS09600, 612.7, , , , , 
FFJ24_RS09605, 696.3, , , , , 
FFJ24_RS09610, 218.3, , , , , 500:1:0.0555556:0.157895;500:1:0.0681818:0.142857
FFJ24_RS09615, 126.7, , , , , 
FFJ24_RS09620, 162.3, , , , , 
FFJ24_RS09625, 510.7, , , , , 
FFJ24_RS09630, 486.0, , , , , 
FFJ24_RS09635, 264.3, , , , , 500:1:0.0229885:0.125
FFJ24_RS09640, 1046.7, , , , , 
FFJ24_RS09645, 814.0, , 300:1:0.0173913:0.178571, , , 
FFJ24_RS09650, 352.3, , , , , 
FFJ24_RS09655, 830.3, , , , , 
FFJ24_RS09660, 1005.3, , , , 600:1:0:0.142857, 
FFJ24_RS09665, 882.3, , , , , 
FFJ24_RS09670, 2133.7, , , , 600:1:0:0.130435, 
FFJ24_RS09675, 1033.3, , , , , 
FFJ24_RS09680, 1168.0, , , , , 
FFJ24_RS09685, 1797.0, , , , , 
FFJ24_RS09690, 417.7, , , , , 
FFJ24_RS09695, 890.7, , , , , 
FFJ24_RS09700, 1143.3, , 300:3:0.887417:0.887417, , , 
FFJ24_RS09705, 247.3, , , , , 
FFJ24_RS09710, 257.0, , , , , 
FFJ24_RS09715, 914.3, , , , , 
FFJ24_RS09720, 533.0, , , , , 
FFJ24_RS09725, 693.7, , , , , 
FFJ24_RS09730, 817.7, 300:2:0.983871:1, , , , 
FFJ24_RS09735, 518.3, , , , , 
FFJ24_RS09740, 418.7, , , , , 
FFJ24_RS09745, 343.3, , , , , 
FFJ24_RS09750, 374.3, , , , , 
FFJ24_RS09755, 700.7, , , , , 
FFJ24_RS09760, 726.7, , , , 500:3:0.68:0.68, 
FFJ24_RS09765, 836.3, , , , , 
FFJ24_RS09770, 2274.0, , , , , 
FFJ24_RS09775, 2177.0, , , , , 
FFJ24_RS09780, 646.7, , , , , 
FFJ24_RS09785, 718.7, , , , , 
FFJ24_RS09790, 611.0, , , , , 
FFJ24_RS09795, 550.3, , , , , 
FFJ24_RS09800, 610.7, , , , , 
FFJ24_RS09810, 1150.0, , 400:1:0.040404:0.361111, , , 
FFJ24_RS09815, 615.0, , , , , 
FFJ24_RS09820, 940.3, , , , , 
FFJ24_RS09825, 372.0, , , , , 
FFJ24_RS09830, 425.0, , , , , 
FFJ24_RS09835, 269.0, , , , , 
FFJ24_RS09840, 829.3, , , , , 
FFJ24_RS09850, 369.0, , , , , 
FFJ24_RS09855, 678.3, , , , , 500:1:0.01:0.121212
FFJ24_RS09860, 601.7, , , , , 
FFJ24_RS09865, 401.3, , , , , 
FFJ24_RS09870, 246.7, , , , , 
FFJ24_RS09875, 406.0, , , , , 
FFJ24_RS09880, 173.0, , , , , 
FFJ24_RS09885, 548.7, , , , , 
FFJ24_RS09890, 965.7, , , , , 
FFJ24_RS09895, 419.0, , , , , 
FFJ24_RS09900, 254.0, , , , , 
FFJ24_RS09905, 501.0, , , , , 
FFJ24_RS09910, 350.7, , , , , 
FFJ24_RS09915, 286.0, , , , , 
FFJ24_RS09920, 266.7, , , , , 
FFJ24_RS09925, 607.3, , , , , 
FFJ24_RS09930, 451.7, , , , , 
FFJ24_RS09935, 556.7, , , , 800:3:0.12:0.12, 
FFJ24_RS09940, 357.3, , , , , 
FFJ24_RS09945, 196.0, , , , , 
FFJ24_RS09950, 1821.3, , , , , 
FFJ24_RS09955, 253.7, , , , , 
FFJ24_RS09960, 214.7, , , , , 
FFJ24_RS09965, 269.0, , , , , 
FFJ24_RS09970, 204.7, , , , , 
FFJ24_RS09975, 241.3, , , , , 
FFJ24_RS09980, 1364.3, , , , , 
FFJ24_RS09985, 387.3, , , , , 
FFJ24_RS09990, 1328.7, , , , , 
FFJ24_RS09995, 888.7, , , , , 
FFJ24_RS10000, 558.3, , , , , 
FFJ24_RS10005, 574.0, , , , , 
FFJ24_RS10010, 1153.7, , , , , 
FFJ24_RS10015, 2528.0, , , , , 
FFJ24_RS10020, 243.0, , , , , 
FFJ24_RS10025, 360.3, , , , , 
FFJ24_RS10030, 246.7, , , , , 
FFJ24_RS10035, 176.3, , , , , 
FFJ24_RS10040, 343.3, , , , , 
FFJ24_RS10045, 677.0, , , , , 
FFJ24_RS10050, 555.0, , , , , 
FFJ24_RS10055, 548.7, , , , , 
FFJ24_RS10060, 440.7, , , , , 
FFJ24_RS10065, 236.3, , , , , 
FFJ24_RS10070, 190.3, , , , , 
FFJ24_RS10075, 343.7, , , , , 
FFJ24_RS10080, 1050.7, , , , , 
FFJ24_RS10085, 818.3, , , , , 
FFJ24_RS10090, 938.3, , , , , 
FFJ24_RS10095, 554.3, , , , , 
FFJ24_RS10100, 1008.3, , , , , 
FFJ24_RS10105, 556.0, , , , , 
FFJ24_RS10110, 560.3, , , , , 
FFJ24_RS10115, 627.3, , , , , 
FFJ24_RS10120, 393.3, , , , , 
FFJ24_RS10125, 1936.7, 700:3:0.150943:0.150943, , , , 
FFJ24_RS10130, 243.0, , , , , 
FFJ24_RS10135, 341.0, , , , , 
FFJ24_RS10140, 509.3, , , , , 
FFJ24_RS10145, 785.7, , 200:2:0.995434:1, , , 
FFJ24_RS10150, 585.7, , , , , 
FFJ24_RS10155, 369.7, , , , , 
FFJ24_RS10160, 318.3, , , , , 
FFJ24_RS10165, 577.3, , , , , 
FFJ24_RS10170, 809.0, , , , , 
FFJ24_RS10175, 2571.3, , , , , 
FFJ24_RS10180, 1112.0, , , , , 
FFJ24_RS10185, 1050.7, , , , , 
FFJ24_RS10190, 2622.0, , , , , 
FFJ24_RS10195, 799.3, , , , , 
FFJ24_RS10200, 790.3, , , , , 
FFJ24_RS10205, 940.0, , , , , 
FFJ24_RS10210, 788.0, , , , , 
FFJ24_RS10215, 976.7, , , , , 
FFJ24_RS10220, 1399.0, , , , , 
FFJ24_RS10225, 2755.7, 300:1:0.0206897:0.12, , , , 
FFJ24_RS10230, 883.0, , , , , 
FFJ24_RS10235, 575.7, , , , , 
FFJ24_RS10245, 411.0, , , , , 
FFJ24_RS10250, 1094.0, , , , , 
FFJ24_RS10255, 2010.7, , , , , 700:3:0.532787:0.532787
FFJ24_RS10260, 178.0, , , , , 
FFJ24_RS10265, 423.7, , , , , 
FFJ24_RS10275, 284.3, , , , , 
FFJ24_RS10280, 3925.0, , , , , 
FFJ24_RS10285, 308.3, , , , , 
FFJ24_RS10290, 2976.7, , , , , 
FFJ24_RS10295, 301.0, , , , , 
FFJ24_RS10300, 281.3, , , , , 
FFJ24_RS10305, 268.0, , , , , 
FFJ24_RS10310, 3879.0, , , , , 
FFJ24_RS10315, 308.3, , , , , 
FFJ24_RS10320, 2976.7, , , , , 
FFJ24_RS10325, 882.7, , , , , 
FFJ24_RS10330, 372.7, , , , , 
FFJ24_RS10335, 271.3, , , , , 
FFJ24_RS10340, 1032.7, , , , , 
FFJ24_RS10345, 511.0, , , , , 
FFJ24_RS10350, 383.3, , , , , 
FFJ24_RS10355, 798.7, , , , , 700:3:0.534247:0.534247
FFJ24_RS10360, 410.3, , , , , 
FFJ24_RS10365, 916.3, , , , , 
FFJ24_RS10370, 1513.7, , , , , 
FFJ24_RS10375, 1130.0, , , , , 
FFJ24_RS10380, 291.7, , , , , 
FFJ24_RS10385, 424.0, , , , , 
FFJ24_RS10390, 729.3, , , , , 
FFJ24_RS10395, 399.7, , , , , 
FFJ24_RS10400, 792.0, , , , , 
FFJ24_RS10405, 605.7, , , , , 
FFJ24_RS10410, 593.7, , , , , 
FFJ24_RS10415, 698.3, , , , , 
FFJ24_RS10420, 804.7, , , , , 
FFJ24_RS10425, 712.3, , , , , 
FFJ24_RS10430, 357.3, , , , , 
FFJ24_RS10435, 374.7, , 300:3:0.0454545:0.254658, , , 
FFJ24_RS10440, 722.0, , , , , 
FFJ24_RS10445, 762.0, , , , , 
FFJ24_RS10450, 698.0, , , , , 
FFJ24_RS10455, 532.3, , , , , 
FFJ24_RS10460, 735.7, , , , , 
FFJ24_RS10465, 471.0, , , , , 
FFJ24_RS10470, 288.3, , , , , 
FFJ24_RS10475, 381.7, , , , , 
FFJ24_RS10480, 434.3, , , , , 
FFJ24_RS10490, 309.0, , , , , 
FFJ24_RS10495, 206.7, , , , , 
FFJ24_RS10500, 545.0, , , , , 
FFJ24_RS10505, 581.7, , , , , 
FFJ24_RS10510, 312.0, , , , , 
FFJ24_RS10515, 1000.7, , , , 800:3:0.133333:0.133333, 
FFJ24_RS10520, 957.0, , , , , 
FFJ24_RS10525, 567.0, , , , , 
FFJ24_RS10530, 2427.0, , , , , 
FFJ24_RS10535, 361.7, , , , , 
FFJ24_RS10540, 255.0, , , , , 
FFJ24_RS10545, 1077.7, 700:3:0.0967742:0.121212;700:3:0.111111:0.169231;700:3:0.109756:0.138462;700:3:0.121951:0.121951;700:3:0.144578:0.173913, , , , 
FFJ24_RS10550, 2559.3, , , , , 
FFJ24_RS10555, 1025.7, , , , , 
FFJ24_RS10560, 309.0, , , , , 
FFJ24_RS10565, 316.3, , , , , 
FFJ24_RS10570, 418.0, , , , , 
FFJ24_RS10575, 801.0, , , , , 
FFJ24_RS10580, 506.0, , , , , 
FFJ24_RS10585, 1367.3, , , , , 
FFJ24_RS10590, 501.3, , , , , 
FFJ24_RS10595, 467.0, , , , , 
FFJ24_RS10600, 1025.3, , , , , 
FFJ24_RS10605, 823.7, , , , , 
FFJ24_RS10610, 324.0, , , , , 
FFJ24_RS10615, 615.0, , , , , 
FFJ24_RS10620, 381.0, , , , , 
FFJ24_RS10625, 452.0, , , , , 
FFJ24_RS10630, 742.0, , , , , 
FFJ24_RS10635, 217.0, , , , , 
FFJ24_RS10640, 659.7, , , , , 
FFJ24_RS10645, 506.3, , , , , 
FFJ24_RS10650, 750.7, , , , , 
FFJ24_RS10655, 746.7, , , , , 
FFJ24_RS10660, 232.3, , , , , 
FFJ24_RS10665, 605.7, , , , , 
FFJ24_RS10670, 425.0, , , , , 
FFJ24_RS10680, 290.3, , , , , 
FFJ24_RS10685, 529.7, , , , , 
FFJ24_RS10690, 364.7, , , , , 
FFJ24_RS10695, 2821.0, , , , , 
FFJ24_RS10700, 376.3, , , , , 
FFJ24_RS10705, 984.7, , , , , 
FFJ24_RS10710, 456.0, , , , , 
FFJ24_RS10715, 554.3, , , , , 
FFJ24_RS10720, 898.3, , , , , 
FFJ24_RS10725, 550.7, , , , , 
FFJ24_RS10730, 876.7, , , , , 
FFJ24_RS10735, 971.3, , , , , 
FFJ24_RS10740, 398.0, , , , , 
FFJ24_RS10745, 562.3, , , , , 
FFJ24_RS10750, 378.3, , , , , 
FFJ24_RS10755, 402.7, , , , , 
FFJ24_RS10760, 458.0, , , , , 
FFJ24_RS10765, 990.7, , , , , 
FFJ24_RS10770, 323.0, , , , , 
FFJ24_RS10775, 5132.3, 700:3:0.527778:0.527778, , , , 
FFJ24_RS10780, 467.7, , 200:3:0.173333:0.306452, , 100:3:0.259259:0.347826;200:3:0.245614:0.320755, 
FFJ24_RS10785, 719.3, , , , , 
FFJ24_RS10790, 819.3, , , , 600:1:0.0508475:0.137931;600:3:0.0810811:0.157895, 
FFJ24_RS10795, 548.0, , , , , 
FFJ24_RS10800, 487.0, , , , , 
FFJ24_RS10805, 298.3, , , , , 
FFJ24_RS10810, 448.0, , , , , 
FFJ24_RS10815, 1025.3, , , , , 
FFJ24_RS10820, 891.7, , 400:3:0.0714286:0.365385, , , 
FFJ24_RS10825, 446.3, , , , , 
FFJ24_RS10830, 461.7, , , , , 
FFJ24_RS10835, 391.0, , , , , 
FFJ24_RS10840, 617.3, , , , , 
FFJ24_RS10845, 63.0, , , , , 
FFJ24_RS10850, 232.0, , , , , 
FFJ24_RS10855, 701.7, , , , , 
FFJ24_RS10860, 297.0, , , , , 
FFJ24_RS10865, 852.7, , , , , 
FFJ24_RS10870, 807.0, , , , , 
FFJ24_RS10875, 1164.3, , , , , 
FFJ24_RS10880, 619.0, , , , , 
FFJ24_RS10885, 587.0, , , , , 
FFJ24_RS10890, 713.7, , , , , 
FFJ24_RS10895, 699.3, , , , , 
FFJ24_RS10900, 1089.7, , , , , 
FFJ24_RS10905, 441.0, , , , , 
FFJ24_RS10910, 484.7, , , , , 
FFJ24_RS10915, 475.3, , , , 600:1:0:0.15, 
FFJ24_RS10920, 576.3, , , , , 500:1:0.0162602:0.1875
FFJ24_RS10925, 219.0, , , , , 
FFJ24_RS10930, 362.7, , 400:1:0.0121212:0.3375, , , 
FFJ24_RS10935, 494.0, , , , , 
FFJ24_RS10940, 573.3, , , , , 
FFJ24_RS10945, 550.7, , , , , 
FFJ24_RS10950, 838.3, , , , , 
FFJ24_RS10955, 501.0, , 300:1:0.0675676:0.177778;300:3:0.0866667:0.183099;200:3:0.129252:0.272727;300:1:0.0551724:0.157895;200:3:0.0774648:0.263158, , 300:1:0:0.142857;200:1:0.0952381:0.212121;300:1:0.0425532:0.166667;100:3:0.0833333:0.37931;400:1:0.0612245:0.183673;200:3:0.122449:0.285714;200:1:0.0612245:0.244898, 
FFJ24_RS10960, 1560.0, , , , , 
FFJ24_RS10965, 898.7, , , , , 
FFJ24_RS10970, 883.0, , , , , 
FFJ24_RS10975, 1698.0, , , , , 
FFJ24_RS10980, 992.0, , , , , 
FFJ24_RS10985, 1207.3, , , , , 
FFJ24_RS10990, 1465.3, , , , , 
FFJ24_RS10995, 673.0, , , , , 
FFJ24_RS11000, 638.3, 300:1:0:0.0666667, , , , 
FFJ24_RS11005, 883.3, , , , , 
FFJ24_RS11010, 1253.0, , , , , 
FFJ24_RS11015, 1032.3, , 300:1:0.0151515:0.145833;400:1:0.0373134:0.163934, , , 300:1:0.0408163:0.2
FFJ24_RS11020, 570.3, , , , , 
FFJ24_RS11025, 501.3, , , , , 
FFJ24_RS11030, 2230.3, , , , , 
FFJ24_RS11035, 288.7, , , , , 
FFJ24_RS11040, 1743.0, , , , , 
FFJ24_RS11045, 1654.7, , , , , 
FFJ24_RS11050, 613.0, , , , , 
FFJ24_RS11055, 524.7, , , , , 
FFJ24_RS11060, 1818.3, 800:3:0.136364:0.136364, , , , 
FFJ24_RS11065, 558.7, , , , , 
FFJ24_RS11070, 582.3, , , , , 
FFJ24_RS11075, 868.7, , , , , 
FFJ24_RS11080, 1262.0, , , , , 
FFJ24_RS11085, 2037.7, , , , , 
FFJ24_RS11090, 578.3, , 200:1:0.0607735:0.191489;200:1:0.0702703:0.180723;200:3:0.0899471:0.25;300:1:0.0358974:0.235294;200:1:0.0520231:0.304348;200:1:0.0828025:0.2, , , 
FFJ24_RS11095, 336.0, , , , , 
FFJ24_RS11100, 559.7, , , , , 
FFJ24_RS11105, 1110.0, , , , , 
FFJ24_RS11110, 973.3, , , , , 
FFJ24_RS11115, 2166.0, , , , , 
FFJ24_RS11120, 678.7, , , , , 
FFJ24_RS11125, 623.0, , , , , 
FFJ24_RS11130, 855.3, , , , , 
FFJ24_RS11135, 256.7, , , , , 
FFJ24_RS11140, 1131.3, , , , , 
FFJ24_RS11145, 2547.0, , , , , 
FFJ24_RS11150, 1029.3, , , , , 
FFJ24_RS11155, 1324.3, , 200:1:0:0.210526, , , 
FFJ24_RS11160, 522.0, , , , , 
FFJ24_RS11165, 1505.0, , , , , 
FFJ24_RS11170, 952.3, , , , , 
FFJ24_RS11175, 1141.0, , , , 500:3:0.855072:0.855072, 
FFJ24_RS11180, 648.0, , 700:3:0.684615:0.684615, , , 
FFJ24_RS11185, 1207.0, , , , , 
FFJ24_RS11190, 2711.3, , , , , 
FFJ24_RS11195, 978.7, , , , , 
FFJ24_RS11200, 565.3, , , , , 
FFJ24_RS11205, 474.3, , , , , 
FFJ24_RS11210, 1899.3, 300:1:0.0263158:0.115385, , , , 
FFJ24_RS11215, 998.3, , , , , 
FFJ24_RS11220, 858.0, , , , , 
FFJ24_RS11225, 531.7, , , , , 
FFJ24_RS11230, 764.3, , , , , 
FFJ24_RS11235, 696.0, , , , , 
FFJ24_RS11245, 758.3, , , , , 
FFJ24_RS11250, 788.3, , , , , 
FFJ24_RS11255, 702.0, , , , , 
FFJ24_RS11260, 289.0, , , , , 
FFJ24_RS11265, 862.0, , , , 600:3:0.0677966:0.375, 
FFJ24_RS11270, 1115.7, , , , , 
FFJ24_RS11275, 275.7, , , , , 
FFJ24_RS11280, 599.0, , , , , 
FFJ24_RS11285, 242.0, , , , , 
FFJ24_RS11290, 1049.3, , , , , 
FFJ24_RS11295, 580.3, , , , , 
FFJ24_RS11300, 772.3, , , , , 
FFJ24_RS11305, 841.0, , , , , 
FFJ24_RS11310, 661.0, , , , , 
FFJ24_RS11315, 474.0, , , , , 
FFJ24_RS11320, 771.3, , , , , 
FFJ24_RS11325, 317.7, , , , , 
FFJ24_RS11330, 903.0, , , , , 
FFJ24_RS11335, 920.0, , , , 800:3:0.125:0.125, 800:3:0.0813953:0.107143;600:1:0.060241:0.151515
FFJ24_RS11340, 481.3, , 100:3:0.101852:0.254902, , , 
FFJ24_RS11345, 787.3, , , , , 
FFJ24_RS11350, 347.0, , , , , 
FFJ24_RS11355, 836.0, , , , , 
FFJ24_RS11360, 852.3, , , , , 
FFJ24_RS11365, 618.0, , , , , 
FFJ24_RS11370, 521.7, , , , , 
FFJ24_RS11375, 808.0, , , , , 
FFJ24_RS11380, 947.0, , , , , 
FFJ24_RS11385, 2012.0, , 600:1:0.0434783:0.133333, , , 
FFJ24_RS11390, 624.7, , , , , 
FFJ24_RS11395, 381.0, , , , , 
FFJ24_RS11400, 1764.3, , , , , 
FFJ24_RS11405, 326.0, , , , , 
FFJ24_RS11410, 442.0, , , , , 
FFJ24_RS11415, 1196.3, , , , , 
FFJ24_RS11420, 868.0, , , , 600:1:0.08:0.12, 
FFJ24_RS11425, 596.7, , , , , 
FFJ24_RS11430, 1506.0, , , , , 
FFJ24_RS11435, 789.3, , , , , 
FFJ24_RS11440, 310.3, , , , , 
FFJ24_RS11445, 341.7, , , , , 
FFJ24_RS11450, 371.7, , , , , 
FFJ24_RS11455, 504.0, , , , , 
FFJ24_RS11460, 1533.3, , , , 600:1:0:0.12, 
FFJ24_RS11465, 606.0, , , , , 
FFJ24_RS11470, 1071.7, , , , , 
FFJ24_RS11475, 609.7, , , , , 
FFJ24_RS11480, 419.3, , , , , 
FFJ24_RS11485, 561.3, , , , , 
FFJ24_RS11490, 790.0, , , , , 
FFJ24_RS11495, 729.3, , , , , 
FFJ24_RS11500, 762.0, , , , , 
FFJ24_RS11505, 558.3, , , , , 
FFJ24_RS11510, 260.3, , , , , 
FFJ24_RS11515, 1224.7, , , , , 
FFJ24_RS11520, 288.7, , , , , 
FFJ24_RS11525, 278.0, , , , , 
FFJ24_RS11530, 724.7, , , , , 
FFJ24_RS11535, 670.7, , , , , 
FFJ24_RS11540, 210.3, , , , , 
FFJ24_RS11545, 1328.3, , , , 600:3:0.0588235:0.307692, 
FFJ24_RS11550, 833.0, , , , , 
FFJ24_RS11555, 1789.7, , , , 800:3:0.128205:0.128205, 
FFJ24_RS11560, 927.3, , , , , 
FFJ24_RS11565, 773.7, , , , , 
FFJ24_RS11570, 764.7, , , , 600:3:0.0652174:0.266667, 
FFJ24_RS11575, 379.3, 300:1:0.0175439:0.25;300:1:0.0169492:0.176471, 500:1:0.045977:0.214286;300:1:0.0126582:0.171429, , , 800:3:0.0961538:0.125;500:1:0.016129:0.115385
FFJ24_RS11580, 346.0, , , , , 
FFJ24_RS11585, 855.3, , , , , 
FFJ24_RS11590, 2093.7, , , , , 
FFJ24_RS11595, 1181.7, , , , , 
FFJ24_RS11600, 391.3, , , , , 
FFJ24_RS11605, 504.7, , , , , 
FFJ24_RS11610, 1174.3, , , , , 
FFJ24_RS11615, 457.3, , , , , 
FFJ24_RS11620, 459.3, , , , , 
FFJ24_RS11625, 495.0, , , , , 
FFJ24_RS11630, 378.0, , 400:1:0.017094:0.222222, , , 
FFJ24_RS11635, 541.0, , , , , 
FFJ24_RS11640, 1595.7, , , , , 
FFJ24_RS11645, 842.7, , , , , 
FFJ24_RS11650, 1383.0, , , , , 
FFJ24_RS11655, 490.0, , , , , 
FFJ24_RS11660, 471.0, , , , , 
FFJ24_RS11665, 574.3, , , , , 
FFJ24_RS11670, 2082.3, , , , , 
FFJ24_RS11675, 1230.3, , , , , 
FFJ24_RS11680, 326.0, , , , , 
FFJ24_RS11685, 1007.7, , , , , 
FFJ24_RS11690, 1076.0, , , , , 
FFJ24_RS11700, 276.0, , , , , 
FFJ24_RS11705, 918.0, , , , , 
FFJ24_RS11710, 703.0, , , , , 
FFJ24_RS11715, 672.7, , , , , 
FFJ24_RS11720, 650.0, , , , , 
FFJ24_RS11725, 2390.7, , , , , 
FFJ24_RS11730, 549.3, , , , , 
FFJ24_RS11735, 247.0, , , , , 
FFJ24_RS11740, 976.3, , , , , 
FFJ24_RS11745, 726.7, , , , , 
FFJ24_RS11750, 476.0, , , , , 
FFJ24_RS11755, 333.3, , , , , 
FFJ24_RS11760, 1167.3, , , , , 
FFJ24_RS11765, 684.3, , , , , 
FFJ24_RS11770, 645.7, , , , , 
FFJ24_RS11775, 989.0, , , , , 
FFJ24_RS11780, 302.3, , , , , 
FFJ24_RS11785, 644.0, , , , , 
FFJ24_RS11790, 323.3, , , , , 
FFJ24_RS11795, 424.0, , , , , 
FFJ24_RS11800, 965.7, , , , , 
FFJ24_RS11805, 426.7, , , , , 
FFJ24_RS11810, 328.3, , , , , 
FFJ24_RS11815, 669.3, , 200:3:0.147059:0.320755;200:1:0.0782123:0.225, , 600:1:0.05:0.136364, 
FFJ24_RS11820, 1606.7, , , , , 
FFJ24_RS11825, 653.3, 300:1:0:0.181818, , , , 
FFJ24_RS11830, 1451.3, , , , , 
FFJ24_RS11835, 275.0, , , , , 
FFJ24_RS11840, 544.7, , , , , 
FFJ24_RS11845, 448.7, , , , , 
FFJ24_RS11850, 1705.3, , , , 700:1:0:0.214286, 
FFJ24_RS11855, 535.3, , , , , 
FFJ24_RS11860, 422.7, , , , , 
FFJ24_RS11865, 635.3, , , , , 
FFJ24_RS11870, 521.0, , , , , 
FFJ24_RS11875, 477.3, , 500:1:0:0.157895, , , 
FFJ24_RS11880, 551.3, , , , , 
FFJ24_RS11885, 1432.3, , , , , 
FFJ24_RS11890, 485.7, , , , , 
FFJ24_RS11895, 462.0, , , , , 
FFJ24_RS11900, 613.3, , , , , 
FFJ24_RS11905, 1958.7, , , , , 
FFJ24_RS11910, 384.7, , , , , 
FFJ24_RS11915, 1255.7, , , , , 
FFJ24_RS11920, 1146.0, , , , , 
FFJ24_RS11925, 644.3, , , , , 
FFJ24_RS11930, 184.3, , , , , 
FFJ24_RS11935, 365.0, , , , , 
FFJ24_RS11940, 224.3, , , , , 
FFJ24_RS11945, 2333.7, , 200:2:1:1, , , 
FFJ24_RS11950, 719.7, , , , , 
FFJ24_RS11955, 1016.7, , , , , 
FFJ24_RS11960, 705.7, , , , , 
FFJ24_RS11965, 993.3, , , , , 
FFJ24_RS11970, 627.7, , , , , 
FFJ24_RS11975, 1625.0, , , , , 
FFJ24_RS11980, 307.3, , , , , 
FFJ24_RS11985, 1830.3, , , , , 
FFJ24_RS11990, 1006.7, , , , , 
FFJ24_RS11995, 367.3, , , , , 
FFJ24_RS12000, 1968.0, , , , , 
FFJ24_RS12005, 259.7, , 600:2:0.950495:0.950495, , , 
FFJ24_RS12010, 1165.7, , , , , 
FFJ24_RS12015, 780.3, , , , , 
FFJ24_RS12020, 1775.3, , , , , 
FFJ24_RS12025, 679.3, , , , , 
FFJ24_RS12030, 596.7, , 700:1:0.0190476:0.136364, , , 
FFJ24_RS12035, 1017.7, , , , 200:2:0.886364:0.957983;600:1:0.0350877:0.142857, 
FFJ24_RS12040, 2294.3, , , , , 
FFJ24_RS12045, 714.3, , , , , 
FFJ24_RS12050, 462.0, , , , , 
FFJ24_RS12055, 1927.7, , 800:3:0.341463:0.341463, , , 
FFJ24_RS12060, 348.0, , , , , 
FFJ24_RS12065, 243.3, , , , , 
FFJ24_RS12070, 549.0, , , , , 
FFJ24_RS12075, 1350.0, , , , , 
FFJ24_RS12080, 700.0, , , , , 
FFJ24_RS12085, 1262.7, , , , , 
FFJ24_RS12090, 534.3, , , , , 
FFJ24_RS12095, 1100.3, , , , , 
FFJ24_RS12100, 1095.0, , , , , 
FFJ24_RS12105, 353.7, , , , , 
FFJ24_RS12115, 1004.0, , , , , 
FFJ24_RS12120, 392.7, , , , , 
FFJ24_RS12125, 315.3, , , , , 
FFJ24_RS12130, 819.3, , , , , 
FFJ24_RS12135, 792.7, , , , , 
FFJ24_RS12140, 1282.3, , , , , 
FFJ24_RS12145, 601.7, , , , , 
FFJ24_RS12160, 679.7, , , , , 
