Position, Gene, Allele, Annotation, Test statistic, P-value, Deletion index, Fold reduction, Deletion P-value, Duplication index, Fold increase, Duplication pvalue, Passed?, AC:100, DP:100, AC:200, DP:200, AC:300, DP:300, AC:400, DP:400, AC:500, DP:500, AC:600, DP:600, AC:700, DP:700, AC:800, DP:800, AC:900, DP:900
1344529, intergenic, A->T, noncoding, 0.0147030212875, 0.3922, 9, 1, 1, 1, 1, 1, FAIL, 5.0, 70.0, 2.0, 31.0, 0.0, 49.0, 3.0, 19.0, 4.0, 23.0, 4.0, 21.0, 12.0, 44.0, 1.0, 53.0, 3.0, 27.0
1344531, intergenic, C->A, noncoding, 0.332034901579, 0.2206, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 70.0, 3.0, 31.0, 0.0, 49.0, 3.0, 19.0, 1.0, 21.0, 4.0, 20.0, 10.0, 42.0, 3.0, 53.0, 2.0, 27.0
1344537, intergenic, C->A, noncoding, 0.0728575655915, 0.3846, 9, 1, 1, 1, 1, 1, FAIL, 6.0, 69.0, 1.0, 29.0, 1.0, 45.0, 2.0, 17.0, 2.0, 18.0, 4.0, 15.0, 7.0, 40.0, 3.0, 48.0, 2.0, 25.0
1344537, intergenic, C->G, noncoding, 0.045356101839, 0.3887, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 69.0, 1.0, 29.0, 0.0, 45.0, 2.0, 17.0, 3.0, 18.0, 2.0, 15.0, 7.0, 40.0, 2.0, 48.0, 3.0, 25.0
1344547, intergenic, G->T, noncoding, 0.373757110709, 0.1493, 9, 1, 1, 1, 1, 1, FAIL, 6.0, 69.0, 1.0, 29.0, 1.0, 49.0, 2.0, 17.0, 3.0, 17.0, 5.0, 15.0, 11.0, 38.0, 6.0, 53.0, 3.0, 26.0
1344554, intergenic, A->C, noncoding, 0.873936327932, 0.1442, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 79.0, 0.0, 26.0, 0.0, 51.0, 2.0, 15.0, 1.0, 17.0, 1.0, 13.0, 2.0, 38.0, 10.0, 54.0, 1.0, 23.0
1344556, intergenic, G->C, noncoding, 0.173702110157, 0.3905, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 76.0, 1.0, 27.0, 0.0, 50.0, 1.0, 15.0, 2.0, 16.0, 0.0, 13.0, 7.0, 38.0, 6.0, 56.0, 2.0, 24.0
1344562, intergenic, T->A, noncoding, 0.361648724391, 0.2334, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 82.0, 1.0, 28.0, 0.0, 53.0, 3.0, 13.0, 2.0, 16.0, 2.0, 13.0, 4.0, 38.0, 5.0, 55.0, 1.0, 25.0
1344564, intergenic, C->A, noncoding, 0.320533828746, 0.1642, 9, 1, 1, 1, 1, 1, FAIL, 7.0, 82.0, 3.0, 28.0, 1.0, 53.0, 1.0, 12.0, 4.0, 16.0, 6.0, 13.0, 16.0, 37.0, 8.0, 57.0, 6.0, 24.0
1344568, intergenic, A->C, noncoding, 0.407241549578, 0.1799, 9, 1, 1, 1, 1, 1, FAIL, 5.0, 83.0, 1.0, 29.0, 0.0, 51.0, 1.0, 13.0, 1.0, 17.0, 3.0, 15.0, 6.0, 35.0, 4.0, 59.0, 4.0, 25.0
1344586, intergenic, T->A, noncoding, 0.994847155004, 0.0399, 9, 1, 1, 1, 1, 1, PASS, 1.0, 84.0, 1.0, 30.0, 0.0, 50.0, 2.0, 14.0, 3.0, 21.0, 3.0, 18.0, 7.0, 50.0, 3.0, 64.0, 2.0, 27.0
1344590, intergenic, G->T, noncoding, 0.833120764566, 0.0574, 9, 1, 1, 1, 1, 1, PASS, 2.0, 83.0, 1.0, 31.0, 0.0, 51.0, 1.0, 14.0, 3.0, 23.0, 5.0, 19.0, 8.0, 49.0, 5.0, 64.0, 2.0, 27.0
1344594, intergenic, C->A, noncoding, 0.152520220384, 0.3311, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 84.0, 2.0, 33.0, 1.0, 53.0, 1.0, 13.0, 4.0, 23.0, 2.0, 16.0, 4.0, 48.0, 5.0, 64.0, 3.0, 26.0
1344604, intergenic, C->A, noncoding, 0.403951441939, 0.1485, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 96.0, 2.0, 42.0, 1.0, 56.0, 2.0, 12.0, 4.0, 25.0, 2.0, 16.0, 5.0, 55.0, 6.0, 65.0, 1.0, 30.0
1350275, FFI16_RS06340, G->C, noncoding, 0.695970129381, 0.2049, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 34.0, 1.0, 14.0, 0.0, 27.0, 0.0, 4.0, 0.0, 12.0, 2.0, 13.0, 3.0, 19.0, 9.0, 47.0, 6.0, 19.0
1350277, FFI16_RS06340, T->G, noncoding, -1.74200606696, 0.3854, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 35.0, 2.0, 14.0, 0.0, 27.0, 0.0, 4.0, 1.0, 11.0, 0.0, 13.0, 1.0, 18.0, 4.0, 48.0, 5.0, 18.0
1350281, FFI16_RS06340, A->C, noncoding, 0.45310952353, 0.3155, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 36.0, 1.0, 14.0, 0.0, 26.0, 0.0, 4.0, 0.0, 11.0, 1.0, 13.0, 2.0, 19.0, 7.0, 47.0, 4.0, 19.0
1350293, intergenic, C->G, noncoding, 0.264426735852, 0.3674, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 36.0, 0.0, 9.0, 0.0, 25.0, 0.0, 2.0, 1.0, 7.0, 1.0, 7.0, 2.0, 16.0, 10.0, 48.0, 4.0, 19.0
1350295, intergenic, T->G, noncoding, 0.621023836834, 0.2089, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 36.0, 0.0, 10.0, 0.0, 25.0, 0.0, 2.0, 1.0, 7.0, 2.0, 7.0, 3.0, 17.0, 13.0, 48.0, 5.0, 21.0
1350308, intergenic, A->G, noncoding, 0.474611843392, 0.2502, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 36.0, 0.0, 13.0, 0.0, 23.0, 0.0, 2.0, 1.0, 7.0, 2.0, 7.0, 2.0, 19.0, 6.0, 47.0, 3.0, 22.0
1350334, intergenic, T->G, noncoding, 0.022407192551, 0.3705, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 52.0, 0.0, 24.0, 0.0, 28.0, 0.0, 7.0, 0.0, 16.0, 2.0, 11.0, 1.0, 31.0, 11.0, 62.0, 3.0, 31.0
1361680, FFI16_RS06365, A->C, synonymous, 0.96511192324, 0.0512, 9, 1, 1, 1, 1, 1, PASS, 0.0, 199.0, 1.0, 117.0, 2.0, 101.0, 4.0, 90.0, 4.0, 73.0, 3.0, 169.0, 1.0, 107.0, 10.0, 88.0, 8.0, 36.0
1365549, FFI16_RS06380, C->A, synonymous, 1.6112662612, 0.1021, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 131.0, 0.0, 52.0, 0.0, 69.0, 0.0, 49.0, 0.0, 71.0, 1.0, 80.0, 1.0, 85.0, 3.0, 89.0, 4.0, 34.0
1368221, FFI16_RS06385, A->C, synonymous, -0.160725962399, 0.4018, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 145.0, 2.0, 106.0, 3.0, 100.0, 3.0, 73.0, 3.0, 80.0, 1.0, 135.0, 2.0, 142.0, 3.0, 83.0, 6.0, 42.0
1376577, FFI16_RS06435, T->G, noncoding, 1.16412596844, 0.0667, 9, 1, 1, 1, 1, 1, PASS, 1.0, 119.0, 1.0, 71.0, 0.0, 65.0, 1.0, 38.0, 0.0, 69.0, 2.0, 49.0, 2.0, 95.0, 5.0, 71.0, 4.0, 31.0
1384919, FFI16_RS06475, T->G, missense, -0.645087086786, 0.4066, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 172.0, 1.0, 105.0, 2.0, 85.0, 1.0, 90.0, 2.0, 80.0, 2.0, 115.0, 1.0, 114.0, 2.0, 87.0, 5.0, 40.0
1385959, FFI16_RS06480, A->C, missense, -0.959175916492, 0.3993, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 169.0, 1.0, 78.0, 0.0, 109.0, 2.0, 69.0, 2.0, 62.0, 1.0, 93.0, 0.0, 125.0, 1.0, 91.0, 6.0, 46.0
1386981, FFI16_RS06485, T->G, synonymous, -1.11295784815, 0.3899, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 144.0, 0.0, 90.0, 1.0, 86.0, 1.0, 61.0, 2.0, 58.0, 0.0, 80.0, 5.0, 128.0, 0.0, 87.0, 4.0, 28.0
1387653, FFI16_RS06485, A->C, synonymous, 4.27198074667, 0.0379, 9, 1, 1, 1, 1, 1, PASS, 1.0, 139.0, 0.0, 68.0, 0.0, 76.0, 1.0, 88.0, 0.0, 68.0, 0.0, 111.0, 2.0, 127.0, 3.0, 72.0, 3.0, 26.0
1392051, FFI16_RS06505, A->C, synonymous, 0.474219874654, 0.1499, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 168.0, 1.0, 121.0, 3.0, 104.0, 1.0, 79.0, 4.0, 84.0, 0.0, 115.0, 3.0, 196.0, 7.0, 114.0, 6.0, 40.0
1395633, FFI16_RS06520, G->C, missense, 1.02845403902, 0.1385, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 135.0, 0.0, 74.0, 0.0, 66.0, 2.0, 52.0, 0.0, 42.0, 3.0, 89.0, 4.0, 79.0, 3.0, 23.0, 0.0, 8.0
1403169, intergenic, A->C, noncoding, 1.53770520089, 0.0639, 9, 1, 1, 1, 1, 1, PASS, 0.0, 162.0, 2.0, 101.0, 0.0, 87.0, 0.0, 82.0, 0.0, 48.0, 2.0, 129.0, 4.0, 128.0, 1.0, 89.0, 4.0, 34.0
1406882, FFI16_RS06580, A->C, synonymous, 1.18202726099, 0.1223, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 139.0, 1.0, 69.0, 0.0, 96.0, 0.0, 43.0, 1.0, 33.0, 0.0, 61.0, 2.0, 100.0, 2.0, 58.0, 3.0, 24.0
1410378, FFI16_RS06595, C->T, missense, 1.06576665856, 0.0336, 9, 1, 1, 1, 1, 1, PASS, 0.0, 140.0, 0.0, 97.0, 0.0, 79.0, 0.0, 86.0, 0.0, 57.0, 38.0, 100.0, 105.0, 143.0, 67.0, 97.0, 22.0, 43.0
1411517, FFI16_RS06605, T->G, missense, 1.23491973445, 0.0396, 9, 1, 1, 1, 1, 1, PASS, 2.0, 210.0, 1.0, 144.0, 0.0, 98.0, 3.0, 133.0, 1.0, 106.0, 4.0, 194.0, 1.0, 186.0, 6.0, 104.0, 4.0, 30.0
1412817, FFI16_RS06615, T->C, missense, 1.29759556452, 0.0073, 9, 1, 1, 1, 1, 1, PASS, 0.0, 185.0, 0.0, 108.0, 0.0, 90.0, 0.0, 92.0, 1.0, 78.0, 37.0, 126.0, 96.0, 137.0, 69.0, 99.0, 19.0, 36.0
1420260, FFI16_RS06650, A->G, missense, 1.08288449121, 0.1244, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 180.0, 0.0, 88.0, 0.0, 100.0, 1.0, 61.0, 0.0, 60.0, 10.0, 117.0, 50.0, 114.0, 26.0, 93.0, 2.0, 47.0
1421053, FFI16_RS06655, A->C, synonymous, -0.22124350978, 0.4102, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 147.0, 3.0, 98.0, 1.0, 94.0, 2.0, 84.0, 1.0, 57.0, 1.0, 117.0, 1.0, 105.0, 2.0, 90.0, 6.0, 47.0
1424852, FFI16_RS06680, G->A, synonymous, 2.30985827313, 0.0304, 9, 1, 1, 1, 1, 1, PASS, 1.0, 142.0, 0.0, 57.0, 0.0, 63.0, 0.0, 41.0, 0.0, 55.0, 4.0, 54.0, 5.0, 113.0, 23.0, 56.0, 13.0, 28.0
1430046, FFI16_RS06710, C->T, missense, 0.622550736538, 0.1824, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 217.0, 1.0, 129.0, 0.0, 120.0, 2.0, 108.0, 0.0, 88.0, 1.0, 195.0, 1.0, 159.0, 11.0, 93.0, 2.0, 49.0
1430052, FFI16_RS06710, C->A, missense, -0.899124145612, 0.4068, 9, 1, 1, 1, 1, 1, FAIL, 5.0, 225.0, 2.0, 130.0, 2.0, 120.0, 2.0, 116.0, 0.0, 93.0, 2.0, 199.0, 0.0, 159.0, 12.0, 93.0, 2.0, 50.0
1430067, FFI16_RS06710, C->A, missense, -0.283708566134, 0.392, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 227.0, 3.0, 138.0, 2.0, 119.0, 2.0, 125.0, 1.0, 90.0, 6.0, 211.0, 2.0, 169.0, 19.0, 101.0, 2.0, 46.0
1430073, FFI16_RS06710, C->A, nonsense, 0.470450564854, 0.1473, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 236.0, 2.0, 149.0, 0.0, 116.0, 5.0, 127.0, 4.0, 91.0, 5.0, 211.0, 3.0, 171.0, 17.0, 98.0, 4.0, 44.0
1430521, FFI16_RS06710, G->T, synonymous, 1.04764417967, 0.0518, 9, 1, 1, 1, 1, 1, PASS, 4.0, 142.0, 1.0, 102.0, 3.0, 82.0, 1.0, 56.0, 2.0, 67.0, 0.0, 97.0, 1.0, 115.0, 5.0, 45.0, 2.0, 15.0
1435091, FFI16_RS06730, T->G, synonymous, -0.963301708671, 0.4045, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 149.0, 2.0, 95.0, 1.0, 73.0, 0.0, 80.0, 1.0, 56.0, 0.0, 99.0, 1.0, 108.0, 2.0, 75.0, 5.0, 40.0
1436515, FFI16_RS06745, A->T, synonymous, -0.433038876864, 0.388, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 184.0, 1.0, 121.0, 1.0, 99.0, 3.0, 76.0, 3.0, 87.0, 0.0, 143.0, 2.0, 115.0, 0.0, 75.0, 5.0, 41.0
1436523, FFI16_RS06745, A->T, missense, -0.717164693715, 0.3956, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 182.0, 0.0, 105.0, 0.0, 96.0, 1.0, 76.0, 2.0, 84.0, 5.0, 134.0, 2.0, 114.0, 0.0, 75.0, 5.0, 40.0
1441326, FFI16_RS06765, A->C, synonymous, -2.09136166321, 0.4088, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 190.0, 0.0, 120.0, 2.0, 79.0, 0.0, 75.0, 0.0, 60.0, 0.0, 131.0, 2.0, 122.0, 1.0, 102.0, 4.0, 31.0
1441976, FFI16_RS06765, A->C, synonymous, 0.519727908429, 0.0716, 9, 1, 1, 1, 1, 1, PASS, 4.0, 221.0, 1.0, 142.0, 1.0, 116.0, 3.0, 117.0, 2.0, 92.0, 5.0, 222.0, 2.0, 177.0, 5.0, 126.0, 6.0, 41.0
1452145, FFI16_RS06795, T->G, synonymous, -0.21899738186, 0.3921, 9, 1, 1, 1, 1, 1, FAIL, 8.0, 182.0, 4.0, 82.0, 7.0, 93.0, 2.0, 75.0, 4.0, 59.0, 9.0, 121.0, 7.0, 115.0, 3.0, 92.0, 7.0, 37.0
1452484, FFI16_RS06800, T->A, noncoding, -0.0920929781804, 0.3963, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 75.0, 2.0, 65.0, 0.0, 46.0, 4.0, 26.0, 1.0, 31.0, 4.0, 57.0, 8.0, 101.0, 5.0, 108.0, 1.0, 43.0
1456552, FFI16_RS06815, T->G, missense, 1.83435866283, 0.1177, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 134.0, 1.0, 96.0, 0.0, 69.0, 0.0, 40.0, 0.0, 55.0, 0.0, 96.0, 0.0, 109.0, 2.0, 76.0, 4.0, 35.0
1456768, FFI16_RS06815, A->C, synonymous, 0.0788947050837, 0.3452, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 157.0, 5.0, 129.0, 1.0, 72.0, 1.0, 83.0, 2.0, 74.0, 6.0, 141.0, 1.0, 180.0, 5.0, 111.0, 8.0, 54.0
1461875, FFI16_RS06845, T->G, synonymous, 0.338049089157, 0.3258, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 120.0, 0.0, 53.0, 1.0, 85.0, 1.0, 25.0, 3.0, 24.0, 2.0, 29.0, 3.0, 106.0, 0.0, 51.0, 1.0, 30.0
1463496, FFI16_RS06850, C->A, missense, 0.576284782581, 0.1149, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 132.0, 3.0, 43.0, 1.0, 112.0, 2.0, 7.0, 3.0, 19.0, 0.0, 0.0, 4.0, 80.0, 5.0, 57.0, 7.0, 33.0
1463500, FFI16_RS06850, T->G, nonsense, 1.41049386858, 0.074, 9, 1, 1, 1, 1, 1, PASS, 2.0, 131.0, 0.0, 42.0, 1.0, 110.0, 0.0, 7.0, 2.0, 19.0, 0.0, 0.0, 5.0, 80.0, 8.0, 53.0, 7.0, 33.0
1463512, FFI16_RS06850, C->A, synonymous, 0.399321139221, 0.1664, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 132.0, 2.0, 39.0, 1.0, 110.0, 3.0, 8.0, 3.0, 22.0, 0.0, 0.0, 7.0, 75.0, 5.0, 51.0, 6.0, 33.0
1463539, FFI16_RS06850, C->A, missense, 0.512015377488, 0.1805, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 137.0, 0.0, 40.0, 1.0, 106.0, 1.0, 9.0, 2.0, 23.0, 0.0, 0.0, 4.0, 71.0, 3.0, 59.0, 6.0, 35.0
1463550, FFI16_RS06850, G->T, missense, 0.870026816004, 0.0995, 9, 1, 1, 1, 1, 1, PASS, 2.0, 138.0, 1.0, 40.0, 0.0, 103.0, 1.0, 9.0, 1.0, 23.0, 0.0, 0.0, 4.0, 63.0, 7.0, 61.0, 6.0, 35.0
1463554, FFI16_RS06850, C->A, missense, 0.160996706613, 0.3516, 9, 1, 1, 1, 1, 1, FAIL, 7.0, 138.0, 3.0, 38.0, 1.0, 102.0, 3.0, 9.0, 6.0, 23.0, 0.0, 0.0, 3.0, 63.0, 9.0, 58.0, 7.0, 35.0
1463566, FFI16_RS06850, A->C, missense, -0.799929006021, 0.3801, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 151.0, 0.0, 44.0, 0.0, 102.0, 0.0, 11.0, 1.0, 27.0, 0.0, 0.0, 2.0, 59.0, 2.0, 58.0, 5.0, 38.0
1463573, FFI16_RS06850, C->A, synonymous, -2.53933864578, 0.3804, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 146.0, 1.0, 43.0, 0.0, 104.0, 3.0, 11.0, 1.0, 24.0, 0.0, 0.0, 0.0, 51.0, 2.0, 59.0, 5.0, 36.0
1463581, FFI16_RS06850, G->T, missense, 0.805024256116, 0.1509, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 146.0, 1.0, 39.0, 0.0, 100.0, 2.0, 9.0, 2.0, 28.0, 0.0, 0.0, 1.0, 52.0, 2.0, 69.0, 4.0, 31.0
1464316, FFI16_RS06855, C->A, nonsense, 2.24961745732, 0.1134, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 128.0, 0.0, 29.0, 0.0, 102.0, 0.0, 4.0, 2.0, 7.0, 1.0, 4.0, 4.0, 26.0, 2.0, 39.0, 2.0, 23.0
1464349, FFI16_RS06855, C->A, nonsense, 0.871630886852, 0.2213, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 116.0, 0.0, 35.0, 0.0, 102.0, 0.0, 2.0, 1.0, 4.0, 0.0, 2.0, 2.0, 26.0, 4.0, 33.0, 0.0, 18.0
1467830, FFI16_RS06880, G->T, noncoding, 0.45989059645, 0.2349, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 160.0, 0.0, 92.0, 1.0, 91.0, 2.0, 52.0, 0.0, 46.0, 2.0, 69.0, 4.0, 130.0, 0.0, 47.0, 3.0, 24.0
1467836, FFI16_RS06880, A->C, noncoding, -2.52610909091, 0.4084, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 154.0, 1.0, 90.0, 1.0, 92.0, 1.0, 53.0, 1.0, 45.0, 1.0, 72.0, 3.0, 135.0, 1.0, 48.0, 4.0, 25.0
1471369, FFI16_RS06905, A->T, missense, -0.0923698880173, 0.3859, 9, 1, 1, 1, 1, 1, FAIL, 25.0, 170.0, 18.0, 98.0, 4.0, 76.0, 12.0, 87.0, 9.0, 45.0, 19.0, 136.0, 28.0, 109.0, 7.0, 100.0, 4.0, 46.0
1471376, FFI16_RS06905, T->G, missense, 0.011932917979, 0.3907, 9, 1, 1, 1, 1, 1, FAIL, 30.0, 175.0, 20.0, 97.0, 7.0, 79.0, 20.0, 92.0, 11.0, 48.0, 29.0, 139.0, 37.0, 117.0, 18.0, 96.0, 5.0, 44.0
1478154, FFI16_RS06940, T->G, missense, 0.711816801094, 0.07, 9, 1, 1, 1, 1, 1, PASS, 4.0, 183.0, 4.0, 98.0, 0.0, 71.0, 0.0, 91.0, 1.0, 76.0, 4.0, 151.0, 0.0, 106.0, 3.0, 83.0, 5.0, 18.0
1481263, intergenic, G->C, noncoding, 1.07508699523, 0.1323, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 48.0, 0.0, 20.0, 0.0, 41.0, 0.0, 17.0, 2.0, 8.0, 2.0, 14.0, 1.0, 25.0, 3.0, 55.0, 4.0, 28.0
1481266, intergenic, A->C, noncoding, -0.0256330744307, 0.3971, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 48.0, 0.0, 18.0, 0.0, 40.0, 0.0, 15.0, 3.0, 8.0, 0.0, 13.0, 3.0, 24.0, 10.0, 53.0, 4.0, 28.0
1481274, intergenic, C->A, noncoding, -0.866804486196, 0.3797, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 45.0, 3.0, 20.0, 0.0, 40.0, 0.0, 12.0, 0.0, 6.0, 2.0, 13.0, 3.0, 24.0, 1.0, 55.0, 2.0, 26.0
1481280, intergenic, G->T, noncoding, -0.614542259894, 0.3833, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 41.0, 5.0, 21.0, 1.0, 39.0, 1.0, 11.0, 2.0, 7.0, 1.0, 13.0, 0.0, 26.0, 10.0, 57.0, 4.0, 25.0
1481283, intergenic, T->G, noncoding, 0.781574512781, 0.277, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 36.0, 1.0, 20.0, 0.0, 37.0, 0.0, 10.0, 0.0, 8.0, 0.0, 13.0, 3.0, 27.0, 3.0, 55.0, 4.0, 26.0
1481289, intergenic, C->A, noncoding, -0.544771825289, 0.3962, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 38.0, 4.0, 25.0, 0.0, 37.0, 0.0, 8.0, 2.0, 11.0, 1.0, 14.0, 2.0, 31.0, 7.0, 53.0, 2.0, 24.0
1481291, intergenic, C->A, noncoding, -0.304043961343, 0.393, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 37.0, 4.0, 26.0, 0.0, 36.0, 1.0, 8.0, 3.0, 11.0, 4.0, 15.0, 2.0, 31.0, 5.0, 55.0, 5.0, 25.0
1481296, intergenic, C->A, noncoding, -0.000865429711734, 0.393, 9, 1, 1, 1, 1, 1, FAIL, 5.0, 34.0, 4.0, 26.0, 0.0, 34.0, 1.0, 5.0, 2.0, 12.0, 3.0, 14.0, 6.0, 30.0, 9.0, 52.0, 7.0, 18.0
1481301, intergenic, G->T, noncoding, -0.833283044126, 0.3843, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 34.0, 3.0, 26.0, 0.0, 34.0, 2.0, 5.0, 1.0, 13.0, 0.0, 13.0, 2.0, 30.0, 5.0, 52.0, 1.0, 18.0
1481306, intergenic, A->T, noncoding, 0.259934725107, 0.2557, 9, 1, 1, 1, 1, 1, FAIL, 1.0, 42.0, 3.0, 27.0, 0.0, 34.0, 2.0, 6.0, 2.0, 15.0, 3.0, 15.0, 4.0, 33.0, 3.0, 48.0, 2.0, 17.0
1481308, intergenic, C->G, noncoding, -0.710224781529, 0.3888, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 42.0, 3.0, 28.0, 0.0, 34.0, 0.0, 6.0, 2.0, 15.0, 1.0, 15.0, 6.0, 33.0, 4.0, 48.0, 0.0, 18.0
1481309, intergenic, T->G, noncoding, 0.663831822293, 0.2003, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 42.0, 0.0, 28.0, 1.0, 34.0, 0.0, 6.0, 2.0, 15.0, 1.0, 16.0, 6.0, 33.0, 3.0, 47.0, 3.0, 18.0
1483829, FFI16_RS06975, T->G, synonymous, 0.500502646754, 0.2219, 9, 1, 1, 1, 1, 1, FAIL, 2.0, 98.0, 1.0, 51.0, 1.0, 78.0, 0.0, 17.0, 0.0, 27.0, 0.0, 30.0, 5.0, 84.0, 12.0, 59.0, 1.0, 31.0
1488165, FFI16_RS06995, T->A, missense, 1.82653798895, 0.0536, 9, 1, 1, 1, 1, 1, PASS, 0.0, 175.0, 1.0, 98.0, 2.0, 97.0, 0.0, 72.0, 1.0, 75.0, 5.0, 144.0, 0.0, 128.0, 12.0, 60.0, 6.0, 34.0
1488169, FFI16_RS06995, C->A, synonymous, 0.235278541102, 0.3179, 9, 1, 1, 1, 1, 1, FAIL, 4.0, 166.0, 4.0, 97.0, 1.0, 97.0, 5.0, 69.0, 4.0, 73.0, 10.0, 137.0, 1.0, 125.0, 10.0, 54.0, 8.0, 34.0
1488178, FFI16_RS06995, A->T, missense, 0.0512630871407, 0.395, 9, 1, 1, 1, 1, 1, FAIL, 3.0, 174.0, 2.0, 104.0, 0.0, 101.0, 2.0, 79.0, 3.0, 76.0, 2.0, 150.0, 1.0, 124.0, 8.0, 59.0, 2.0, 32.0
1488185, FFI16_RS06995, T->G, synonymous, 1.30083015464, 0.0382, 9, 1, 1, 1, 1, 1, PASS, 1.0, 170.0, 1.0, 107.0, 1.0, 102.0, 2.0, 85.0, 1.0, 78.0, 5.0, 165.0, 3.0, 129.0, 9.0, 56.0, 4.0, 35.0
1488188, FFI16_RS06995, T->G, missense, 4.13796342662, 0.0241, 9, 1, 1, 1, 1, 1, PASS, 0.0, 175.0, 1.0, 115.0, 0.0, 105.0, 0.0, 90.0, 0.0, 83.0, 2.0, 174.0, 1.0, 133.0, 5.0, 57.0, 4.0, 35.0
1488192, FFI16_RS06995, G->T, missense, 0.404546774928, 0.241, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 170.0, 0.0, 121.0, 0.0, 109.0, 1.0, 92.0, 1.0, 83.0, 8.0, 181.0, 0.0, 131.0, 3.0, 63.0, 6.0, 36.0
1488197, FFI16_RS06995, A->T, missense, 1.52293332905, 0.0228, 9, 1, 1, 1, 1, 1, PASS, 1.0, 170.0, 0.0, 122.0, 1.0, 108.0, 3.0, 91.0, 3.0, 85.0, 4.0, 180.0, 2.0, 129.0, 6.0, 64.0, 6.0, 35.0
1488200, FFI16_RS06995, A->C, missense, 2.01154591298, 0.0611, 9, 1, 1, 1, 1, 1, PASS, 2.0, 169.0, 2.0, 123.0, 0.0, 103.0, 0.0, 90.0, 0.0, 80.0, 2.0, 175.0, 1.0, 120.0, 7.0, 63.0, 5.0, 35.0
1488204, FFI16_RS06995, C->A, synonymous, 0.471033208336, 0.1305, 9, 1, 1, 1, 1, 1, FAIL, 0.0, 171.0, 3.0, 124.0, 1.0, 102.0, 3.0, 94.0, 4.0, 79.0, 4.0, 174.0, 3.0, 123.0, 9.0, 63.0, 3.0, 35.0
1488205, FFI16_RS06995, A->C, missense, 3.08300262422, 0.0443, 9, 1, 1, 1, 1, 1, PASS, 1.0, 173.0, 2.0, 121.0, 0.0, 100.0, 0.0, 92.0, 0.0, 75.0, 1.0, 170.0, 0.0, 118.0, 5.0, 58.0, 6.0, 31.0
