Identifier, Size, 2C1, 2C2, 2C3, 2C4, 2C5
CCNA_01277, 1059.3, , , , , 400:1:0.0714286:0.1875;400:1:0:0.222222
CCNA_01278, 467.7, , , , , 
CCNA_01279, 614.3, , , , 500:3:0.728682:0.728682, 
CCNA_01280, 901.7, , , , , 
CCNA_01281, 1164.7, , , , , 
CCNA_01282, 839.0, , , , , 
CCNA_01283, 833.3, , , , , 
CCNA_01284, 621.3, , , , , 
CCNA_01285, 840.7, , , , , 
CCNA_01286, 199.3, , , , , 
CCNA_01287, 858.3, , , , , 
CCNA_01288, 894.7, , , , , 
CCNA_01289, 374.0, , , , , 
CCNA_01290, 850.3, , , , , 
CCNA_01291, 755.0, , , , , 
CCNA_01292, 305.7, , , , , 
CCNA_01293, 321.0, , , , , 
CCNA_01294, 342.3, , , , , 
CCNA_01295, 650.7, , , , , 
CCNA_01296, 1553.7, 700:1:0.0722892:0.214286, 500:1:0.0465116:0.126984, , , 400:3:0.1875:0.1875;400:1:0:0.138889;400:1:0:0.176471;400:1:0:0.15
CCNA_01297, 718.3, , 300:3:0.112903:0.191489;500:1:0.027027:0.166667;500:1:0.0422535:0.142857;500:1:0.039604:0.148936, , , 
CCNA_01298, 958.0, , , , , 
CCNA_01299, 569.0, , , , , 
CCNA_01300, 694.7, , , , , 
CCNA_01301, 1703.0, , , , , 
CCNA_01302, 889.3, , , , , 
CCNA_01303, 728.3, , , , , 700:3:0.119048:0.119048
CCNA_01304, 251.3, , , , , 
CCNA_01305, 245.7, , , , , 
CCNA_01306, 582.3, , , , , 
CCNA_01307, 473.7, , , , , 
CCNA_01308, 223.0, , , , , 
CCNA_01309, 627.0, , , , , 
CCNA_01310, 216.3, , , , , 
CCNA_01311, 289.0, , , 200:1:0.00358423:0.117647;200:1:0.00465116:0.142857;200:1:0.00865801:0.185185, , 
CCNA_01312, 565.0, , , , , 
CCNA_01313, 335.3, , , , , 
CCNA_01314, 151.0, , , , , 
CCNA_01315, 193.7, , , , , 
CCNA_01316, 294.0, , , , , 
CCNA_01317, 236.7, , , , , 
CCNA_01318, 425.0, , , , , 
CCNA_01319, 253.7, , 700:3:0.144737:0.144737, , , 
CCNA_01320, 310.0, , , , , 700:3:0.148148:0.148148
CCNA_01321, 417.7, , , , , 
CCNA_01322, 262.3, , , , , 
CCNA_01323, 461.7, , , , , 
CCNA_01324, 140.3, , , , , 
CCNA_01325, 461.3, , , , , 
CCNA_01326, 1112.3, , , , , 
CCNA_01327, 525.7, , , 300:1:0.0468085:0.15, , 600:3:0.181818:0.181818
CCNA_01328, 378.3, , , , , 
CCNA_01329, 305.7, , , , , 
CCNA_01330, 843.3, , , , , 
CCNA_01332, 413.7, , , 200:1:0.00858369:0.107143, , 
CCNA_01333, 388.0, , , , , 700:3:0.138889:0.138889
CCNA_01334, 603.0, , , , , 
CCNA_01335, 764.0, , , , , 
CCNA_01336, 988.7, , , , , 
CCNA_01337, 1263.3, , , , , 
CCNA_01338, 417.7, , , , , 
CCNA_01339, 237.0, , , , , 
CCNA_01340, 916.0, , , , , 
CCNA_01341, 1143.0, , 500:1:0.046729:0.157895, , , 
CCNA_01342, 1068.7, , , , , 
CCNA_01343, 594.0, , , , , 
CCNA_01344, 381.0, , , , , 
CCNA_01345, 677.0, , , , , 
CCNA_01346, 610.3, , , , , 
CCNA_01347, 504.3, , , , , 
CCNA_01348, 523.0, , , , , 
CCNA_01349, 411.7, , , , , 
CCNA_01350, 290.7, , , , , 
CCNA_01351, 532.0, , , , , 
CCNA_01352, 1313.0, , , , , 
CCNA_01353, 1608.3, , , , , 
CCNA_01354, 845.3, , , , , 
CCNA_01355, 722.7, , , , , 
CCNA_01356, 1548.7, , , , , 
CCNA_01357, 1368.0, , , , , 
CCNA_01358, 674.0, , , , , 
CCNA_01359, 606.3, , , , , 
CCNA_01360, 1163.3, , , , , 
CCNA_01361, 353.3, , , , , 
CCNA_01362, 480.3, , , , , 
CCNA_01363, 974.3, , , , , 
CCNA_01364, 859.3, , , , , 
CCNA_01365, 478.7, , , , , 
CCNA_01366, 254.0, , , , , 
CCNA_01367, 652.0, , , , , 
CCNA_01368, 1031.0, , , , , 
CCNA_01369, 969.3, , , , , 
CCNA_01371, 330.7, , , , , 
CCNA_01372, 530.0, , , , , 
CCNA_01373, 591.0, , , , , 
CCNA_01374, 1348.0, , , , , 
CCNA_01375, 397.0, , , , , 
CCNA_01376, 633.7, , , 200:1:0.0206186:0.304348, 500:3:0.0735294:0.126984, 
CCNA_01377, 211.3, , , , , 
CCNA_01378, 522.3, , , , , 
CCNA_01379, 1165.7, , , , , 
CCNA_01380, 496.3, , , , , 
CCNA_01381, 2178.0, , , , , 
CCNA_01382, 1430.3, , , , , 
CCNA_01383, 281.7, , , , , 
CCNA_01384, 1202.3, , , , , 
CCNA_01385, 558.3, , , , , 
CCNA_01386, 583.0, , , , , 
CCNA_01387, 1000.7, , 500:3:0.21875:0.21875;100:3:0.25:0.25;400:3:0.266667:0.266667, , , 
CCNA_01388, 791.0, , , , , 
CCNA_01389, 790.0, , , , , 
CCNA_01390, 1268.7, , , , , 
CCNA_01391, 871.3, , , , , 
CCNA_01392, 437.0, , , , , 
CCNA_01393, 1245.7, , , , , 700:3:0.222222:0.222222
CCNA_01394, 715.0, , , 400:3:0.0909091:0.134615, , 
CCNA_01395, 1328.7, , , , , 
CCNA_01396, 1357.3, , , , , 
CCNA_01397, 681.0, , , , , 
CCNA_01398, 480.0, , 500:3:0.0645161:0.16129, , , 
CCNA_01399, 1154.3, , , , , 400:1:0:0.129032;700:3:0.125:0.125
CCNA_01400, 353.0, , , , , 
CCNA_01403, 794.3, , , , , 
CCNA_01404, 1568.0, , , , , 
CCNA_01405, 320.7, , , , , 
CCNA_01406, 715.3, , , , , 
CCNA_01407, 465.0, , , , , 
CCNA_01408, 284.0, , , , , 
CCNA_01409, 813.7, , , , , 
CCNA_01410, 1247.3, 500:1:0.0222222:0.129032, , , 600:1:0.0280374:0.127907, 
CCNA_01412, 964.3, , , , , 
CCNA_01413, 453.3, , , , , 700:3:0.138889:0.138889
CCNA_01414, 804.7, , , , , 
CCNA_01415, 652.0, , , , , 
CCNA_01416, 743.0, , , , , 
CCNA_01417, 1031.7, , , , , 
CCNA_01418, 438.0, , , , , 
CCNA_01419, 1031.7, , , , , 
CCNA_01420, 393.3, , , , , 
CCNA_01421, 407.0, , , , , 
CCNA_01422, 334.7, , , , , 
CCNA_01423, 752.0, , , , , 
CCNA_01424, 473.0, , , , , 
CCNA_01425, 1671.7, , , 200:1:0.0213333:0.308824, , 400:1:0.0454545:0.142857
CCNA_01426, 525.3, , , , , 
CCNA_01427, 466.0, , , , , 
CCNA_01429, 419.3, , , , , 
CCNA_01430, 395.3, , , , , 
CCNA_01431, 910.3, , , , , 
CCNA_01432, 726.0, , , , , 
CCNA_01433, 325.7, , , , , 
CCNA_01434, 326.7, , , , , 
CCNA_01435, 189.7, , , , , 
CCNA_01437, 280.3, , , , , 
CCNA_01438, 811.7, , , , , 
CCNA_01439, 1158.3, , , , 800:3:0.117117:0.117117, 
CCNA_01440, 464.3, , , , , 
CCNA_01441, 357.3, , , , , 
CCNA_01442, 798.7, , , , , 
CCNA_01443, 554.3, , , , , 
CCNA_01444, 1621.7, , , , , 
CCNA_01445, 327.0, , , , , 
CCNA_01446, 1025.7, , , 200:1:0.010101:0.15, , 
CCNA_01447, 982.0, , , , , 
CCNA_01448, 782.0, , , , , 
CCNA_01449, 794.0, , , , , 
CCNA_01450, 1408.3, , , , , 
CCNA_01451, 546.7, , , , , 
CCNA_01452, 384.7, , , , , 
CCNA_01453, 265.0, , , , , 
CCNA_01457, 284.0, , , , , 
CCNA_01458, 233.0, , , , , 
CCNA_01459, 194.3, , , , , 
CCNA_01460, 240.7, , , , , 
CCNA_01461, 261.3, , , , , 
CCNA_01462, 973.3, , , , , 
CCNA_01463, 916.7, , 500:1:0.0181818:0.121951, , , 300:3:0.193548:0.193548;700:3:0.222222:0.222222
CCNA_01464, 337.7, , , , , 
CCNA_01465, 1277.0, , , , , 
CCNA_01466, 296.7, , , , , 
CCNA_01467, 1264.3, , , , , 
CCNA_01468, 578.0, , , , , 
CCNA_01469, 123.7, , , , , 
CCNA_01470, 659.0, , , , , 
CCNA_01471, 1129.3, , 500:3:0.16129:0.16129;500:3:0.14:0.14;500:3:0.153153:0.153153, , , 500:1:0.0425532:0.132867;400:1:0.0434783:0.149068
CCNA_01472, 360.0, , 600:3:0.172414:0.172414, , 700:1:0.0444444:0.157895, 400:1:0:0.176471
CCNA_01473, 1568.0, , , , , 
CCNA_01474, 125.0, , , , , 
CCNA_01475, 584.0, , , , , 
CCNA_01476, 670.0, , , , , 
CCNA_01477, 1059.7, , , , , 
CCNA_01478, 583.3, , , , , 
CCNA_01479, 1533.3, , , , , 
CCNA_01480, 311.3, , , , , 
CCNA_01481, 1295.3, , 700:3:0.12:0.12;700:3:0.173913:0.173913, , , 400:1:0:0.125;700:3:0.210526:0.210526
CCNA_01483, 263.3, , , , , 
CCNA_01484, 336.0, 500:1:0.0638298:0.173469;500:1:0.0309278:0.139785, 500:3:0.0535714:0.141935;500:3:0.0535714:0.131579, 400:1:0.0211268:0.133333;400:1:0.05:0.184211;400:3:0.0514706:0.146341, 500:1:0.0895522:0.186441;500:1:0.0151515:0.171429, 400:1:0:0.178571
CCNA_01485, 887.3, , , , , 
CCNA_01486, 855.3, , , , , 
CCNA_01487, 633.7, 500:1:0.05:0.183673;500:1:0.0178571:0.186047;500:1:0.0344828:0.190476;500:1:0.025974:0.150943, 500:3:0.0757576:0.136364, 400:3:0.136364:0.164835;400:3:0.142857:0.142857;400:3:0.146154:0.152941, 500:3:0.121212:0.166667;500:3:0.103448:0.197183;500:3:0.166667:0.166667;500:3:0.144444:0.144444, 400:3:0.0952381:0.181818;400:3:0.173913:0.173913;400:3:0.0869565:0.186047;400:3:0.173913:0.173913;400:3:0.0833333:0.242424;400:3:0.0869565:0.272727;400:3:0.0740741:0.205128
CCNA_01488, 1452.3, , , , , 400:1:0:0.15
CCNA_01489, 1288.7, , , , , 
CCNA_01490, 1297.3, , , , , 
CCNA_01491, 878.7, , , , , 
CCNA_01492, 712.0, , , , , 
CCNA_01493, 847.7, , , , , 400:1:0.0357143:0.142857
CCNA_01494, 989.0, , , , , 700:3:0.173913:0.173913
CCNA_01495, 1169.7, , , , , 
CCNA_01496, 650.7, , , , , 
CCNA_01497, 761.0, , 500:1:0.0123457:0.125, , , 
CCNA_01498, 1102.7, , 500:1:0.0526316:0.129032, , , 
CCNA_01499, 918.3, , , , , 
CCNA_01500, 884.3, , , , , 
CCNA_01501, 250.7, , , , , 
CCNA_01502, 689.3, , , , , 
CCNA_01503, 798.7, , , , , 700:3:0.15:0.15
CCNA_01504, 1578.7, , , , , 
CCNA_01505, 293.7, , , , , 
CCNA_01506, 546.7, , , , , 
CCNA_01507, 480.3, , , , , 
CCNA_01508, 688.3, , , , , 
CCNA_01509, 955.3, 600:1:0.030303:0.142857;600:1:0.0724638:0.139535, , 400:1:0.0266667:0.152542;400:3:0.025974:0.166667, 600:3:0.115385:0.115385, 
CCNA_01510, 380.0, , , , , 
CCNA_01511, 688.3, , , , , 
CCNA_01512, 596.3, , , , , 
CCNA_01513, 835.0, , , , , 
CCNA_01514, 369.0, , , , , 
CCNA_01515, 920.3, 500:1:0.0114943:0.14, 500:1:0.0138889:0.114286;500:3:0.0625:0.148148, , , 
CCNA_01516, 583.3, , , , , 300:1:0.173913:0.173913
CCNA_01517, 752.7, 600:1:0.0344828:0.136364, 400:1:0.0285714:0.210526;400:1:0.0434783:0.214286, , 500:3:0.0934579:0.195122, 
CCNA_01519, 606.3, , , , , 
CCNA_01520, 316.0, , , , , 
CCNA_01521, 711.7, , , , , 
CCNA_01522, 766.0, , , , , 
CCNA_01523, 549.3, , , , , 
CCNA_01524, 1447.0, , , , , 
CCNA_01525, 425.7, , , , , 
CCNA_01526, 247.7, , , , , 
CCNA_01527, 713.7, 500:3:0.104478:0.155172, 500:1:0.0266667:0.15894;500:1:0.04:0.140351;500:3:0.0526316:0.190789;500:1:0.012987:0.152542, 400:3:0.079096:0.158416;400:3:0.125:0.125;400:3:0.146341:0.146341;700:3:0.125:0.125;400:3:0.157895:0.157895, 500:3:0.109589:0.155738;500:3:0.171429:0.178862;500:3:0.0857143:0.137097, 400:1:0:0.15;400:1:0.04:0.153846;400:1:0.0392157:0.153846;400:3:0.0487805:0.142857;400:1:0.0869565:0.170213
CCNA_01528, 712.0, , , 100:1:0:0.2;100:1:0:0.214286;200:1:0:0.214286, , 
CCNA_01529, 381.0, , , , , 
CCNA_01530, 725.3, , , , , 
CCNA_01531, 479.3, , , 700:3:0.12:0.12, , 
CCNA_01532, 2203.3, , , , , 
CCNA_01533, 566.3, , , , , 
CCNA_01534, 316.3, , , , , 
CCNA_01535, 485.3, , , , , 
CCNA_01536, 602.3, , , , , 
CCNA_01537, 495.3, , , , , 
CCNA_01538, 2141.3, , , 200:1:0:0.148148, , 
CCNA_01539, 596.7, , , , , 
CCNA_01541, 671.7, , , , , 
CCNA_01542, 1752.7, , , , , 700:3:0.130435:0.130435;700:3:0.125:0.125
CCNA_01543, 1088.7, , 500:1:0.0104167:0.121212, , , 
CCNA_01545, 928.3, , , , , 
CCNA_01546, 1762.7, , 700:3:0.166667:0.166667;500:1:0.0294118:0.166667, , , 400:1:0:0.4
CCNA_01547, 1381.7, , , , , 400:1:0.030303:0.128205
CCNA_01548, 879.0, , , , , 
CCNA_01549, 1430.3, , 700:3:0.152778:0.152778, , , 
CCNA_01550, 850.3, , , , , 
CCNA_01551, 264.7, , , , , 
CCNA_01552, 2051.7, , , 200:1:0:0.157895, , 400:1:0:0.230769
CCNA_01553, 423.0, , , , , 
CCNA_01554, 1142.7, , , , , 
CCNA_01555, 1216.7, , , , , 
CCNA_01556, 862.3, , , , , 
CCNA_01557, 1211.3, , , , , 
CCNA_01558, 668.7, , , , , 
CCNA_01559, 673.7, , 500:1:0.0615385:0.142857, , , 
CCNA_01560, 2121.7, , , , , 700:3:0.15625:0.15625
CCNA_01561, 384.3, , , , , 700:3:0.192308:0.192308
CCNA_01562, 508.3, , , , , 400:1:0:0.121212
CCNA_01563, 855.0, , , , , 
CCNA_01566, 339.3, , 500:1:0.0517241:0.181818;400:1:0.06:0.161765, , , 400:1:0.047619:0.16
CCNA_01567, 923.0, , , , , 
CCNA_01568, 1102.3, , , , , 
CCNA_01569, 623.3, , , , , 
CCNA_01570, 1226.7, , , , , 
CCNA_01571, 309.3, , , , , 
CCNA_01572, 482.0, , , , , 
CCNA_01573, 311.7, , , , , 
CCNA_01574, 555.7, , , , , 
CCNA_01575, 1012.3, , , , , 
CCNA_01576, 1001.7, , , , 600:1:0.0333333:0.139241;600:1:0.0340909:0.131579;500:1:0.0340909:0.131579;600:1:0.0235294:0.126761;600:1:0.0493827:0.142857;600:1:0.0617284:0.151515, 600:3:0.142857:0.142857;400:1:0:0.147059
CCNA_01577, 714.3, , , , , 
CCNA_01578, 376.7, , , , , 
CCNA_01579, 1215.7, , , , , 
CCNA_01580, 559.3, 500:3:0.0970874:0.184211, 500:1:0.0188679:0.190476;500:3:0.142857:0.3;500:1:0.0338983:0.14, 400:1:0.037037:0.138298;400:3:0.103175:0.179245, 500:1:0.0422535:0.170588, 400:3:0.0714286:0.172414
CCNA_01581, 343.3, , , , , 
CCNA_01582, 377.0, , , , , 
CCNA_01583, 838.7, , , , , 
CCNA_01584, 1857.7, , , , , 400:1:0.025:0.131148;700:3:0.155556:0.155556;400:1:0.0454545:0.210526
CCNA_01585, 1657.0, , , , , 700:3:0.181818:0.181818
CCNA_01586, 575.0, , , , , 
CCNA_01587, 1052.7, , , , , 
CCNA_01588, 985.0, , , , , 
CCNA_01589, 930.3, 700:3:0.129032:0.177215, 700:3:0.129032:0.129032;500:3:0.147059:0.148148;300:3:0.212121:0.234043;700:3:0.125:0.125, , , 400:1:0.0666667:0.238095;300:3:0.294118:0.294118;600:3:0.235294:0.235294;700:3:0.166667:0.166667;500:3:0.235294:0.235294;600:3:0.25:0.25
CCNA_01590, 1772.3, , , , , 
CCNA_01591, 454.7, , , , , 700:3:0.157895:0.157895
CCNA_01592, 426.3, , , , , 
CCNA_01593, 1399.7, , 300:1:0.111111:0.185185, , , 400:1:0.0588235:0.176471
CCNA_01594, 676.0, , , , , 700:3:0.192308:0.192308
CCNA_01595, 404.3, , , , , 
CCNA_01596, 1904.3, , , , , 
CCNA_01597, 279.3, , , , , 
CCNA_01598, 1134.3, , , , , 
CCNA_01599, 140.7, , , , , 
CCNA_01600, 779.0, , , , , 
CCNA_01601, 220.0, , , , , 
CCNA_01602, 581.7, , , , , 
CCNA_01603, 1013.0, , , , , 
CCNA_01604, 541.7, , , , , 
CCNA_01605, 404.0, , , , , 
CCNA_01606, 582.7, , , , , 
CCNA_01607, 635.3, , , , , 400:1:0:0.116279
CCNA_01608, 519.0, , , , , 
CCNA_01609, 1473.3, , 500:3:0.0756303:0.169014;500:1:0.0508475:0.126761;500:3:0.113043:0.169014;400:3:0.173913:0.228571, , , 
CCNA_01610, 1274.0, , , , , 400:1:0:0.140845
CCNA_01611, 742.3, , , , , 
CCNA_01612, 880.3, , , , , 
CCNA_01613, 797.3, 300:1:0.0681818:0.142857;600:1:0.0232558:0.15;600:3:0.113636:0.222222;600:1:0.0344828:0.173913, 600:1:0.05:0.139241;300:1:0.0769231:0.171429, , 500:1:0.0757576:0.216216;400:1:0.106061:0.222222;500:1:0.0895522:0.190476, 500:1:0:0.150538
CCNA_01614, 383.0, , , , , 
CCNA_01615, 1512.3, , 500:1:0:0.111111, , , 
CCNA_01616, 856.3, , , , , 
CCNA_01617, 414.3, , , , , 
CCNA_01618, 507.3, , , , , 
CCNA_01619, 504.3, , , , , 400:1:0.0384615:0.125
CCNA_01620, 356.0, , , , , 
CCNA_01621, 375.3, , , , , 
CCNA_01622, 1770.7, , 500:3:0.0808081:0.212121;500:1:0.0337079:0.129032;500:3:0.138298:0.25, 400:3:0.0993789:0.186441, 100:3:0.736842:0.796407;100:3:0.106061:0.208054, 400:3:0.129032:0.248366
CCNA_01623, 394.3, , , , , 400:1:0.0294118:0.147541
CCNA_01624, 436.7, , , , , 
CCNA_01625, 1335.0, , , , , 
CCNA_01626, 644.3, , , , , 
CCNA_01627, 296.7, , , , , 
CCNA_01628, 229.0, , , , , 
CCNA_01629, 754.3, 600:1:0:0.114286;600:3:0.0576923:0.210526;600:3:0.0769231:0.184211;600:3:0.0847458:0.130435, , , 800:3:0.129032:0.129032, 400:1:0:0.1875;400:1:0:0.12;700:3:0.136364:0.136364
CCNA_01630, 534.3, , , , , 
CCNA_01632, 449.3, , , , , 
CCNA_01633, 761.7, , , , , 
CCNA_01634, 631.7, , , , , 
CCNA_01635, 538.7, , , , , 
CCNA_01636, 1257.7, , , , , 
CCNA_01637, 1773.7, , , , , 
CCNA_01638, 1024.0, , , , , 700:3:0.166667:0.166667
CCNA_01639, 1098.7, , , , , 
CCNA_01640, 749.0, , , , , 
CCNA_01641, 712.0, , , , , 
CCNA_01642, 589.7, , , , , 
CCNA_01643, 729.0, , , , , 
CCNA_01644, 780.3, , , , , 
CCNA_01645, 664.7, , , , , 
CCNA_01646, 478.7, , , , , 
CCNA_01647, 908.7, , , , , 
CCNA_01648, 933.0, , 400:3:0.0769231:0.171429, , , 
CCNA_01649, 678.7, , , , , 
CCNA_01650, 486.0, , , , 600:1:0.0204082:0.122449, 400:1:0.115385:0.205882
CCNA_01651, 2085.7, , , , , 
CCNA_01652, 397.7, , , , , 
CCNA_01653, 729.0, , , , , 
CCNA_01654, 638.3, , , , , 
CCNA_01655, 447.0, , , , , 
CCNA_01656, 770.0, , , , , 
CCNA_01657, 568.7, , , , , 
CCNA_01658, 817.0, , , , , 
CCNA_01659, 846.3, , , , , 
CCNA_01660, 611.0, , , , , 
CCNA_01663, 1358.7, , , 200:1:0.00680272:0.111111, 500:3:0.111111:0.162602, 700:3:0.157895:0.157895;700:3:0.1875:0.1875
CCNA_01664, 1512.7, , , , , 
CCNA_01665, 459.3, , , , , 
CCNA_01666, 1952.0, , , , , 
CCNA_01667, 524.7, , , , , 
CCNA_01668, 736.3, , , , , 
CCNA_01669, 629.0, , , , , 
CCNA_01670, 767.7, , , , , 
CCNA_01671, 361.0, , , , , 
CCNA_01672, 753.3, , , , , 400:1:0.025641:0.135135
CCNA_01673, 711.3, 500:1:0.028169:0.142857;500:1:0.0212766:0.131868, , , , 
CCNA_01674, 1230.3, , , , , 400:1:0:0.131148
CCNA_01675, 1411.7, , , , , 
CCNA_01676, 3069.0, , 600:3:0.166667:0.166667, , , 400:1:0:0.137255
CCNA_01677, 1024.3, , , , , 
CCNA_01678, 743.3, , , , , 
CCNA_01679, 1073.0, 500:3:0.0660377:0.184615;500:3:0.101852:0.238095;500:3:0.0560748:0.1875, 400:3:0.0816327:0.175, 600:1:0.0441176:0.193182;100:3:0.12963:0.204819, 500:3:0.0526316:0.206186;500:3:0.197183:0.219512, 400:1:0.0666667:0.236364
CCNA_01680, 989.7, , , , , 
CCNA_01681, 365.3, , , , , 
CCNA_01682, 695.7, , , , , 
CCNA_01683, 903.3, , , , , 
CCNA_01684, 734.7, , , , , 
CCNA_01685, 357.7, , , , , 
CCNA_01686, 878.7, , , , , 
CCNA_01687, 535.0, , 500:3:0.0857143:0.2, , , 600:3:0.25:0.25;700:3:0.15:0.15
CCNA_01688, 768.0, , , , , 
CCNA_01689, 1183.7, , , , , 
CCNA_01690, 294.0, , , , , 
CCNA_01691, 942.7, , , , , 
CCNA_01692, 1210.0, , , , , 700:3:0.142857:0.142857
CCNA_01693, 670.7, , , , , 
CCNA_01694, 1474.7, , , , , 
CCNA_01695, 2277.3, , 500:1:0.0357143:0.2;500:1:0.0357143:0.1875;500:1:0.0535714:0.15625;500:3:0.105263:0.147059;400:3:0.0615385:0.135135, , , 400:1:0.0851064:0.145455
CCNA_01696, 1288.0, , , , , 
CCNA_01697, 825.3, , , , , 
CCNA_01698, 673.0, , , , , 
CCNA_01699, 841.7, , 500:1:0.012987:0.12, , , 
CCNA_01700, 994.3, , , , , 
CCNA_01701, 743.0, 700:1:0:0.166667, , , , 
CCNA_01702, 836.0, , , , , 
CCNA_01703, 799.0, , , , , 
CCNA_01704, 296.7, , , , , 
CCNA_01705, 742.0, , , , , 
CCNA_01706, 1378.0, , 100:3:0.203125:0.271739, , , 400:3:0.147059:0.205128
CCNA_01707, 403.7, , , , , 
CCNA_01708, 513.7, , , , , 
CCNA_01709, 239.7, , , , , 
CCNA_01710, 1252.0, , , , , 
CCNA_01711, 1070.7, , , , , 
CCNA_01712, 382.0, , , , , 
CCNA_01713, 450.7, , , , , 
CCNA_01714, 262.3, , , , , 
CCNA_01715, 617.0, , , , , 700:3:0.137931:0.137931
CCNA_01716, 177.3, , 500:1:0.0166667:0.116279, , 600:1:0.0235294:0.125, 400:1:0.0322581:0.121212;400:1:0.0714286:0.137931
CCNA_01717, 329.0, , 500:1:0:0.122449, , , 400:1:0:0.171429;400:1:0.0666667:0.114286
CCNA_01718, 381.0, , , , , 
CCNA_01719, 215.3, , , , , 400:1:0:0.12
CCNA_01721, 457.7, , , , , 
CCNA_01722, 279.7, , , , , 
CCNA_01723, 707.7, , , , , 
CCNA_01724, 666.3, , , , , 
CCNA_01725, 1066.3, , , , , 
CCNA_01726, 1419.0, 500:3:0.126437:0.155556, 700:3:0.206349:0.206349;400:1:0:0.136364, , , 300:1:0.08:0.25;700:3:0.111111:0.136364
CCNA_01727, 1234.0, , , 600:1:0.0461538:0.121212, 500:1:0:0.12, 
CCNA_01728, 603.3, , , , , 
CCNA_01729, 763.0, , , , , 700:3:0.130435:0.130435
CCNA_01730, 1131.3, , , 200:1:0.026455:0.394737;200:1:0.0125313:0.289474;200:1:0.0110803:0.117647, , 
CCNA_01731, 448.3, , , , , 
CCNA_01732, 1083.0, , , , , 
CCNA_01733, 833.0, , , , , 
CCNA_01734, 556.3, , , , , 
CCNA_01735, 458.7, , , , , 
CCNA_01736, 439.3, , , , , 
CCNA_01737, 1244.7, , , , , 700:3:0.142857:0.142857
CCNA_01738, 1889.0, 800:3:0.130435:0.130435, , , 600:1:0.03125:0.132075, 
CCNA_01739, 454.7, , , , , 
CCNA_01740, 219.3, , , , , 
CCNA_01741, 392.3, , , , , 
CCNA_01742, 591.3, , , , , 
CCNA_01743, 664.3, , , , , 
CCNA_01744, 885.3, , 600:3:0.15873:0.15873, , , 400:3:0.107143:0.205128
CCNA_01745, 506.7, , , , , 
CCNA_01746, 766.7, , , , , 400:1:0:0.153846
CCNA_01747, 565.7, , , , , 
CCNA_01748, 725.7, , 500:1:0.0352941:0.162162, , , 
CCNA_01749, 287.0, , , , , 
CCNA_01750, 1062.7, , , 200:1:0:0.130435, , 
CCNA_01751, 800.0, , , , , 
CCNA_01752, 653.3, , , , , 
CCNA_01753, 483.7, , , , , 
CCNA_01754, 323.0, , , , , 
CCNA_01755, 1310.3, , , , , 
CCNA_01756, 145.0, , , , , 
CCNA_01757, 650.7, , , , , 
CCNA_01758, 727.3, , 700:3:0.135135:0.135135, , , 
CCNA_01759, 1113.0, , 200:1:0:0.148148, , , 
CCNA_01760, 1836.0, , , , , 
CCNA_01761, 805.0, , , , , 
CCNA_01762, 946.3, , , , , 
CCNA_01763, 1206.0, , , , , 
CCNA_01764, 451.0, , 300:1:0.0714286:0.172414;300:1:0:0.151899, , , 700:3:0.12:0.12
CCNA_01765, 251.3, , , , , 
CCNA_01766, 686.0, , , , , 700:3:0.12:0.12
CCNA_01767, 398.3, , , , , 
CCNA_01768, 378.3, , , , , 
CCNA_01769, 1501.3, , , , , 
CCNA_01770, 318.0, , , , , 
CCNA_01771, 277.3, , , , , 
CCNA_01772, 275.7, , , , , 
CCNA_01773, 518.0, , , , , 
CCNA_01774, 529.3, , 500:1:0:0.139535, , , 
CCNA_01775, 865.0, , , , , 
CCNA_01776, 897.7, , , , , 
CCNA_01777, 1340.0, , 500:3:0.152778:0.155172, , 700:3:0.152542:0.152542;500:3:0.137097:0.137097, 300:3:0.15625:0.15625;400:1:0:0.16
CCNA_01778, 1054.0, , , , , 
CCNA_01779, 301.7, , , , , 400:1:0:0.138889
CCNA_01780, 1180.0, 100:3:0.162963:0.216495, , , , 400:1:0:0.3
CCNA_01781, 292.0, , , , , 300:1:0.0416667:0.157895
CCNA_01782, 1708.7, 500:3:0.0594059:0.131313, , , , 
CCNA_01783, 413.0, 800:3:0.142857:0.166667;400:1:0.133333:0.210526, 300:1:0.117647:0.15;500:1:0.1:0.157895;500:3:0.125:0.16, , 600:1:0.0684932:0.151515;500:1:0.0277778:0.139535;500:1:0.0555556:0.142857;500:1:0.133333:0.230769;800:3:0.153846:0.230769;500:1:0.0434783:0.214286;500:1:0.130435:0.15625, 
CCNA_01784, 301.3, , , , , 
CCNA_01785, 474.0, , , , , 
CCNA_01786, 653.7, , , 200:1:0.0135135:0.130435, , 
CCNA_01787, 701.3, , , , 300:1:0.0967742:0.190476, 300:1:0.125:0.230769
CCNA_01788, 366.7, , 400:1:0.0384615:0.230769;400:1:0.0810811:0.2;500:1:0.0277778:0.2;500:1:0.0285714:0.157895, , 500:1:0.0625:0.174603;500:1:0.0645161:0.181818, 500:3:0.166667:0.215385;400:1:0:0.214286;600:3:0.2:0.2
CCNA_01789, 489.0, , , 200:1:0:0.136364, , 
CCNA_01790, 372.3, , , , , 
CCNA_01791, 1355.3, , , , , 
CCNA_01792, 240.7, , 500:3:0.0925926:0.163934;500:3:0.0727273:0.209302;500:3:0.0909091:0.142857, , , 700:3:0.142857:0.142857
