Identifier, Size, 0J1, 0J2, 0J3, 0J4, 0J5
FFI39_RS09090, 143.0, , , , , 
FFI39_RS09095, 651.7, , , , , 
FFI39_RS09100, 456.3, , , , , 
FFI39_RS09105, 942.3, , , , , 
FFI39_RS09110, 810.3, , , , , 
FFI39_RS09115, 352.0, , , , , 
FFI39_RS09120, 568.3, , , 800:3:0.172414:0.172414;800:3:0.25:0.25;700:3:0.25:0.25;300:1:0.0888889:0.205882, , 
FFI39_RS09125, 406.7, , , , , 
FFI39_RS09130, 1054.3, , , , , 
FFI39_RS09135, 457.3, , , , , 
FFI39_RS09140, 534.3, , , , , 
FFI39_RS09145, 719.0, , , , , 
FFI39_RS09150, 505.0, , , , , 
FFI39_RS09155, 2835.0, , , , , 
FFI39_RS09160, 434.0, , , , , 
FFI39_RS09165, 451.3, , , , , 
FFI39_RS09170, 862.7, , , 600:1:0.0666667:0.130435;600:3:0.272727:0.272727;600:3:0.205128:0.25;500:3:0.255814:0.255814;800:3:0.162791:0.162791;600:1:0.0769231:0.227273, , 
FFI39_RS09175, 499.0, , , , , 
FFI39_RS09180, 1131.0, , , , , 
FFI39_RS09185, 414.7, , , 200:3:0.196078:0.257143, , 
FFI39_RS09190, 942.7, , , , , 
FFI39_RS09195, 425.7, , , , , 
FFI39_RS09200, 452.3, , , , , 
FFI39_RS09205, 768.0, , , , , 
FFI39_RS09210, 1236.3, , , , , 
FFI39_RS09215, 200.0, , , , , 
FFI39_RS09220, 1840.3, , , , , 
FFI39_RS09225, 296.7, , , 100:1:0.0727273:0.290323, , 
FFI39_RS09230, 493.7, , , , , 
FFI39_RS09235, 922.3, , , , , 
FFI39_RS09240, 960.0, , , , , 800:3:0.137931:0.137931
FFI39_RS09245, 1604.3, , , , , 800:3:0.1:0.1
FFI39_RS09250, 2221.3, , , , , 
FFI39_RS09255, 150.3, , , , , 
FFI39_RS09260, 1674.0, , , , , 
FFI39_RS09265, 1142.7, , , , , 
FFI39_RS09270, 481.7, , , , , 
FFI39_RS09275, 970.7, , , 600:1:0.0434783:0.205882, , 800:3:0.0869565:0.0869565;100:3:0.116667:0.220588;200:3:0.103448:0.166667
FFI39_RS09280, 1536.0, , , , 300:3:0.192857:0.248062, 
FFI39_RS09285, 174.0, , , , , 
FFI39_RS09290, 910.0, , , , , 
FFI39_RS09295, 267.7, , , , , 
FFI39_RS09300, 394.7, , , , , 
FFI39_RS09305, 809.3, , , , , 
FFI39_RS09310, 289.3, , , , , 
FFI39_RS09315, 243.0, , , , , 
FFI39_RS09320, 1362.0, , , , , 
FFI39_RS09325, 229.3, , , , , 
FFI39_RS09330, 406.0, , , , , 
FFI39_RS09335, 199.3, , , , , 
FFI39_RS09340, 177.7, , , , , 
FFI39_RS09345, 165.7, , , , , 
FFI39_RS09350, 230.7, , , , , 
FFI39_RS09355, 345.0, , , , , 
FFI39_RS09360, 748.3, , , , , 
FFI39_RS09365, 641.7, , , , , 
FFI39_RS09370, 188.0, , , , , 
FFI39_RS09375, 333.3, , , , , 
FFI39_RS09380, 932.0, , , , , 
FFI39_RS09385, 466.7, , , , , 
FFI39_RS09390, 2305.0, , , 800:3:0.130435:0.130435, , 
FFI39_RS09395, 92.3, , , , , 
FFI39_RS09400, 264.7, , , , , 
FFI39_RS09405, 437.3, , , , , 
FFI39_RS09410, 911.3, , , , , 
FFI39_RS09415, 377.3, , , , , 
FFI39_RS09420, 1350.0, , , 600:3:0.146341:0.146341;700:3:0.175:0.175;700:3:0.128205:0.128205;700:3:0.229167:0.229167;800:3:0.238095:0.238095;700:3:0.4:0.4;700:3:0.142857:0.142857;800:3:0.333333:0.333333;700:3:0.210526:0.210526;800:3:0.130435:0.130435;800:3:0.125:0.125, , 
FFI39_RS09425, 455.3, , , , , 
FFI39_RS09430, 680.0, , , , , 
FFI39_RS09435, 252.3, , , , , 
FFI39_RS09440, 589.3, , , , , 
FFI39_RS09445, 327.3, , , , , 
FFI39_RS09450, 3276.0, , , 300:1:0.125:0.166667, , 
FFI39_RS09455, 346.7, , , , , 
FFI39_RS09460, 360.3, , , , , 
FFI39_RS09465, 470.3, , , , , 
FFI39_RS09470, 312.3, , , , , 
FFI39_RS09475, 339.0, , , , , 
FFI39_RS09480, 159.3, , , , , 
FFI39_RS09485, 464.0, , , , , 
FFI39_RS09490, 522.7, , , , , 
FFI39_RS09495, 808.0, , , 600:1:0:0.125, , 
FFI39_RS09500, 681.3, , , , , 
FFI39_RS09505, 1444.3, , , , , 
FFI39_RS09510, 823.7, , , , , 
FFI39_RS09515, 162.3, , , , , 
FFI39_RS09520, 453.0, , , , , 
FFI39_RS09525, 509.7, , , , , 
FFI39_RS09530, 338.0, , , , , 
FFI39_RS09535, 314.7, , , , , 
FFI39_RS09540, 334.3, , , , , 
FFI39_RS09545, 686.0, , , , , 
FFI39_RS09550, 409.7, , , , , 
FFI39_RS09555, 393.0, , , , , 
FFI39_RS09560, 255.0, , , 600:1:0.0222222:0.230769, , 
FFI39_RS09565, 432.7, , , , , 
FFI39_RS09570, 1035.0, , , , , 
FFI39_RS09575, 525.7, , , , , 
FFI39_RS09580, 386.3, , , , , 
FFI39_RS09585, 564.3, , , , , 
FFI39_RS09590, 581.0, , , , , 
FFI39_RS09595, 734.3, , , , , 
FFI39_RS09600, 669.7, , , , , 
FFI39_RS09605, 700.7, , , , , 
FFI39_RS09610, 775.0, , , , , 
FFI39_RS09615, 1060.7, , , , , 
FFI39_RS09620, 1812.0, , , , , 
FFI39_RS09625, 281.3, , , 100:3:0.222222:0.305556;500:3:0.147059:0.171429;100:3:0.359375:0.359375;300:3:0.257576:0.257576;100:3:0.19697:0.285714;300:3:0.181818:0.181818;100:3:0.171429:0.222222, , 200:1:0.0833333:0.16;200:3:0.181818:0.181818;200:3:0.181818:0.181818;800:3:0.111111:0.111111;800:3:0.125:0.125
FFI39_RS09630, 912.0, , , , , 
FFI39_RS09635, 1143.3, , , , , 
FFI39_RS09640, 781.7, , , , , 
FFI39_RS09645, 338.7, , , , , 
FFI39_RS09650, 1467.0, , , , , 
FFI39_RS09655, 1004.7, , , 700:3:0.155172:0.375;700:3:0.126984:0.272727;500:3:0.309859:0.309859, , 600:3:0.272727:0.272727
FFI39_RS09660, 451.7, , , , , 
FFI39_RS09665, 1072.3, , , 600:1:0.0169492:0.125, , 
FFI39_RS09670, 786.3, , , , , 
FFI39_RS09675, 757.0, , , , , 
FFI39_RS09680, 774.7, , , 800:3:0.228571:0.228571;800:3:0.138889:0.138889;800:3:0.184211:0.184211, , 
FFI39_RS09685, 785.3, , , , , 
FFI39_RS09690, 374.7, , , , , 200:3:0.0952381:0.163265;600:3:0.146341:0.146341
FFI39_RS09695, 267.3, , , , , 
FFI39_RS09700, 997.3, , , , , 
FFI39_RS09705, 1035.0, , , , , 
FFI39_RS09710, 956.7, , , , , 
FFI39_RS09715, 866.0, , , 600:1:0.0444444:0.217391, , 
FFI39_RS09720, 743.3, , , , , 
FFI39_RS09725, 1278.7, , , , , 
FFI39_RS09730, 921.0, , , , , 
FFI39_RS09735, 910.7, , , , 500:3:0.197368:0.261084, 
FFI39_RS09740, 277.3, , , , , 
FFI39_RS09745, 612.3, , , , , 
FFI39_RS09750, 689.0, , , 500:1:0.0793651:0.243243, , 
FFI39_RS09755, 625.0, , , , , 
FFI39_RS09760, 1041.0, , , , , 400:3:0.659574:0.810219
FFI39_RS09765, 1700.0, , , , , 
FFI39_RS09770, 929.3, , , , , 
FFI39_RS09775, 475.3, , , , , 
FFI39_RS09780, 1270.7, , , , , 
FFI39_RS09785, 296.7, , , 300:3:0.12963:0.227273;100:3:0.169811:0.333333;600:1:0.0769231:0.157895;600:1:0.0909091:0.176471, , 
FFI39_RS09790, 2246.3, , , , , 
FFI39_RS09795, 567.7, , , , , 
FFI39_RS09800, 221.7, , , , , 
FFI39_RS09805, 302.7, , , , , 
FFI39_RS09810, 578.0, , , , , 
FFI39_RS09815, 647.7, , , , , 
FFI39_RS09820, 268.7, , , , , 
FFI39_RS09825, 1613.0, , , , , 200:3:0.324324:0.324324
FFI39_RS09830, 410.0, , , , , 
FFI39_RS09835, 699.3, , , , , 
FFI39_RS09840, 501.3, , , , , 
FFI39_RS09845, 286.7, , , , , 
FFI39_RS09850, 306.7, , , , , 
FFI39_RS09855, 267.0, , , , , 
FFI39_RS09860, 981.3, , , , , 
FFI39_RS09865, 266.3, , , , , 
FFI39_RS09870, 179.0, , , , , 
FFI39_RS09875, 428.7, , , , , 
FFI39_RS09880, 530.3, , , , , 
FFI39_RS09885, 317.3, , , , , 
FFI39_RS09890, 915.0, , , , , 200:3:0.145455:0.194805;100:3:0.134615:0.223881;100:3:0.115385:0.263158;100:3:0.1:0.28169;400:3:0.117647:0.171429
FFI39_RS09895, 796.0, , , , , 
FFI39_RS09900, 877.7, , , , , 
FFI39_RS09905, 4311.0, , , , , 
FFI39_RS09910, 1592.0, , , , , 
FFI39_RS09915, 1309.7, , , , , 
FFI39_RS09920, 1812.3, , , , , 
FFI39_RS09925, 575.3, , , , , 
FFI39_RS09930, 333.0, , , , , 
FFI39_RS09935, 416.7, , , , , 
FFI39_RS09940, 436.3, , , , , 
FFI39_RS09945, 1023.0, , , , , 
FFI39_RS09950, 1496.3, , , , , 200:3:0.125:0.12931;400:1:0.097561:0.105263
FFI39_RS09955, 607.0, , , , , 
FFI39_RS09960, 642.7, , , , , 
FFI39_RS09965, 853.7, , , , , 
FFI39_RS09970, 274.0, , , , , 
FFI39_RS09975, 503.7, , , 600:1:0.025:0.12, , 
FFI39_RS09980, 772.0, , , , , 
FFI39_RS09985, 525.0, , , , , 
FFI39_RS09990, 1251.0, , , , , 
FFI39_RS09995, 1687.7, , , , , 
FFI39_RS10000, 724.7, , , , , 
FFI39_RS10005, 518.7, , , , , 
FFI39_RS10010, 505.7, , , , , 
FFI39_RS10015, 556.3, , , , , 
FFI39_RS10020, 526.0, , , , , 
FFI39_RS10025, 371.7, , , , , 
FFI39_RS10030, 749.0, , , , , 
FFI39_RS10035, 636.7, , , , , 
FFI39_RS10040, 380.3, , , 100:3:0.0985915:0.333333;300:3:0.217391:0.247525;300:1:0.078125:0.166667;200:1:0.0666667:0.309859, , 400:3:0.111111:0.166667;400:3:0.0851064:0.2
FFI39_RS10045, 397.3, , , , , 
FFI39_RS10050, 347.3, , , , , 
FFI39_RS10055, 675.0, , , , , 
FFI39_RS10060, 679.7, , , , , 
FFI39_RS10065, 1122.3, , , , , 
FFI39_RS10070, 313.0, , , , , 
FFI39_RS10075, 567.7, , , , , 
FFI39_RS10080, 1470.0, , , , , 
FFI39_RS10085, 152.3, , , , , 
FFI39_RS10090, 112.3, , , , , 
FFI39_RS10095, 687.7, , , , , 
FFI39_RS10100, 666.0, , , , , 
FFI39_RS10105, 658.7, , , , , 
FFI39_RS10110, 928.0, , , , , 
FFI39_RS10115, 448.3, , , , , 
FFI39_RS10120, 1222.3, , , , , 400:3:0.14:0.2
FFI39_RS10125, 698.3, , , , , 
FFI39_RS10130, 2856.3, , , , 500:3:0.176471:0.176471, 400:3:0.461538:0.461538
FFI39_RS10135, 555.7, , , , , 
FFI39_RS10140, 619.7, , , , , 
FFI39_RS10145, 634.7, , , , , 
FFI39_RS10150, 423.3, , , , , 
FFI39_RS10160, 492.7, , , 600:3:0.0813953:0.346154;300:3:0.182927:0.454545;300:3:0.123288:0.5;200:3:0.246575:0.5;300:3:0.135135:0.333333, , 
FFI39_RS10165, 323.3, , , 600:1:0.0701754:0.2, , 
FFI39_RS10170, 467.7, , , , , 
FFI39_RS10175, 172.7, , , , , 
FFI39_RS10180, 716.7, , , , , 
FFI39_RS10185, 460.0, , , , , 
FFI39_RS10190, 676.7, , , , , 
FFI39_RS10195, 575.3, , , , , 
FFI39_RS10200, 923.7, , , , , 
FFI39_RS10205, 585.3, , , , , 
FFI39_RS10210, 1133.7, , , , 300:3:0.152542:0.22449, 
FFI39_RS10215, 353.7, , , , , 
FFI39_RS10220, 334.7, , , , , 
FFI39_RS10225, 489.0, , , , , 
FFI39_RS10230, 481.0, , , , , 
FFI39_RS10235, 2053.3, , , , , 
FFI39_RS10240, 893.3, , , , , 200:1:0.0625:0.158879
FFI39_RS10245, 1453.7, , , , , 
FFI39_RS10250, 2216.0, , , 600:1:0.0615385:0.193548, , 
FFI39_RS10255, 841.0, , , , , 
FFI39_RS10260, 566.7, , , , , 
FFI39_RS10265, 861.0, , , , , 
FFI39_RS10270, 899.3, , , 700:3:0.0746269:0.157895, , 
FFI39_RS10275, 1914.3, , , , , 
FFI39_RS10280, 522.7, , , , , 
FFI39_RS10285, 937.7, , , , , 
FFI39_RS10290, 1225.3, , , , , 
FFI39_RS10295, 297.7, , , , , 
FFI39_RS10300, 587.0, , , , , 
FFI39_RS10305, 501.7, , , , , 
FFI39_RS10310, 814.3, , , , , 
FFI39_RS10315, 1870.7, , , , , 
FFI39_RS10320, 517.3, , , , , 
FFI39_RS10325, 1066.0, , , , , 
FFI39_RS10330, 552.7, , , , , 
FFI39_RS10335, 369.3, , , , , 
FFI39_RS10340, 1066.7, , , , , 
FFI39_RS10345, 255.7, , , , , 
FFI39_RS10350, 1076.0, , , , , 
FFI39_RS10355, 166.0, , , , , 
FFI39_RS10360, 191.0, , , 600:1:0.0232558:0.148148, , 
FFI39_RS10365, 902.3, , , 600:1:0.0681818:0.157895;500:3:0.122449:0.3, , 
FFI39_RS10370, 573.3, , , , , 
FFI39_RS10375, 758.0, , , , , 
FFI39_RS10380, 879.7, , , 600:1:0.0967742:0.15625, , 
FFI39_RS10385, 1024.0, , , , , 800:3:0.0804598:0.0804598
FFI39_RS10390, 637.3, , , , , 
FFI39_RS10395, 826.7, , , , , 
FFI39_RS10400, 1508.3, , , , , 
FFI39_RS10405, 857.7, , , , , 
FFI39_RS10410, 560.0, , , , , 
FFI39_RS10415, 781.7, , , , , 
FFI39_RS10420, 869.0, , , , , 
FFI39_RS10425, 765.0, , , , , 
FFI39_RS10430, 1285.3, , , , , 
FFI39_RS10435, 774.7, , , , , 
FFI39_RS10440, 745.7, , , , , 
FFI39_RS10445, 1493.3, , , , , 
FFI39_RS10450, 419.3, , , , , 
FFI39_RS10455, 1125.3, , , , , 
FFI39_RS10460, 870.3, , , , , 
FFI39_RS10465, 712.7, , , , , 
FFI39_RS10470, 649.7, , , , , 
FFI39_RS10475, 1177.7, , , , , 
FFI39_RS10480, 914.3, , , , , 
FFI39_RS10485, 474.3, , , , , 
FFI39_RS10490, 1209.3, , , , 300:3:0.309524:0.309524, 
FFI39_RS10495, 1895.7, , , , , 600:3:0.206349:0.352941
FFI39_RS10500, 1035.3, , , , , 
FFI39_RS10505, 1115.3, , , , , 
FFI39_RS10510, 741.3, , , , , 
FFI39_RS10515, 632.7, , , , , 
FFI39_RS10520, 806.3, , , , , 
FFI39_RS10525, 1110.3, , , , , 
FFI39_RS10530, 719.7, , , , , 
FFI39_RS10535, 765.7, , , , , 
FFI39_RS10540, 1610.3, , , , , 
FFI39_RS10545, 1629.0, , , , , 
FFI39_RS10550, 627.0, , , , , 
FFI39_RS10555, 283.0, , , , , 
FFI39_RS10560, 514.7, , , , , 
FFI39_RS10565, 1333.7, , , , , 
FFI39_RS10570, 715.0, , , , , 
FFI39_RS10575, 682.3, , , , , 
FFI39_RS10580, 886.3, , , 200:3:0.205128:0.5;700:1:0.0485437:0.266667, , 100:3:0.18:0.341463
FFI39_RS10585, 1230.0, , , , , 
FFI39_RS10590, 1149.3, , , , , 
FFI39_RS10595, 269.7, , , , , 
FFI39_RS10600, 1196.7, , , , 300:3:0.315789:0.315789, 
FFI39_RS10605, 1940.7, , , , , 
FFI39_RS10610, 1108.7, , , , , 
FFI39_RS10615, 991.7, , , , , 
FFI39_RS10620, 790.0, , , , 500:3:0.234568:0.235714, 400:1:0.0566038:0.106383
FFI39_RS10625, 1097.7, , , , , 
FFI39_RS10630, 1574.0, , , 700:3:0.181818:0.181818, , 
FFI39_RS10635, 532.0, , , , , 
FFI39_RS10640, 384.3, , , , , 
FFI39_RS10645, 459.7, , , 600:1:0.0166667:0.128205, , 
FFI39_RS10650, 579.3, , , , , 
FFI39_RS10655, 318.7, , , , , 
FFI39_RS10660, 1336.0, , , , , 
FFI39_RS10665, 338.0, , , , , 
FFI39_RS10670, 627.3, , , , , 
FFI39_RS10675, 803.7, , , , , 
FFI39_RS10680, 766.3, , , , , 
FFI39_RS10685, 1586.3, , , , 500:3:0.175182:0.181208, 
FFI39_RS10690, 420.7, , , , , 
FFI39_RS10695, 670.3, , , , 300:3:0.222222:0.228814, 
FFI39_RS10700, 1025.3, , , , , 
FFI39_RS10705, 348.7, , , , , 
FFI39_RS10710, 489.7, , , , , 
FFI39_RS10715, 661.0, , , , , 
FFI39_RS10720, 755.3, , , , , 
FFI39_RS10725, 799.3, , , , , 
FFI39_RS10730, 465.0, , , , , 100:3:0.129032:0.333333
FFI39_RS10735, 360.7, , , , , 
FFI39_RS10740, 1700.7, , , , , 
FFI39_RS10745, 414.7, , , , , 
FFI39_RS10750, 1393.0, , , , , 
FFI39_RS10755, 733.7, , , , , 
FFI39_RS10760, 478.3, , , , , 
FFI39_RS10765, 907.7, , , , , 
FFI39_RS10770, 407.7, , , , , 
FFI39_RS10775, 683.3, , , , , 
FFI39_RS10780, 437.3, , , , , 
FFI39_RS10785, 685.0, , , , , 
FFI39_RS10790, 725.0, , , 800:3:0.155556:0.155556, , 
FFI39_RS10795, 257.0, , , , , 
FFI39_RS10800, 380.3, , , , , 
FFI39_RS10805, 1725.7, , , , , 
FFI39_RS10810, 878.3, , , , , 
FFI39_RS10815, 401.3, , , , , 
FFI39_RS10825, 1229.0, , , , , 
FFI39_RS10830, 1039.0, , , 200:3:0.16:0.380952, , 
FFI39_RS10835, 723.3, , , , , 
FFI39_RS10840, 1142.0, , , , , 
FFI39_RS10845, 177.0, , , , , 
FFI39_RS10850, 143.0, , , , , 
FFI39_RS10855, 177.0, , , , , 
FFI39_RS10860, 127.0, , , , , 
FFI39_RS10865, 124.0, , , , , 
FFI39_RS10870, 177.0, , , , , 
FFI39_RS10875, 177.0, , , 800:3:0.119048:0.119048, , 
FFI39_RS10880, 133.0, , , 700:3:0.2:0.2;300:3:0.181818:0.181818, , 
FFI39_RS10885, 984.3, , , , , 
FFI39_RS10890, 551.3, , , , , 
FFI39_RS10895, 948.7, , , 100:3:0.171429:0.326923, , 
FFI39_RS10900, 341.3, , , , , 
FFI39_RS10905, 402.0, , , , , 
FFI39_RS10910, 327.3, , , , , 
FFI39_RS10915, 604.7, , , , , 
FFI39_RS10920, 716.3, , , , , 
FFI39_RS10925, 943.3, , , , , 
FFI39_RS10930, 1160.7, , , , , 
FFI39_RS10935, 464.3, , , , , 
FFI39_RS10940, 398.0, , , , , 
FFI39_RS10945, 1145.3, , , , , 
FFI39_RS10950, 272.7, , , , , 
FFI39_RS10955, 1314.7, , , , , 
FFI39_RS10960, 968.3, , , , , 
FFI39_RS10965, 1121.7, , , , , 
FFI39_RS10970, 918.7, , , , , 
FFI39_RS10975, 650.3, , , , , 
FFI39_RS10980, 720.3, , , , , 
FFI39_RS10985, 385.0, , , , , 
FFI39_RS10990, 1917.3, , , , , 
FFI39_RS10995, 745.3, , , , , 
FFI39_RS11000, 486.7, , , , , 
FFI39_RS11005, 608.3, , , , , 
FFI39_RS11010, 178.0, , , , , 
FFI39_RS11015, 133.0, , , , , 
FFI39_RS11020, 924.0, , , , , 200:3:0.0943396:0.28
FFI39_RS11025, 691.0, , , , , 
FFI39_RS11030, 255.0, , , , , 
FFI39_RS11035, 2761.7, , , , , 600:1:0.0434783:0.129032
FFI39_RS11040, 986.3, , , 600:1:0.0238095:0.173913;700:3:0.108696:0.190476;700:3:0.12766:0.172414, 300:1:0.0526316:0.214286, 
FFI39_RS11045, 2301.7, , , 800:3:0.137931:0.137931, , 
FFI39_RS11050, 389.3, , , , , 
FFI39_RS11055, 521.3, , , , , 
FFI39_RS11060, 1657.7, , , , , 
FFI39_RS11065, 1046.3, , , , , 
FFI39_RS11070, 2447.7, , , , , 
FFI39_RS11075, 1035.0, , , 700:1:0.0487805:0.125;700:3:0.121951:0.194444, , 
FFI39_RS11080, 751.0, , , , , 
FFI39_RS11085, 2064.0, , , , , 
FFI39_RS11090, 581.7, , , , , 
FFI39_RS11095, 2045.0, , , , , 
FFI39_RS11100, 358.7, , , , , 
FFI39_RS11105, 2090.0, , , , , 
FFI39_RS11110, 960.0, , , , , 
FFI39_RS11115, 368.7, , , , , 
FFI39_RS11120, 1676.7, , , , 300:3:0.452055:0.452055;300:3:0.163043:0.337209, 
FFI39_RS11125, 905.3, , , , , 
FFI39_RS11130, 855.7, , , , , 
FFI39_RS11135, 649.3, , , , , 
FFI39_RS11140, 640.3, , , , , 
FFI39_RS11145, 591.0, , , 500:3:0.875:0.875, 500:3:0.316667:0.316667, 400:3:0.619048:0.762376;600:3:0.190476:0.243902
FFI39_RS11150, 533.7, , , , , 
FFI39_RS11155, 1013.0, , , , , 
FFI39_RS11160, 975.0, , , , , 
FFI39_RS11165, 1490.3, , , 300:1:0.0666667:0.188679, , 
FFI39_RS11170, 779.3, , , , , 
FFI39_RS11175, 481.7, , , , , 
FFI39_RS11180, 601.0, , , , , 
FFI39_RS11185, 800.0, , , , , 
FFI39_RS11190, 564.0, , , , , 
FFI39_RS11195, 1695.7, , , , , 
FFI39_RS11200, 1311.0, , , , , 
FFI39_RS11205, 634.3, , , , , 
FFI39_RS11210, 958.7, , , , , 
FFI39_RS11215, 559.0, , , , , 
FFI39_RS11220, 191.7, , , , , 
FFI39_RS11225, 1765.3, , , , , 
FFI39_RS11230, 425.3, , , , , 
FFI39_RS11235, 645.7, , , , , 
FFI39_RS11245, 160.0, , , , , 400:3:0.148148:0.192308
FFI39_RS11250, 154.0, , , 700:3:0.166667:0.166667, , 800:3:0.307692:0.307692;600:3:0.181818:0.181818;200:3:0.230769:0.233766
FFI39_RS11255, 186.0, , , , , 
FFI39_RS11260, 1729.7, , , , , 
FFI39_RS11265, 186.0, , , , , 
FFI39_RS11270, 2016.0, , , , , 
FFI39_RS11275, 572.0, , , , , 
FFI39_RS11280, 670.7, , , , , 
FFI39_RS11285, 549.0, , , , , 
FFI39_RS11290, 399.3, , , , , 
FFI39_RS11295, 558.3, , , , , 
FFI39_RS11300, 869.3, , , , , 
FFI39_RS11305, 1389.0, , , , , 
FFI39_RS11310, 1042.0, , , , , 
FFI39_RS11320, 762.7, , , 800:3:0.125:0.125, , 200:3:0.703704:0.703704
FFI39_RS11325, 658.0, , , , , 
FFI39_RS11330, 387.0, , , , , 
FFI39_RS11335, 606.0, , , 700:1:0.027027:0.153846;600:3:0.108108:0.176471, , 
FFI39_RS11340, 645.0, , , , , 
FFI39_RS11345, 448.0, , , , , 
FFI39_RS11350, 507.7, , , 800:3:0.190476:0.190476;100:3:0.290323:0.333333;300:3:0.189189:0.295455;300:1:0.0810811:0.214286;300:3:0.135135:0.35, , 
FFI39_RS11355, 1179.0, , , , , 
FFI39_RS11360, 544.0, , , , , 
FFI39_RS11365, 801.0, , , , , 400:3:0.307692:0.387755
FFI39_RS11370, 1177.0, , , , , 
FFI39_RS11375, 1041.0, , , , , 
FFI39_RS11380, 194.0, , , , , 
FFI39_RS11385, 238.7, , , , , 
FFI39_RS11390, 465.3, , , , , 
FFI39_RS11395, 610.7, , , , , 
FFI39_RS11400, 1338.0, , , , , 
FFI39_RS11405, 403.3, , , , , 
FFI39_RS11410, 849.7, , , , , 
FFI39_RS11415, 669.7, , , , , 
FFI39_RS11420, 264.7, , , , , 
FFI39_RS11425, 752.0, , , , , 
FFI39_RS11430, 362.0, , , , , 
FFI39_RS11435, 842.7, , , , , 
FFI39_RS11440, 404.3, , , , , 
FFI39_RS11445, 599.0, , , , , 
FFI39_RS11450, 778.3, , , 300:3:0.136364:0.216216;600:3:0.188679:0.188679, , 100:3:0.14:0.14;800:3:0.0888889:0.0888889
FFI39_RS11455, 409.0, , , , , 
FFI39_RS11460, 3116.7, , , , , 
FFI39_RS11465, 522.3, , , , , 
FFI39_RS11470, 139.7, , , , , 
FFI39_RS11475, 1396.0, , , , , 
FFI39_RS11480, 412.0, , , , , 
FFI39_RS11485, 846.7, , , , , 
FFI39_RS11490, 779.3, , , 600:1:0.0531915:0.146341, , 
FFI39_RS11495, 410.0, , , , , 
FFI39_RS11500, 335.7, , , , , 
FFI39_RS11505, 744.0, , , , , 
FFI39_RS11510, 1324.7, , , , , 
FFI39_RS11515, 1298.0, , , , , 
FFI39_RS11520, 1291.0, , , , , 
FFI39_RS11525, 1124.3, , , , , 
FFI39_RS11530, 743.7, , , , , 
FFI39_RS11535, 883.7, , , , , 
FFI39_RS11540, 853.7, , , , , 
FFI39_RS11545, 749.7, , , , , 
FFI39_RS11550, 652.3, , , , , 
FFI39_RS11555, 450.7, , , 200:3:0.203704:0.222222, , 
FFI39_RS11560, 1271.7, , , , , 
FFI39_RS11565, 352.0, , , , , 
FFI39_RS11570, 718.3, , , , , 
FFI39_RS11575, 1336.0, , , , , 400:3:0.191489:0.33871
FFI39_RS11580, 522.0, , , , , 
FFI39_RS11585, 1022.0, , , , , 
FFI39_RS11590, 783.3, , , , , 
FFI39_RS11595, 520.0, , , , , 
FFI39_RS11600, 658.3, , , 600:1:0.0666667:0.152174, , 
FFI39_RS11605, 1045.7, , , , , 
FFI39_RS11610, 680.3, , , , , 
FFI39_RS11615, 1205.0, , , , , 
FFI39_RS11620, 692.3, , , , , 
FFI39_RS11625, 1261.0, , , , , 
FFI39_RS11630, 992.3, , , , , 
FFI39_RS11635, 894.7, , , , , 
FFI39_RS11640, 1311.0, , , , , 
FFI39_RS11645, 846.0, , , , , 
FFI39_RS11650, 999.7, , , , , 
FFI39_RS11655, 1277.0, , , , , 
FFI39_RS11660, 691.3, , , , , 
FFI39_RS11665, 953.0, , , , , 
FFI39_RS11670, 1307.7, , , , , 400:3:0.571429:0.816993
FFI39_RS11675, 379.0, , , , , 
FFI39_RS11680, 424.7, , , , , 
FFI39_RS11685, 445.3, , , , , 
FFI39_RS11690, 675.3, , , , , 
FFI39_RS11695, 1024.3, , , , , 
FFI39_RS11700, 388.3, , , , , 
FFI39_RS11705, 281.7, , , , , 
FFI39_RS11710, 592.0, , , , , 
FFI39_RS11720, 763.0, , , , , 800:3:0.0526316:0.0526316
FFI39_RS11725, 553.0, , , , , 
FFI39_RS11730, 429.3, , , , , 
FFI39_RS11735, 453.3, , , , , 
FFI39_RS11740, 553.3, , , , , 
FFI39_RS11745, 269.7, , , , , 
FFI39_RS11750, 508.0, , , 600:1:0.0483871:0.136364, , 400:3:0.117647:0.166667
FFI39_RS11755, 1168.7, , , , , 200:3:0.166667:0.166667
FFI39_RS11760, 336.0, , , , , 
FFI39_RS11765, 311.7, , , , , 
FFI39_RS11770, 998.7, , , , , 400:3:0.621622:0.753731
FFI39_RS11775, 785.3, , , , , 
FFI39_RS11780, 446.7, , , , , 
FFI39_RS11785, 730.0, , , 700:3:0.125:0.125, , 
FFI39_RS11790, 636.3, , , , , 
FFI39_RS11795, 568.3, , , , , 
FFI39_RS11800, 628.7, , , , , 
FFI39_RS11805, 760.3, , , , , 
FFI39_RS11810, 1024.0, , , 600:1:0.047619:0.170732;300:3:0.111111:0.268293, , 200:3:0.244444:0.244444;600:3:0.0481928:0.268519
FFI39_RS11815, 633.7, , , , , 
FFI39_RS11820, 999.0, , , , , 
FFI39_RS11825, 559.3, , , 600:1:0.0188679:0.166667, , 
FFI39_RS11830, 783.3, , , , , 
FFI39_RS11835, 889.3, , , , , 
FFI39_RS11840, 583.3, , , 600:1:0.0416667:0.130435, , 
FFI39_RS11845, 635.3, , , , , 
FFI39_RS11850, 586.3, , , , , 
