Identifier, Size, 0C1, 0C2, 0C3, 0C4, 0C5
CCNA_01589, 930.3, 500:1:0.0238095:0.147059;700:3:0.162162:0.162162, 100:3:0.0851064:0.466667;300:1:0.0526316:0.283019;700:1:0.032967:0.176471;200:3:0.130435:0.277778;600:1:0.0326087:0.205128;100:3:0.0888889:0.295455;300:3:0.148936:0.25;300:3:0.137255:0.2;700:1:0.0603448:0.16, 600:1:0.0322581:0.15;400:1:0.0444444:0.171429;300:1:0.102041:0.24, 700:3:0.0967742:0.1875;700:3:0.0808081:0.2;300:1:0.010989:0.166667;300:3:0.1:0.315789;700:3:0.114943:0.181818;500:1:0.0689655:0.2;700:3:0.177778:0.2;300:1:0.0333333:0.157895;600:3:0.0964912:0.166667, 
CCNA_01590, 1772.3, , , , , 
CCNA_01591, 454.7, , , , , 
CCNA_01592, 426.3, , , , , 
CCNA_01593, 1399.7, , , , , 
CCNA_01594, 676.0, 500:1:0.032967:0.171429;300:1:0.0707071:0.178571, , , , 
CCNA_01595, 404.3, , , , , 
CCNA_01596, 1904.3, , 300:1:0:0.207921, , , 
CCNA_01597, 279.3, , , , , 
CCNA_01598, 1134.3, , , , , 
CCNA_01599, 140.7, , , , , 
CCNA_01600, 779.0, , , , , 
CCNA_01601, 220.0, , , , , 
CCNA_01602, 581.7, , , , 300:1:0.0779221:0.153846, 
CCNA_01603, 1013.0, , , , , 
CCNA_01604, 541.7, , , , , 
CCNA_01605, 404.0, , , , , 
CCNA_01606, 582.7, , , 600:3:0.316832:0.747826, , 
CCNA_01607, 635.3, , , , , 
CCNA_01608, 519.0, , , , , 
CCNA_01609, 1473.3, 600:3:0.0833333:0.1875;300:3:0.131737:0.21875, , , 700:3:0.056338:0.285714, 
CCNA_01610, 1274.0, , , , , 
CCNA_01611, 742.3, , , , , 
CCNA_01612, 880.3, , , , , 
CCNA_01613, 797.3, 300:3:0.285714:0.333333, , 400:1:0.0483871:0.189189, 400:3:0.118812:0.166667;400:1:0.0606061:0.1875, 
CCNA_01614, 383.0, , , , , 
CCNA_01615, 1512.3, , , , , 
CCNA_01616, 856.3, , , , , 
CCNA_01617, 414.3, , , , , 
CCNA_01618, 507.3, , , , , 
CCNA_01619, 504.3, , , , , 
CCNA_01620, 356.0, , , , , 
CCNA_01621, 375.3, , , , , 
CCNA_01622, 1770.7, , , , 600:3:0.0987654:0.173077, 
CCNA_01623, 394.3, , , , , 
CCNA_01624, 436.7, , , , , 
CCNA_01625, 1335.0, 600:1:0.0686275:0.166667, , , , 
CCNA_01626, 644.3, , , , , 
CCNA_01627, 296.7, , , , , 
CCNA_01628, 229.0, , , , , 
CCNA_01629, 754.3, , , , , 
CCNA_01630, 534.3, 500:1:0.0447761:0.157895, , , , 
CCNA_01632, 449.3, , , , , 
CCNA_01633, 761.7, , , , , 
CCNA_01634, 631.7, , , , , 
CCNA_01635, 538.7, , , , , 
CCNA_01636, 1257.7, , , , , 
CCNA_01637, 1773.7, , , , , 
CCNA_01638, 1024.0, , , , , 
CCNA_01639, 1098.7, , , , , 
CCNA_01640, 749.0, , , , , 
CCNA_01641, 712.0, , , , , 
CCNA_01642, 589.7, , , , , 
CCNA_01643, 729.0, , , 300:3:0.105263:0.262295, , 
CCNA_01644, 780.3, , , , , 
CCNA_01645, 664.7, , , , , 
CCNA_01646, 478.7, 300:3:0.746032:0.746032, , , , 
CCNA_01647, 908.7, , , , , 
CCNA_01648, 933.0, 100:3:0.114286:0.208333;300:3:0.112245:0.212121, 400:3:0.201613:0.201613, , 100:3:0.186667:0.324324;300:3:0.194444:0.205882, 
CCNA_01649, 678.7, , , , , 
CCNA_01650, 486.0, , , , , 
CCNA_01651, 2085.7, , 300:1:0.0740741:0.178571, , 400:1:0.0183486:0.156627, 
CCNA_01652, 397.7, , , , , 
CCNA_01653, 729.0, , , , 400:3:0.1375:0.226667, 400:1:0.0413223:0.145833
CCNA_01654, 638.3, , , , , 
CCNA_01655, 447.0, , , , , 
CCNA_01656, 770.0, , , , , 
CCNA_01657, 568.7, , , , , 
CCNA_01658, 817.0, , , , , 
CCNA_01659, 846.3, , , , 300:3:0.124294:0.4, 
CCNA_01660, 611.0, , , , , 
CCNA_01663, 1358.7, , , , , 
CCNA_01664, 1512.7, , , , , 
CCNA_01665, 459.3, , , , , 
CCNA_01666, 1952.0, , , , , 
CCNA_01667, 524.7, , , 400:3:0.858824:0.952756, , 
CCNA_01668, 736.3, , , , , 
CCNA_01669, 629.0, , , , , 
CCNA_01670, 767.7, , , , , 
CCNA_01671, 361.0, , , , , 
CCNA_01672, 753.3, , , , , 
CCNA_01673, 711.3, , , , , 
CCNA_01674, 1230.3, , , , , 
CCNA_01675, 1411.7, , , , 700:1:0.0335196:0.125, 
CCNA_01676, 3069.0, 300:1:0:0.333333, , , 400:3:0.114286:0.240741, 100:3:0.0714286:0.185185
CCNA_01677, 1024.3, , , , , 
CCNA_01678, 743.3, , , , , 
CCNA_01679, 1073.0, , 400:3:0.171429:0.171429;400:3:0.117647:0.16, 800:3:0.177778:0.177778;700:3:0.219512:0.219512, 600:1:0.0952381:0.166667, 
CCNA_01680, 989.7, 300:3:0.743119:0.743119, , , , 
CCNA_01681, 365.3, 300:1:0.075:0.30303;300:3:0.0923077:0.22093, , , 300:3:0.112903:0.226804;300:3:0.0983607:0.257143, 
CCNA_01682, 695.7, , , , , 
CCNA_01683, 903.3, , , , , 
CCNA_01684, 734.7, 600:3:0.434426:0.434426, , , , 
CCNA_01685, 357.7, , , , , 
CCNA_01686, 878.7, , , , , 
CCNA_01687, 535.0, , 300:1:0.0733945:0.194175, , 400:3:0.125:0.19697;300:3:0.059322:0.130435;300:3:0.0614035:0.181818, 
CCNA_01688, 768.0, , , , , 
CCNA_01689, 1183.7, , , , , 
CCNA_01690, 294.0, , , , , 
CCNA_01691, 942.7, , , , , 700:3:0.157895:0.157895
CCNA_01692, 1210.0, , , , , 
CCNA_01693, 670.7, 600:3:0.0886076:0.166667;300:3:0.148649:0.285714, 600:3:0.107383:0.2, , , 
CCNA_01694, 1474.7, 300:1:0.0520833:0.235294;500:1:0.0322581:0.176471, , , 400:3:0.0882353:0.197368, 
CCNA_01695, 2277.3, 600:1:0.0224719:0.136364;600:1:0.0375:0.136364, , 400:3:0.842857:0.973684, , 
CCNA_01696, 1288.0, , , , , 
CCNA_01697, 825.3, , , , , 
CCNA_01698, 673.0, , , , , 
CCNA_01699, 841.7, , , , , 
CCNA_01700, 994.3, , , , , 
CCNA_01701, 743.0, , , , , 
CCNA_01702, 836.0, , , , , 
CCNA_01703, 799.0, , , , , 
CCNA_01704, 296.7, , , , , 
CCNA_01705, 742.0, 500:1:0.044586:0.166667, , , , 
CCNA_01706, 1378.0, , , , 500:3:0.169492:0.253731;600:1:0.0769231:0.179104;500:3:0.180328:0.232877, 300:3:0.135417:0.177778
CCNA_01707, 403.7, , , , , 
CCNA_01708, 513.7, , , , , 
CCNA_01709, 239.7, , , , , 
CCNA_01710, 1252.0, , , , , 
CCNA_01711, 1070.7, , , , , 
CCNA_01712, 382.0, , , , , 
CCNA_01713, 450.7, , , , , 
CCNA_01714, 262.3, , , , , 
CCNA_01715, 617.0, , , , , 
CCNA_01716, 177.3, , , , , 
CCNA_01717, 329.0, , , , , 
CCNA_01718, 381.0, , 100:1:0.0561798:0.315789, , , 
CCNA_01719, 215.3, , , , , 
CCNA_01721, 457.7, , , , , 
CCNA_01722, 279.7, , , , , 
CCNA_01723, 707.7, , , , , 
CCNA_01724, 666.3, , 600:1:0:0.133333, , , 400:1:0.0185185:0.166667
CCNA_01725, 1066.3, , , , , 
CCNA_01726, 1419.0, 400:3:0.1:0.157895, 400:3:0.164384:0.229885;400:3:0.142857:0.243243;400:3:0.0779221:0.217391;600:1:0.060241:0.157895, , 400:3:0.125:0.186047;300:3:0.148148:0.25;500:1:0.0714286:0.184211;600:1:0.0506329:0.162791;300:3:0.177215:0.282609;400:1:0.0609756:0.209302;700:3:0.123077:0.285714;400:3:0.0972222:0.181818;400:1:0.0277778:0.230769, 300:3:0.116279:0.206897
CCNA_01727, 1234.0, 100:3:0.257143:0.257143, , , , 300:1:0.0540541:0.363636;700:3:0.125:0.125
CCNA_01728, 603.3, , , , , 
CCNA_01729, 763.0, , , , , 
CCNA_01730, 1131.3, , , , , 
CCNA_01731, 448.3, , , , , 
CCNA_01732, 1083.0, , , , , 
CCNA_01733, 833.0, , , , , 
CCNA_01734, 556.3, , , , , 
CCNA_01735, 458.7, , , , , 
CCNA_01736, 439.3, , , , , 
CCNA_01737, 1244.7, , , , , 
CCNA_01738, 1889.0, , , , , 
CCNA_01739, 454.7, , , , , 
CCNA_01740, 219.3, , , , , 
CCNA_01741, 392.3, , , , , 
CCNA_01742, 591.3, , , , , 
CCNA_01743, 664.3, , , , , 
CCNA_01744, 885.3, , 700:1:0.0535714:0.166667, , 700:1:0.0736842:0.266667;700:1:0.0531915:0.4;700:1:0.0108696:0.176471;700:1:0.0666667:0.294118;700:3:0.0744681:0.166667;700:1:0.0315789:0.176471, 
CCNA_01745, 506.7, , , , 700:1:0.0322581:0.114286, 
CCNA_01746, 766.7, , , , , 
CCNA_01747, 565.7, , , , , 
CCNA_01748, 725.7, , , , , 
CCNA_01749, 287.0, , 400:1:0.0136986:0.136364, , , 
CCNA_01750, 1062.7, , , , , 
CCNA_01751, 800.0, , , , , 
CCNA_01752, 653.3, , , , , 
CCNA_01753, 483.7, , , , 300:1:0.0847458:0.177778, 
CCNA_01754, 323.0, , , , , 
CCNA_01755, 1310.3, 300:3:0.602941:0.602941, , , , 
CCNA_01756, 145.0, , , , , 
CCNA_01757, 650.7, , , , , 
CCNA_01758, 727.3, , 700:1:0.0331126:0.157895, , , 
CCNA_01759, 1113.0, 600:3:0.047619:0.12, , , , 
CCNA_01760, 1836.0, 300:3:0.114035:0.214286;600:1:0.0333333:0.142857;700:3:0.137931:0.137931, , , , 
CCNA_01761, 805.0, , , , , 
CCNA_01762, 946.3, , , , 500:3:0.101064:0.384615, 
CCNA_01763, 1206.0, , 600:1:0.0543478:0.1875, , , 400:1:0.142857:0.2
CCNA_01764, 451.0, 600:1:0.0309278:0.25, , , 800:3:0.185484:0.185484;300:1:0.075:0.2, 300:3:0.0982143:0.324324;400:1:0.0196078:0.204545;400:1:0.0103093:0.15
CCNA_01765, 251.3, , , , , 400:1:0:0.166667
CCNA_01766, 686.0, , , , 300:1:0:0.107143, 
CCNA_01767, 398.3, , , , , 
CCNA_01768, 378.3, , , , , 
CCNA_01769, 1501.3, , , , , 
CCNA_01770, 318.0, , , , , 
CCNA_01771, 277.3, , , , 500:3:0.166667:0.2, 
CCNA_01772, 275.7, , , , , 
CCNA_01773, 518.0, , , , , 
CCNA_01774, 529.3, , , , , 
CCNA_01775, 865.0, , , , , 
CCNA_01776, 897.7, , , , , 
CCNA_01777, 1340.0, 700:3:0.138298:0.138298, 700:3:0.034188:0.114943;700:3:0.0598291:0.144578, 700:3:0.13253:0.13253, 700:3:0.0567376:0.12963;700:3:0.0571429:0.12069, 
CCNA_01778, 1054.0, , , , , 
CCNA_01779, 301.7, , , , , 
CCNA_01780, 1180.0, 600:1:0:0.130435;600:1:0.0606061:0.142857, 400:3:0.118056:0.2;600:3:0.0958904:0.195122, 800:3:0.135593:0.135593, 300:3:0.13125:0.204819;300:3:0.248485:0.284211, 
CCNA_01781, 292.0, , , , , 
CCNA_01782, 1708.7, , , , , 
CCNA_01783, 413.0, 500:1:0.0666667:0.142857;500:1:0.125:0.217391, , , , 300:1:0.111111:0.166667;300:1:0.117647:0.178571;400:3:0.2:0.206897
CCNA_01784, 301.3, , , , , 
CCNA_01785, 474.0, , , , , 
CCNA_01786, 653.7, , , , , 
CCNA_01787, 701.3, , , , 700:3:0.0877193:0.192308, 400:1:0.0588235:0.2
CCNA_01788, 366.7, 300:1:0.0526316:0.214286, 800:3:0.192308:0.192308, , , 700:3:0.1:0.222222
CCNA_01789, 489.0, 600:1:0.0576923:0.227273;700:3:0.152174:0.152174, , , , 
CCNA_01790, 372.3, , , , 700:1:0.046875:0.190476, 
CCNA_01791, 1355.3, , , , , 
CCNA_01792, 240.7, , , , , 
CCNA_01793, 820.0, 700:3:0.140845:0.140845;100:3:0.166667:0.333333;300:3:0.298507:0.298507;100:3:0.235294:0.47619;300:3:0.296875:0.388889;500:1:0.0327869:0.166667, 700:3:0.0793651:0.159091;600:3:0.15:0.291667;600:3:0.183333:0.391304;600:1:0.0634921:0.285714;300:3:0.241935:0.714286;600:3:0.196721:0.266667;600:3:0.0983607:0.304348;300:3:0.196721:0.25;300:1:0.0793651:0.375;500:3:0.227273:0.295455;300:3:0.2:0.363636;700:3:0.114286:0.153846;700:3:0.205882:0.205882;800:3:0.144928:0.144928;700:1:0.0206186:0.142857, 400:3:0.12766:0.277778;400:3:0.162791:0.473684;500:1:0.0444444:0.235294;400:3:0.173913:0.277778;400:3:0.26087:0.333333;300:3:0.302326:0.6;300:1:0.111111:0.285714, 700:3:0.0779221:0.25;500:3:0.136986:0.555556;400:3:0.228571:0.272727;400:1:0.0704225:0.444444;700:3:0.0985915:0.157895;400:3:0.171429:0.454545;400:3:0.126761:0.666667;400:3:0.15493:0.6;800:3:0.126761:0.173913;400:3:0.109589:0.208333;500:3:0.0694444:0.388889;400:3:0.26087:0.35;700:3:0.0985915:0.227273;500:1:0.056338:0.142857;400:1:0.084507:0.142857;700:3:0.123077:0.176471;500:1:0.028169:0.176471, 100:3:0.28125:0.28125;400:1:0.0144928:0.375;100:3:0.268657:0.5;100:3:0.238806:0.333333;100:3:0.126761:0.195122;400:1:0.0810811:0.25;700:3:0.104478:0.2
CCNA_01794, 671.3, , , , , 
CCNA_01795, 977.7, , , , , 
CCNA_01797, 325.7, , , , , 
CCNA_01799, 891.3, , , , , 
CCNA_01800, 1018.3, , , , , 
CCNA_01801, 351.3, , , , , 
CCNA_01802, 87.3, , , , , 
CCNA_01803, 966.7, , , , , 
CCNA_01804, 393.0, , , , , 
CCNA_01805, 1137.7, , , , , 
CCNA_01806, 1092.7, 500:1:0.0483871:0.25, , , , 300:3:0.12931:0.205128;300:3:0.122807:0.307692
CCNA_01807, 1250.0, , , , , 
CCNA_01808, 875.3, , , , , 
CCNA_01809, 741.0, , 700:1:0.0337079:0.154639, , , 
CCNA_01810, 341.3, , , , , 
CCNA_01811, 392.7, , , , , 
CCNA_01812, 941.3, , , , , 
CCNA_01813, 751.0, , , , , 
CCNA_01814, 817.3, , , , , 
CCNA_01815, 1045.0, , , , , 
CCNA_01816, 1723.7, , , 400:2:0.910112:0.934211, 400:3:0.445455:0.445455, 
CCNA_01817, 1022.3, 400:3:0.0780142:0.849057;500:3:0.615385:0.615385, , , , 
CCNA_01818, 641.3, , , , , 
CCNA_01819, 294.3, , , , , 
CCNA_01820, 1000.0, , , , 300:1:0.0645161:0.222222;500:1:0.029703:0.157895, 
CCNA_01821, 626.7, , , , , 
CCNA_01822, 1111.7, , , , , 
CCNA_01823, 230.3, , , 600:1:0:0.136364, , 300:1:0.0638298:0.16129
CCNA_01824, 345.0, 300:1:0.04:0.3, , 200:1:0.0909091:0.307692;400:1:0.0681818:0.181818;600:1:0.025:0.181818;200:1:0.0625:0.5;400:1:0.115385:0.181818, 500:1:0.0204082:0.375, 300:1:0.0634921:0.352941
CCNA_01826, 1549.0, , , , , 
CCNA_01827, 1133.7, 700:3:0.123457:0.123457, , , 700:1:0.0744681:0.166667, 
CCNA_01828, 524.3, , , , , 
CCNA_01829, 813.3, , , , , 
CCNA_01830, 2264.0, , , , , 
CCNA_01831, 1269.0, , , , 500:1:0.0580645:0.172131, 
CCNA_01832, 1736.7, , , , , 
CCNA_01833, 1057.0, , , 500:1:0.0652174:0.428571, 500:3:0.118421:0.172414;200:3:0.154762:0.444444, 300:1:0.0769231:0.206897
CCNA_01834, 1790.7, , 400:3:0.0851064:0.25, , 500:3:0.125:0.25;400:3:0.3:0.3, 700:3:0.25:0.25
CCNA_01835, 546.7, , 100:3:0.102041:0.25;700:3:0.0841121:0.186441, , 400:3:0.126582:0.208333;400:1:0.0506329:0.173913;700:1:0.0340909:0.142857;700:1:0.0543478:0.139535, 
CCNA_01836, 464.7, , , , , 
CCNA_01837, 873.0, , , , , 
CCNA_01840, 1172.0, , , , , 
CCNA_01841, 1311.3, , , , , 
CCNA_01842, 203.7, 700:3:0.108108:0.166667, , , , 
CCNA_01843, 1276.7, 700:3:0.0759494:0.166667;600:3:0.112676:0.285714;300:1:0.0657895:0.2;300:3:0.146667:0.428571;300:3:0.0869565:0.285714;300:3:0.183099:0.428571, 300:1:0.0555556:0.175;400:1:0.0666667:0.183673, 400:1:0.0769231:0.171429;400:3:0.0943396:0.222222;400:3:0.16:0.228571;400:1:0.04:0.2, 500:1:0.0588235:0.142857, 400:1:0.0344828:0.235294;100:3:0.115789:0.243243
CCNA_01844, 576.3, , , , , 
CCNA_01845, 398.3, , , , , 
CCNA_01846, 976.7, 100:3:0.0833333:0.235294;100:3:0.0769231:0.268817;100:3:0.119658:0.234694, 100:1:0.0642857:0.207317;700:3:0.0507246:0.135135, , 100:3:0.0955414:0.224, 
CCNA_01847, 536.3, , , , , 
CCNA_01848, 295.7, , , , , 
CCNA_01849, 465.7, , , , , 
CCNA_01850, 1528.7, , , , , 
CCNA_01851, 901.7, , , , , 
CCNA_01852, 1074.0, , , , , 
CCNA_01853, 390.7, , , , , 
CCNA_01854, 592.3, , , , , 
CCNA_01855, 568.3, , , , 300:3:0.140741:0.26087;300:3:0.114286:0.26087;300:1:0.0405405:0.142857;300:1:0.0833333:0.175, 300:3:0.184397:0.184397
CCNA_01856, 1579.7, , , , , 
CCNA_01857, 962.3, , 100:3:0.134328:0.270833, , , 
CCNA_01858, 628.0, 300:3:0.079646:0.25, , 700:3:0.0921053:0.2, , 
CCNA_01859, 1604.7, , , , , 
CCNA_01860, 846.3, , , , , 
CCNA_01861, 1002.0, , , , , 
CCNA_01862, 213.3, , , , , 
CCNA_01863, 1064.7, 300:1:0:0.101266;300:1:0:0.151515, , , , 600:1:0.0454545:0.14
CCNA_01864, 483.3, , , , , 
CCNA_01865, 870.0, 700:3:0.153846:0.153846;700:3:0.142857:0.142857, 300:1:0.0459184:0.173913, , , 
CCNA_01866, 2309.3, , , 700:3:0.130435:0.137931, , 
CCNA_01868, 594.3, 400:1:0:0.2;500:1:0:0.333333, , , 500:1:0.0533333:0.155172, 
CCNA_01869, 2142.0, 400:3:0.1:0.2;600:1:0.0471698:0.185185, , , , 
CCNA_01870, 860.0, , , , , 
CCNA_01873, 177.0, , , , , 
CCNA_01874, 1193.0, , , , , 
CCNA_01875, 960.0, , , , , 
CCNA_01876, 1366.7, , , , , 
CCNA_01877, 729.3, , , , , 
CCNA_01878, 1293.3, 600:3:0.0609756:0.15, , , , 
CCNA_01879, 924.3, 500:3:0.116279:0.197368;300:3:0.139241:0.21875, , , 300:1:0.0227273:0.166667, 
CCNA_01880, 622.0, , , , , 
CCNA_01881, 462.0, , , , , 
CCNA_01882, 663.0, , , , , 
CCNA_01883, 901.0, , , , , 
CCNA_01884, 861.0, , , , 700:1:0.0462963:0.166667;700:3:0.111111:0.142857, 
CCNA_01885, 672.3, , , , , 
CCNA_01886, 2275.3, , , , , 
CCNA_01888, 651.3, , , , , 
CCNA_01889, 1313.3, , , , , 
CCNA_01890, 1213.7, , , , , 
CCNA_01891, 704.0, 300:1:0.0701754:0.255814, , , , 
CCNA_01892, 1207.0, , , , , 
CCNA_01893, 431.0, , , , , 
CCNA_01894, 1328.0, , , , , 
CCNA_01895, 1042.0, , , , , 
CCNA_01896, 252.3, , , , , 
CCNA_01897, 605.0, , , , , 
CCNA_01898, 596.3, , , , , 
CCNA_01899, 738.0, , , , , 700:3:0.166667:0.166667
CCNA_01900, 553.7, , , , , 
CCNA_01901, 839.0, , 800:3:0.137097:0.2, , , 
CCNA_01902, 467.7, , , , , 
CCNA_01903, 614.7, 700:3:0.28:0.28;700:3:0.272727:0.272727, , , , 
CCNA_01904, 488.3, , , , , 
CCNA_01905, 2680.0, , , , , 
CCNA_01906, 1281.0, , , , , 300:1:0.03125:0.173913
CCNA_01907, 568.7, , , , , 
CCNA_01908, 640.0, , , , , 
CCNA_01909, 937.3, , , , , 
CCNA_01910, 191.7, , , , , 
CCNA_01911, 386.0, , , , , 
CCNA_01912, 338.3, , , , , 
CCNA_01913, 287.3, , , , , 
CCNA_01914, 762.0, , , , , 
CCNA_01915, 539.0, , , , , 
CCNA_01916, 709.7, , , , , 
CCNA_01917, 950.7, , , , , 
CCNA_01918, 1068.3, , , , , 
CCNA_01919, 567.0, , , , , 
CCNA_01920, 2599.0, 300:3:0.171429:0.178571;500:3:0.125:0.25;500:1:0.0909091:0.2, 100:3:0.235294:0.435897;100:3:0.1375:0.291667;300:1:0.075:0.28, , 300:1:0.0769231:0.230769, 400:3:0.108696:0.244898
CCNA_01921, 246.7, , 100:3:0.141509:0.280702, , 300:3:0.107143:0.258065, 
CCNA_01922, 654.7, , , , 300:1:0:0.3, 
CCNA_01923, 1173.7, , , 700:3:0.170213:0.170213, 700:3:0.0752688:0.135135;700:3:0.0777778:0.171429;700:3:0.060241:0.117647;700:3:0.0444444:0.117647;800:3:0.15625:0.157895, 700:3:0.151515:0.151515
CCNA_01924, 876.0, 700:3:0.0833333:0.136364;600:3:0.121212:0.190476, 700:3:0.146789:0.175439;700:3:0.0892857:0.142857, , , 
CCNA_01925, 1206.3, , , , , 
CCNA_01926, 886.3, , , , , 
CCNA_01927, 693.3, , , , , 
CCNA_01928, 292.3, , , , , 
CCNA_01929, 304.3, , , , , 
CCNA_01930, 802.3, , , , , 
CCNA_01931, 421.0, , , , , 
CCNA_01932, 614.0, , , , , 
CCNA_01933, 155.0, , , , , 
CCNA_01934, 309.0, , , , , 
CCNA_01935, 281.7, , , , , 
CCNA_01936, 918.3, , , , , 
CCNA_01937, 755.0, , , , , 
CCNA_01938, 556.0, , , , , 
CCNA_01939, 291.7, , , , , 
CCNA_01940, 1124.0, , , , , 
CCNA_01941, 836.0, , 400:3:0.16092:0.2, , , 
CCNA_01942, 456.7, , , , , 
CCNA_01943, 570.7, , , , , 
CCNA_01944, 403.3, , , , , 
CCNA_01945, 845.0, 100:3:0.26087:0.421053;300:1:0.0454545:0.245283;400:1:0.0675676:0.169811;100:3:0.157895:0.263158;400:3:0.173913:0.173913, 100:3:0.298507:0.406977, , 300:1:0.0720721:0.222222;100:3:0.259259:0.428571;400:1:0.0673077:0.171875;400:3:0.11215:0.183486;400:3:0.140351:0.2, 
CCNA_01946, 1094.0, , , , , 
CCNA_01947, 455.0, , , , , 
CCNA_01948, 957.0, , , , , 
CCNA_01949, 341.0, , , , , 
CCNA_01950, 925.0, , , , , 
CCNA_01951, 1883.0, , , , , 
CCNA_01952, 968.7, 500:1:0.0566038:0.222222;300:3:0.12:0.333333, 600:3:0.165049:0.188679;400:3:0.175258:0.208333;600:3:0.163265:0.22;400:3:0.15625:0.255319;500:1:0.0714286:0.183673;400:3:0.175:0.27907;600:3:0.141026:0.170732, , , 300:3:0.164835:0.230769
CCNA_01954, 1977.3, 400:1:0:0.12;400:3:0.307692:0.307692;600:1:0.0909091:0.428571, , , 600:1:0.0882353:0.166667;500:3:0.222222:0.222222;400:3:0.12963:0.3125;500:1:0.0784314:0.195122;400:3:0.204545:0.285714;500:1:0.0952381:0.25641, 300:1:0:0.425
CCNA_01955, 1168.3, , , 700:3:0.5:0.5, , 
CCNA_01956, 582.0, , , , , 
CCNA_01957, 704.3, , 300:1:0.0869565:0.232558;600:1:0.0533333:0.15625, , , 
CCNA_01958, 226.7, , , , , 
CCNA_01959, 328.7, , , , , 
CCNA_01960, 434.7, , , , , 
CCNA_01961, 1022.7, , , , 500:1:0.1:0.157407, 
CCNA_01962, 588.3, , , , , 
CCNA_01963, 418.3, , , , , 
CCNA_01964, 404.7, 300:3:0.0978261:0.227273, , , 300:1:0.0534351:0.235294;300:1:0.0390625:0.25;300:3:0.125984:0.2, 
CCNA_01966, 2099.0, 400:1:0.0625:0.25;400:1:0:0.2;300:1:0:0.222222;300:1:0:0.181818;300:1:0:0.157895, 400:1:0.0736842:0.176471;700:3:0.0674157:0.126437, , 400:3:0.101124:0.172414;600:3:0.0869565:0.148148;700:3:0.0676692:0.125, 
CCNA_01967, 439.0, , , , , 
CCNA_01968, 750.0, 400:3:0.181818:0.220779;400:1:0.0816327:0.175676, , , , 300:3:0.181818:0.315789;300:3:0.261364:0.358025;300:3:0.123596:0.210526
CCNA_01969, 1506.3, , , , , 
CCNA_01970, 659.7, , , , , 
CCNA_01971, 1505.0, , , , , 
CCNA_01972, 1148.3, , , , , 
CCNA_01973, 254.7, , , , , 
CCNA_01974, 466.3, , , , , 
CCNA_01975, 760.3, , , , , 
CCNA_01976, 581.0, , , , , 
CCNA_01977, 550.0, , , , , 
CCNA_01978, 694.0, , , , , 
CCNA_01979, 626.0, , , , , 
CCNA_01980, 596.7, , , , , 
CCNA_01981, 1580.7, 500:1:0.0416667:0.136364, , , , 
CCNA_01982, 1056.0, , , 400:3:0.873239:0.956044;600:3:0.0652174:0.350649, , 
CCNA_01983, 1051.3, , , , , 
CCNA_01984, 200.7, , , , , 
CCNA_01985, 1359.7, , , , 500:3:0.1:0.176471;800:3:0.0862069:0.15;300:1:0.0337838:0.157895, 
CCNA_01986, 885.3, , , , , 
CCNA_01987, 624.0, , , , , 
CCNA_01988, 591.7, , , , , 
CCNA_01989, 364.3, , , , , 
CCNA_01990, 801.3, , , , , 
CCNA_01991, 478.3, , , , , 
CCNA_01992, 1801.0, 300:3:0.176101:0.21978, , , , 
CCNA_01993, 956.3, , , , , 
CCNA_01994, 841.7, , , , 400:1:0.0673077:0.190476, 
CCNA_01995, 608.3, 300:1:0.0470588:0.1875;400:1:0.0449438:0.162791;300:1:0.0517241:0.170732, 100:3:0.1625:0.25;300:3:0.177215:0.211538, , 300:3:0.152941:0.218182;300:3:0.197674:0.371429;700:3:0.0909091:0.142857;600:3:0.11:0.153846;400:3:0.15:0.190476;500:1:0.0673077:0.181818, 100:3:0.235772:0.390625
CCNA_01996, 600.7, , , , , 
CCNA_01997, 458.3, , , , , 
CCNA_01998, 658.3, , , , 100:3:0.146739:0.296296, 
CCNA_01999, 800.0, , , , , 
CCNA_02000, 700.0, , , , , 
CCNA_02001, 577.0, , , , , 
CCNA_02002, 573.0, , , , , 
CCNA_02003, 2620.3, , , , , 
CCNA_02004, 170.0, , , , , 
CCNA_02005, 777.7, , , , , 
CCNA_02006, 502.7, , , , , 
CCNA_02007, 958.3, , , , , 
CCNA_02008, 1016.0, , , , , 
CCNA_02009, 322.0, , , , , 
CCNA_02010, 200.3, , , , , 
CCNA_02011, 425.3, , , , , 
CCNA_02012, 1263.0, 300:3:0.87037:0.87037, , , , 
CCNA_02013, 584.7, , , , , 
CCNA_02014, 540.3, , 500:3:0.181818:0.333333;500:3:0.121212:0.193548, 600:1:0.0925926:0.214286, 500:3:0.113636:0.272727;500:3:0.185185:0.333333;800:3:0.0909091:0.15, 700:3:0.333333:0.333333
CCNA_02015, 1070.3, 600:1:0.0298507:0.3;500:1:0.0952381:0.15;400:1:0.0847458:0.210526, , 600:1:0.0526316:0.180556, 300:1:0.0540541:0.15, 
CCNA_02016, 1113.0, , , , , 100:3:0.128378:0.259259
CCNA_02017, 1568.3, , , , , 
CCNA_02018, 229.7, , , , , 
CCNA_02019, 529.7, , , , , 
CCNA_02020, 391.7, , , , , 
CCNA_02021, 173.7, 300:1:0.0434783:0.214286;400:1:0.116279:0.184211;400:1:0.0454545:0.131579, , , 300:1:0.0217391:0.136364;300:1:0.0810811:0.157895, 
